cbsa_code,cbsa_name,pop_total,pop_white,pop_black,pop_latino,pop_asian,pct_white,pct_black,pct_latino,pct_asian,pct_edu_hsplus_white,pct_edu_hsplus_black,pct_edu_hsplus_asian,pct_edu_hsplus_latino,pct_edu_baplus_white,pct_edu_baplus_black,pct_edu_baplus_asian,pct_edu_baplus_latino,movein_edu_baplus,movein_total,pct_newcomer,newcomer_pct_edu_baplus,pct_nocar,med_hh_inc_total,med_hh_inc_white,med_hh_inc_black,med_hh_inc_asian,med_hh_inc_latino,pct_belowpoverty_total,pct_belowpoverty_white,pct_belowpoverty_black,pct_belowpoverty_asian,pct_belowpoverty_latino,pct_edu_hs,pct_edu_somecollege,pct_edu_associate,pct_edu_ba,pct_edu_grad,pct_edu_baplus,pct_edu_hsplus,lfp_total,lfp_white,lfp_black,lfp_asian,lfp_latino,epratio_total,epratio_white,epratio_black,epratio_asian,epratio_latino,unemp_total,unemp_white,unemp_black,unemp_asian,unemp_latino,med_earnings_total,med_earnings_hs,med_earnings_ba,med_earnings_grad,commuter_total,commuter_white,commuter_black,commuter_asian,commuter_latino,publictrans_total,publictrans_white,publictrans_black,publictrans_asian,publictrans_latino,pct_publictrans_total,pct_publictrans_white,pct_publictrans_black,pct_publictrans_asian,pct_publictrans_latino
16620,"Charleston, WV Metro Area",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8820152044089242,0.9149560117302052,NA,NA,0.220440301725411,0.18632174277335567,NA,NA,2140,6525,0.03523617688830807,0.32796934865900385,0.12478529401015971,47500,48057,29484,97383,NA,0.171,0.159,0.249,NA,NA,0.408,0.182,0.069,0.131,0.094,0.225,0.884,0.523,0.518,0.546,NA,NA,0.49200000000000005,0.491,0.45799999999999996,NA,NA,0.051,0.043,0.151,NA,NA,35861,27632,49533,63460,102662,93833.06800000001,5133.1,NA,NA,1299,900.207,293.574,NA,NA,0.012653172546804075,0.009593707412401776,0.05719233991155442,NA,NA
16700,"Charleston-North Charleston, SC Metro Area",802122,514827,194919,47070,15737,0.6418312924966526,0.24300418140881314,0.05868184640241759,0.019619210045354697,0.9480927139655191,0.8523987174877142,0.859341252699784,0.6426994638915169,0.4494656837230053,0.19977825722162293,0.48344132469402445,0.21672973825291705,18288,43380,0.07763272099286846,0.4215767634854772,0.04839855778087744,70505,84621,44868,70360,52963,0.107,0.07,0.17800000000000002,0.084,0.193,0.24,0.19899999999999998,0.095,0.23600000000000002,0.14,0.376,0.9099999999999999,0.657,0.657,0.64,0.736,0.696,0.618,0.62,0.597,0.6990000000000001,0.657,0.034,0.03,0.047,0.037000000000000005,0.021,43422,34835,56473,68132,403251,268968.417,93957.48300000001,8871.522,21372.303,3452,1308.308,1335.9240000000002,648.9760000000001,113.91599999999998,0.008560425144636964,0.004864169609921152,0.014218388544954956,0.07315272396326132,0.0053300760334532024
16740,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2636883,1580133,597299,279017,100852,0.5992427422832185,0.22651706579321115,0.10581318928446957,0.03824667230210821,0.933464873204546,0.8937092454073376,0.8862042531444309,0.6357263173687405,0.4017879571481345,0.26676444823677614,0.5995570824224185,0.183043842959144,50520,121532,0.06774234364696748,0.41569298620939343,0.05133872440673928,66399,77426,46548,97765,50758,0.09699999999999999,0.066,0.15,0.054000000000000006,0.156,0.228,0.212,0.096,0.239,0.12300000000000001,0.362,0.898,0.6759999999999999,0.653,0.7090000000000001,0.713,0.727,0.647,0.631,0.665,0.6829999999999999,0.6920000000000001,0.040999999999999995,0.032,0.062,0.042,0.045,41866,31095,56833,72015,1329275,810857.75,309721.075,51841.725,127610.4,21386,7271.24,9067.664,2031.67,2651.864,0.016088469278366026,0.008967343532204014,0.02927687113316393,0.03918986106268648,0.02078093948455612
16820,"Charlottesville, VA Metro Area",218358,162961,27463,11830,9510,0.746301944513139,0.12577052363549768,0.054177085336923766,0.04355233149231995,0.9374304354526619,0.7946939207794959,0.8827348346520593,0.8597922848664689,0.5365502833952637,0.18454776530396103,0.6837086630148103,0.3603486646884273,7031,14751,0.0993815183119088,0.47664565114229546,0.050564887595389234,75907,78759,42136,64840,58016,0.11199999999999999,0.083,0.19399999999999998,0.21600000000000003,0.284,0.205,0.171,0.046,0.253,0.239,0.492,0.9139999999999999,0.642,0.638,0.6940000000000001,NA,NA,0.616,0.619,0.627,NA,NA,0.035,0.022000000000000002,0.096,NA,NA,46462,34896,57940,69305,110871,84705.444,14191.488000000001,4989.195,4767.4529999999995,3369,2041.614,815.298,370.59,80.856,0.030386665584327732,0.02410251223050079,0.05744978962036961,0.07427851587280113,0.01695999939590385
16860,"Chattanooga, TN-GA Metro Area",566153,441000,73992,26530,9090,0.7789413815699996,0.13069258663294198,0.04686012438333807,0.016055730518075503,0.8867534223633691,0.8411438135281871,0.9167859984089101,0.7119769758689396,0.3106984908726639,0.17238845572927297,0.6205250596658711,0.2485425429857575,7806,25566,0.06436264217633642,0.30532738793710396,0.057757344696120205,55366,59467,36894,111431,53746,0.127,0.098,0.251,0.086,0.205,0.275,0.21600000000000003,0.087,0.19,0.105,0.295,0.873,0.615,0.602,0.6729999999999999,NA,NA,0.5820000000000001,0.5760000000000001,0.599,NA,NA,0.053,0.042,0.109,NA,NA,36701,28240,51629,60654,263971,208537.09,34844.172,NA,11878.695,1521,112.554,985.6080000000001,NA,208.377,0.005761996582957976,5.397313254922662e-4,0.028286165043611887,NA,0.017542078485894286
16940,"Cheyenne, WY Metro Area",99500,78158,1379,14842,1002,0.7855075376884422,0.01385929648241206,0.14916582914572865,0.01007035175879397,0.9596073584466298,NA,NA,0.8412814869161164,0.333548283088828,NA,NA,0.1057715822939594,1415,4933,0.07278495020287716,0.28684370565578754,0.06571791370181365,70567,71330,NA,NA,62063,0.098,0.08,NA,NA,0.185,0.28,0.249,0.115,0.17800000000000002,0.12300000000000001,0.30100000000000005,0.9450000000000001,0.669,0.6729999999999999,NA,NA,NA,0.618,0.627,NA,NA,NA,0.028999999999999998,0.023,NA,NA,NA,44790,35226,53679,71789,50573,NA,NA,NA,NA,275,NA,NA,NA,NA,0.005437684139758369,NA,NA,NA,NA
16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",9457867,4942746,1521704,2132755,645039,0.5226068414791623,0.16089293706498517,0.22550063349378882,0.06820131854254241,0.9551321388580878,0.8763817747136554,0.9054130550522619,0.7189342252206709,0.47614549533243833,0.23862319113347752,0.6494677011719202,0.16545498790233046,123720,249651,0.03850727192996933,0.49557181825828855,0.1251571694412312,75379,90097,41736,98380,60724,0.106,0.059000000000000004,0.22399999999999998,0.08800000000000001,0.135,0.24,0.18899999999999997,0.073,0.237,0.156,0.393,0.8949999999999999,0.6679999999999999,0.667,0.613,0.6709999999999999,0.7120000000000001,0.633,0.6409999999999999,0.5479999999999999,0.649,0.674,0.049,0.037000000000000005,0.102,0.031,0.05,47373,33609,61965,80301,4730881,2625638.955,662323.34,345354.31299999997,1026601.177,584804,288308.372,128072.076,54971.57600000001,102340.7,0.12361418518030785,0.10980503296196714,0.19336790396062445,0.15917443023217728,0.0996888590163773
17020,"Chico, CA Metro Area",219186,155136,3758,37731,9763,0.7077824313596671,0.01714525562764045,0.17214146888943638,0.04454207841741717,0.9214805836386509,0.8699569134351743,0.8813735691987513,0.6758960934353605,0.339770254262968,0.1699960830395613,0.33368019424210893,0.12797019734192508,2140,7381,0.05132288008900324,0.2899336133315269,0.0625619760209141,62563,65337,NA,78837,58730,0.159,0.153,0.36,0.14,0.16399999999999998,0.217,0.265,0.098,0.20600000000000002,0.098,0.30400000000000005,0.884,0.574,0.5539999999999999,NA,0.642,0.685,0.5329999999999999,0.517,NA,0.631,0.627,0.068,0.061,NA,0.018000000000000002,0.084,38191,31269,48789,81437,93159,66422.367,NA,5216.9039999999995,17048.096999999998,821,770.0980000000001,NA,0,50.902,0.008812889790573106,0.01159395599376939,NA,0,0.0029857877978990855
17060,"Chillicothe, OH Micro Area",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9069767441860465,0.817353033637221,NA,NA,0.1643126750273956,0.045583149952845015,NA,NA,340,3092,0.05677561513037092,0.10996119016817593,0.034937422880310244,55717,57578,NA,NA,NA,0.152,0.152,NA,NA,NA,0.457,0.19899999999999998,0.08900000000000001,0.11,0.049,0.159,0.904,0.5539999999999999,0.568,NA,NA,NA,0.518,0.535,NA,NA,NA,0.065,0.057999999999999996,NA,NA,NA,36745,31098,48299,55236,31045,NA,NA,NA,NA,203,NA,NA,NA,NA,0.006538895152198422,NA,NA,NA,NA
17140,"Cincinnati, OH-KY-IN Metro Area",2219750,1751078,266918,75803,61327,0.7888627097646131,0.12024687464804595,0.0341493411420205,0.02762788602320081,0.9300075291387447,0.8719159982226795,0.8827476908600154,0.7220064637027783,0.36872001381971786,0.2048712611959496,0.645717257261719,0.263979794139214,37782,88089,0.0588758193349343,0.42890712801825426,0.07446807299876515,66825,73644,35424,90966,53072,0.113,0.081,0.257,0.099,0.252,0.29600000000000004,0.184,0.08199999999999999,0.21899999999999997,0.135,0.354,0.916,0.664,0.665,0.63,0.71,0.706,0.639,0.644,0.575,0.685,0.687,0.038,0.03,0.086,0.03,0.027000000000000003,44837,34742,57453,75323,1107809,906187.762,116319.945,33234.27,32126.461,16555,5992.91,8409.94,811.195,413.875,0.014943911811512634,0.006613320386023929,0.07230006857379447,0.024408389292137306,0.012882682596131581
17220,"Clarksburg, WV Micro Area",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8862014583951408,NA,NA,NA,0.22783130084474493,NA,NA,NA,966,3510,0.052384150436534584,0.27521367521367524,0.06308808525110532,53088,52675,56192,NA,79420,0.11900000000000001,0.11599999999999999,NA,NA,NA,0.405,0.165,0.08800000000000001,0.145,0.081,0.22599999999999998,0.884,0.588,0.5820000000000001,NA,NA,NA,0.5579999999999999,0.551,NA,NA,NA,0.051,0.05,NA,NA,NA,38817,33604,51608,52309,41422,NA,NA,NA,NA,37,NA,NA,NA,NA,8.932451354352759e-4,NA,NA,NA,NA
17300,"Clarksville, TN-KY Metro Area",311073,204383,57394,27566,5779,0.6570258428086012,0.18450331594191718,0.08861585544229168,0.018577632902887747,0.9161587620935531,0.9348024143036101,0.8738277919863597,0.8621856494655079,0.26795171454776767,0.22093155677029952,0.5596760443307758,0.19856956087056832,4232,16071,0.0830946299494328,0.26333146661688756,0.05080081600763922,53547,59097,41322,62821,45236,0.14300000000000002,0.11199999999999999,0.231,NA,0.15,0.29600000000000004,0.233,0.12300000000000001,0.17,0.094,0.264,0.916,0.623,0.601,0.6629999999999999,NA,0.7140000000000001,0.498,0.49700000000000005,0.526,NA,0.436,0.069,0.047,0.094,NA,0.166,37083,32277,41849,61724,138260,91942.9,27513.74,NA,11890.36,920,381.8,443.44,NA,94.76,0.006654129900188052,0.004152577306132393,0.016117038250706737,NA,0.00796948115952755
17340,"Clearlake, CA Micro Area",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9144502408848599,NA,NA,0.6297169811320755,0.17007326320590666,NA,NA,0.04357000993048659,NA,NA,NA,NA,0.03835489833641405,47138,46362,31534,59013,50718,0.18899999999999997,0.20199999999999999,NA,NA,0.134,0.304,0.32,0.081,0.099,0.055,0.154,0.859,0.526,0.494,NA,NA,NA,0.46399999999999997,0.45299999999999996,NA,NA,NA,0.11800000000000001,0.08199999999999999,NA,NA,NA,31630,30526,59462,31233,23407,NA,NA,NA,NA,242,NA,NA,NA,NA,0.010338787542188234,NA,NA,NA,NA
17420,"Cleveland, TN Metro Area",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8625057518278031,0.7953586497890295,NA,0.6029524051921609,0.2214453704177105,0.14135021097046413,NA,0.08373631967421735,745,3912,0.04427392795300988,0.19043967280163598,0.050345150843702065,52178,53632,38691,NA,56536,0.152,0.138,0.317,NA,NA,0.349,0.21,0.073,0.15,0.061,0.211,0.8429999999999999,0.602,0.604,NA,NA,NA,0.5670000000000001,0.57,NA,NA,NA,0.055999999999999994,0.053,NA,NA,NA,33407,27397,47391,60378,57394,50564.113999999994,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
17460,"Cleveland-Elyria, OH Metro Area",2048449,1419057,397688,125987,50763,0.6927470491088623,0.19414103060413024,0.061503605898902046,0.024781188108661725,0.9332800412729999,0.8580320705717466,0.860260304896742,0.7323443140794224,0.36320428906596214,0.14090365712444117,0.5925141439759204,0.159733190433213,26612,59008,0.04072904774591833,0.4509896963123644,0.09922234725987995,57228,66928,33814,70612,34374,0.135,0.077,0.272,0.135,0.31,0.284,0.21600000000000003,0.091,0.192,0.125,0.317,0.9079999999999999,0.634,0.639,0.6,0.677,0.652,0.599,0.616,0.525,0.65,0.599,0.055999999999999994,0.037000000000000005,0.12300000000000001,0.04,0.08,41769,30801,56783,71953,985487,726303.9190000001,162605.355,27593.635999999995,53216.29800000001,29006,9571.98,16504.414,1334.2759999999998,1421.2940000000003,0.02943316350190312,0.013179028433687961,0.10149981837929015,0.0483544828959837,0.026707870585060238
17660,"Coeur d'Alene, ID Metro Area",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9404456751548262,NA,NA,0.9136847195357833,0.2511085748498513,NA,NA,0.09042553191489362,1700,5711,0.049419786952345515,0.2976711609175276,0.04935434952437848,62579,62749,NA,100392,73292,0.1,0.094,NA,NA,0.163,0.256,0.309,0.125,0.155,0.091,0.246,0.9359999999999999,0.632,0.634,NA,NA,NA,0.618,0.621,NA,NA,NA,0.02,0.019,NA,NA,NA,35362,31351,49063,52385,80425,73830.15,NA,NA,NA,573,6.876,NA,NA,NA,0.0071246502953061855,9.313268359877369e-5,NA,NA,NA
17780,"College Station-Bryan, TX Metro Area",268101,150723,32644,66156,13107,0.5621873846050556,0.12176008295381219,0.24675775174281334,0.04888829209887319,0.9343600157951149,0.8913190647294693,0.9404351286813478,0.6753814607080393,0.48452642861172224,0.14299848981929908,0.7352082780578403,0.13862251975152282,4781,13531,0.09009794847550623,0.35333678220382825,0.060361322240663026,55670,65392,30213,54630,58131,0.205,0.183,0.35700000000000004,0.29600000000000004,0.161,0.235,0.20199999999999999,0.054000000000000006,0.218,0.162,0.38,0.871,0.619,0.581,NA,NA,0.7240000000000001,0.593,0.556,NA,NA,0.7140000000000001,0.035,0.039,NA,NA,0.013999999999999999,38715,31820,48003,65162,127700,71639.7,14685.5,NA,33840.5,1604,173.232,99.44800000000001,NA,311.176,0.012560689115113547,0.0024181005783106297,0.0067718497838003475,NA,0.009195372408800107
17820,"Colorado Springs, CO Metro Area",745791,515694,41319,128854,19785,0.6914725439164592,0.05540292119373926,0.17277494633214935,0.026528880074980794,0.9733692178116504,0.9705544933078394,0.9251547552054024,0.8441458454386984,0.4352090380600434,0.29636711281070743,0.42888294879009564,0.20206275421266706,18964,47096,0.0957486820731452,0.402666893154408,0.03925258722595711,72633,76277,55684,71320,57231,0.084,0.065,0.134,0.071,0.13699999999999998,0.20800000000000002,0.235,0.11699999999999999,0.24600000000000002,0.146,0.392,0.9520000000000001,0.6809999999999999,0.665,0.7120000000000001,0.679,0.738,0.599,0.601,0.547,0.632,0.619,0.054000000000000006,0.046,0.105,0.023,0.08,42351,35936,51707,75463,375786,266808.06,23674.517999999996,11273.58,60501.546,1550,931.55,201.5,0,85.25,0.004124687987311928,0.00349146123996404,0.008511260926199218,0,0.0014090549024978634
17860,"Columbia, MO Metro Area",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9304077381801581,0.8973110096397767,0.9320851063829787,0.9380825565912118,0.4487022189250625,0.289193302891933,0.689531914893617,0.29727030625832224,3328,7149,0.056122969673656195,0.46551965309833543,0.05728406155228575,57359,61806,41033,60384,60357,0.183,0.152,0.326,0.256,NA,0.223,0.191,0.07400000000000001,0.24600000000000002,0.19399999999999998,0.44,0.928,0.679,0.672,NA,NA,NA,0.6509999999999999,0.65,NA,NA,NA,0.040999999999999995,0.032,NA,NA,NA,41496,30948,47440,61158,107686,88194.834,NA,NA,NA,396,396,NA,NA,NA,0.0036773582452686512,0.004490058907531931,NA,NA,NA
17900,"Columbia, SC Metro Area",839039,466005,286367,45228,18964,0.5554032649257067,0.3413035627664507,0.05390452648804168,0.022602048295728806,0.9182574866552067,0.881135878586673,0.8599494578951659,0.6497828610740852,0.3820018697789439,0.2755459503740272,0.6433520828238363,0.21197918906135788,13030,34148,0.06103491973840135,0.381574323532857,0.05695318838483261,55725,69806,41758,88227,43671,0.151,0.10400000000000001,0.212,0.10800000000000001,0.28300000000000003,0.256,0.201,0.09300000000000001,0.21,0.134,0.344,0.894,0.632,0.611,0.65,0.691,0.725,0.58,0.573,0.584,0.622,0.617,0.051,0.035,0.079,0.009000000000000001,0.038,40258,30852,49959,58612,398453,226321.30399999997,132286.396,10758.231000000002,21914.915,4192,444.352,2590.656,331.168,578.4960000000001,0.010520688763793973,0.001963367973524932,0.01958369173501408,0.030782756012582364,0.026397364534610335
17980,"Columbus, GA-AL Metro Area",322103,146057,132434,24141,7210,0.4534481206322201,0.4111541960180439,0.07494807561556396,0.022384144202320377,0.9077190326462482,0.8508597846935042,0.904131251235422,0.7515156349712827,0.27501843872520476,0.17836513409536903,0.36805692824668906,0.2154594767070836,5116,16519,0.0773089973089973,0.3097039772383316,0.09135707603902178,49013,60581,34398,65483,61519,0.165,0.109,0.218,NA,0.204,0.273,0.255,0.11599999999999999,0.126,0.105,0.23099999999999998,0.875,0.5920000000000001,0.605,0.581,NA,0.5920000000000001,0.503,0.507,0.516,NA,0.42200000000000004,0.065,0.053,0.084,NA,0.01,35270,27701,48634,58459,139046,68271.58600000001,55757.446,NA,9733.22,577,155.79,421.21,NA,0,0.004149705852739381,0.0022819156420359117,0.0075543273628422645,NA,0
18020,"Columbus, IN Metro Area",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9166278330862105,NA,NA,0.7243589743589743,0.3166701969921627,NA,NA,0.3738191632928475,NA,NA,NA,NA,0.036731066714939274,72555,70248,90792,87512,83372,0.139,0.099,NA,NA,NA,0.293,0.172,0.08,0.21600000000000003,0.149,0.365,0.9099999999999999,NA,0.615,NA,NA,NA,NA,0.604,NA,NA,NA,NA,0.018000000000000002,NA,NA,NA,41656,35777,57207,67750,41667,32375.259,NA,NA,NA,106,0,NA,NA,NA,0.0025439796481628147,0,NA,NA,NA
18140,"Columbus, OH Metro Area",2122271,1523369,335335,93595,95561,0.7178013552463375,0.1580076248509262,0.04410134238275885,0.04502770852544279,0.9325617353837395,0.8791771310030877,0.8853513971210838,0.7630492634578715,0.3975399192419203,0.2270428865721955,0.6514202139943037,0.27810489700982755,32997,76241,0.053174750415335106,0.432798625411524,0.06141703566087291,67207,73935,41780,95303,51898,0.115,0.086,0.24,0.055,0.157,0.26899999999999996,0.195,0.073,0.239,0.14,0.379,0.9159999999999999,0.6859999999999999,0.677,0.7040000000000001,0.698,0.748,0.66,0.657,0.654,0.677,0.713,0.037000000000000005,0.027999999999999997,0.071,0.031,0.038,43475,31373,56458,76730,1085889,805729.6379999999,159625.683,51036.782999999996,43435.56,18214,8269.155999999999,6830.25,983.556,1019.9839999999999,0.016773353445886274,0.010262941326728258,0.042789166953791515,0.019271512469741677,0.02348269482424078
18180,"Concord, NH Micro Area",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.920897169249397,NA,NA,NA,0.3497573502846374,NA,NA,NA,2483,6645,0.06123859552115012,0.3736644093303236,0.06491494076678274,76218,75538,81361,173984,42761,0.054000000000000006,0.053,NA,NA,NA,0.29100000000000004,0.16899999999999998,0.10300000000000001,0.213,0.14400000000000002,0.357,0.92,0.6609999999999999,0.6579999999999999,NA,NA,NA,0.644,0.6409999999999999,NA,NA,NA,0.024,0.024,NA,NA,NA,46597,41903,54403,63018,79346,73633.088,NA,NA,NA,361,361,NA,NA,NA,0.0045496937463766285,0.004902687226698953,NA,NA,NA
18260,"Cookeville, TN Micro Area",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8543404040969385,NA,NA,NA,0.23208988638271674,NA,NA,NA,1000,4002,0.05114769183579572,0.24987506246876562,0.05099080603409801,47879,49113,NA,NA,21716,0.174,0.158,NA,NA,NA,0.366,0.193,0.059000000000000004,0.154,0.081,0.235,0.853,0.556,0.551,NA,NA,NA,0.532,0.525,NA,NA,NA,0.042,0.046,NA,NA,NA,32944,29123,40699,50337,49147,NA,NA,NA,NA,37,NA,NA,NA,NA,7.528435102854701e-4,NA,NA,NA,NA
18300,"Coos Bay, OR Micro Area",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9066954745074094,NA,NA,NA,0.2083558394589136,NA,NA,NA,NA,NA,NA,NA,0.050103100242376006,50527,50010,NA,NA,78068,0.147,0.158,NA,NA,NA,0.34600000000000003,0.24100000000000002,0.107,0.121,0.083,0.20400000000000001,0.8980000000000001,0.483,0.462,NA,NA,NA,0.45,0.425,NA,NA,NA,0.064,0.07400000000000001,NA,NA,NA,38056,30378,56341,50417,24538,19826.703999999998,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
18500,"Corning, NY Micro Area",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.916747202045079,0.9453513129879347,NA,NA,0.23513732580977023,0.20581973030518097,NA,NA,954,2468,0.036421593223340515,0.386547811993517,0.10332713896596492,52951,52730,57222,131029,NA,0.158,0.152,NA,NA,NA,0.363,0.171,0.136,0.11900000000000001,0.125,0.244,0.914,0.598,0.594,NA,NA,NA,0.564,0.565,NA,NA,NA,0.055,0.049,NA,NA,NA,39138,31240,53906,62868,42652,40135.532,NA,NA,NA,622,329.03799999999995,NA,NA,NA,0.014583137953671575,0.008198172133360533,NA,NA,NA
18580,"Corpus Christi, TX Metro Area",429024,129064,15056,272675,8159,0.3008316551055419,0.03509360781681211,0.6355705042142165,0.01901758409785933,0.942733945145697,0.8670730508307934,0.944935628974717,0.7731767429925226,0.30200144078679486,0.151214236554911,0.7488754459438498,0.1592518991949681,5514,12704,0.04508577796390015,0.434036523929471,0.06895064873975931,56991,74119,32223,116138,52166,0.156,0.096,0.29100000000000004,NA,0.17300000000000001,0.319,0.22,0.078,0.142,0.081,0.22299999999999998,0.84,0.62,0.5870000000000001,0.5660000000000001,NA,0.637,0.581,0.55,0.519,NA,0.599,0.05,0.031,0.06,NA,0.057999999999999996,36480,30734,51786,61624,194627,60528.997,NA,NA,121836.50200000001,1671,183.81,NA,NA,1139.622,0.0085856535835213,0.00303672634786927,NA,NA,0.009353699271504036
18700,"Corvallis, OR Metro Area",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9858732341542693,NA,NA,0.7815699658703071,0.5845939075717798,NA,NA,0.34377908780639155,2933,5001,0.08750196840060889,0.5864827034593081,0.09797206913157472,70835,73608,NA,33397,58168,0.179,0.146,NA,NA,0.252,0.13,0.18,0.085,0.306,0.273,0.579,0.974,0.612,0.6,NA,NA,NA,0.591,0.579,NA,NA,NA,0.033,0.033,NA,NA,NA,42203,31797,44131,62347,46448,36879.712,NA,2554.64,3576.4960000000005,1591,889.3689999999999,NA,272.06100000000004,291.153,0.03425335859455735,0.024115399816571233,NA,0.10649680581216925,0.08140733276368825
18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",284809,215812,19953,25326,6409,0.7577429084052821,0.07005747711624281,0.08892275173888466,0.02250280012218715,0.9366154544766517,0.8672566371681416,0.9029716343989194,0.810933147632312,0.33321980877418705,0.1923396017699115,0.3210265646105358,0.22938718662952645,6836,17057,0.08559957845080672,0.40077387582810575,0.04071286510938658,62627,64845,61389,76190,47704,0.109,0.091,0.136,0.195,0.16899999999999998,0.278,0.22899999999999998,0.10400000000000001,0.207,0.10400000000000001,0.311,0.9219999999999999,0.62,0.618,0.5920000000000001,NA,0.691,0.555,0.562,0.495,NA,0.562,0.033,0.026000000000000002,0.035,NA,0.066,36003,26757,41853,74607,134314,105302.17600000002,NA,NA,11282.376,536,470.07200000000006,NA,NA,0,0.003990648778236074,0.004464029309327853,NA,NA,0
18980,"Cullman, AL Micro Area",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8148798098894068,NA,NA,NA,0.1494013344301252,NA,NA,NA,NA,NA,NA,NA,0.018043004051106263,50906,51224,NA,NA,NA,0.106,0.10300000000000001,NA,NA,NA,0.305,0.235,0.115,0.10099999999999999,0.055999999999999994,0.15699999999999997,0.812,0.5710000000000001,0.5720000000000001,NA,NA,NA,0.544,0.5489999999999999,NA,NA,NA,0.047,0.039,NA,NA,NA,32905,31475,43046,50848,35840,33689.6,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
19060,"Cumberland, MD-WV Metro Area",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9170673076923077,0.8316173316173316,NA,NA,0.19679054054054054,0.010081510081510082,NA,NA,365,1972,0.02885783273578693,0.18509127789046653,0.08731814438649464,49729,48952,NA,105313,NA,0.139,0.124,NA,NA,NA,0.451,0.162,0.106,0.125,0.066,0.191,0.9099999999999999,0.486,0.519,0.14300000000000002,NA,NA,0.455,0.489,0.109,NA,NA,0.057,0.052000000000000005,0.237,NA,NA,35482,28122,50197,57428,37196,35373.39599999999,NA,NA,NA,668,609.884,NA,NA,NA,0.01795892031401226,0.017241318871391374,NA,NA,NA
19100,"Dallas-Fort Worth-Arlington, TX Metro Area",7573136,3399834,1201305,2219072,551059,0.4489334405192248,0.158627152608906,0.29301890260520874,0.07276496817170588,0.9524551834789823,0.9206906948549008,0.9087218373505863,0.6324136996347351,0.4371422668298021,0.2981200917500054,0.6539023177370424,0.1546492900492147,143745,307060,0.0622562949698633,0.4681332638572266,0.04851505701860747,72265,88992,50824,95398,58111,0.105,0.061,0.16399999999999998,0.079,0.146,0.22899999999999998,0.204,0.07,0.23399999999999999,0.128,0.362,0.8649999999999999,0.688,0.669,0.715,0.6859999999999999,0.7090000000000001,0.659,0.645,0.6659999999999999,0.6609999999999999,0.6809999999999999,0.040999999999999995,0.034,0.066,0.035,0.038,45382,31998,61223,79217,3805142,1792221.8820000002,616433.004,285385.65,1038803.7660000001,48522,13634.681999999999,20088.108,3687.672,10480.752,0.012751692315293358,0.007607697538423425,0.03258765813908303,0.01292171487949727,0.01008925106264969
19140,"Dalton, GA Metro Area",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8162452657894342,0.917596848325673,0.9048,0.4320317489280175,0.18215296178200927,0.20223243598161522,0.3928,0.03389289298421677,NA,NA,NA,NA,0.04127956711162393,51967,49927,41193,NA,60579,0.127,0.11199999999999999,NA,NA,0.166,0.32299999999999995,0.19399999999999998,0.064,0.08800000000000001,0.062,0.15000000000000002,0.731,0.635,0.597,NA,NA,0.736,0.603,0.569,NA,NA,0.7,0.05,0.047,NA,NA,0.05,32228,31614,50099,66068,66773,43068.585,NA,NA,20766.403000000002,44,9.02,NA,NA,15.004000000000001,6.589489763826696e-4,2.094333955944919e-4,NA,NA,7.225131863231201e-4
19180,"Danville, IL Metro Area",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.925185873605948,0.8235966057441253,NA,0.5280453257790368,0.13324814126394052,0.019908616187989555,NA,0.1206798866855524,NA,NA,NA,NA,0.07896257302433074,43111,46846,32950,2499,27917,0.165,0.128,0.397,NA,NA,0.445,0.218,0.11199999999999999,0.079,0.042,0.121,0.896,0.5579999999999999,0.5660000000000001,NA,NA,NA,0.512,0.529,NA,NA,NA,0.083,0.063,NA,NA,NA,34119,31194,54870,50860,30387,NA,NA,NA,NA,154,NA,NA,NA,NA,0.00506795669200645,NA,NA,NA,NA
