cbsa_code,cbsa_name,naics2_code,naics2_name,year,cbsa_jobdensity
30780,"Little Rock, AR",72,Hospitality,2008,3875.12622070312
30780,"Little Rock, AR",81,Local Services,2008,3371.44189453125
31080,"Los Angeles, CA",00,Total,2008,16284.923828125
31080,"Los Angeles, CA",11,Agriculture,2008,8619.865234375
31080,"Los Angeles, CA",21,Mining,2008,18972.400390625
31080,"Los Angeles, CA",22,Utilities,2008,9741.0146484375
31080,"Los Angeles, CA",23,Construction,2008,7156.79248046875
31080,"Los Angeles, CA",31,Manufacturing,2008,9303.6005859375
31080,"Los Angeles, CA",42,Wholesale,2008,9787.765625
31080,"Los Angeles, CA",44,Retail,2008,10164.09765625
31080,"Los Angeles, CA",48,Logistics,2008,9778.0009765625
31080,"Los Angeles, CA",51,Information,2008,61308.140625
31080,"Los Angeles, CA",52,Finance,2008,26033.150390625
31080,"Los Angeles, CA",53,Real Estate,2008,14752.6748046875
31080,"Los Angeles, CA",54,Professional,2008,25415.51953125
31080,"Los Angeles, CA",55,Headquarters,2008,16927.322265625
31080,"Los Angeles, CA",61,Education,2008,15172.8603515625
31080,"Los Angeles, CA",62,Health Care,2008,13949.576171875
31080,"Los Angeles, CA",71,Arts/Entertainment,2008,16892.96484375
31080,"Los Angeles, CA",72,Hospitality,2008,12344.98046875
31080,"Los Angeles, CA",81,Local Services,2008,8569.431640625
31140,"Louisville, KY-IN",00,Total,2008,7979.7197265625
31140,"Louisville, KY-IN",11,Agriculture,2008,423.169830322266
31140,"Louisville, KY-IN",21,Mining,2008,1082.44409179688
31140,"Louisville, KY-IN",22,Utilities,2008,1190.02258300781
31140,"Louisville, KY-IN",23,Construction,2008,3122.85229492188
31140,"Louisville, KY-IN",31,Manufacturing,2008,3069.27783203125
31140,"Louisville, KY-IN",42,Wholesale,2008,3258.9091796875
31140,"Louisville, KY-IN",44,Retail,2008,3048.30932617188
31140,"Louisville, KY-IN",48,Logistics,2008,3227.25048828125
31140,"Louisville, KY-IN",51,Information,2008,13792.6103515625
31140,"Louisville, KY-IN",52,Finance,2008,15774.1201171875
31140,"Louisville, KY-IN",53,Real Estate,2008,4845.4990234375
31140,"Louisville, KY-IN",54,Professional,2008,12191.5849609375
31140,"Louisville, KY-IN",55,Headquarters,2008,7987.64599609375
31140,"Louisville, KY-IN",61,Education,2008,4718.34130859375
31140,"Louisville, KY-IN",62,Health Care,2008,22768.126953125
31140,"Louisville, KY-IN",71,Arts/Entertainment,2008,4847.240234375
31140,"Louisville, KY-IN",72,Hospitality,2008,5375.39794921875
31140,"Louisville, KY-IN",81,Local Services,2008,4163.99609375
32580,"McAllen, TX",00,Total,2008,2603.85205078125
32580,"McAllen, TX",11,Agriculture,2008,1097.22497558594
32580,"McAllen, TX",21,Mining,2008,961.599060058594
32580,"McAllen, TX",22,Utilities,2008,1177.39172363281
32580,"McAllen, TX",23,Construction,2008,1434.82958984375
32580,"McAllen, TX",31,Manufacturing,2008,1266.56750488281
32580,"McAllen, TX",42,Wholesale,2008,1950.28649902344
32580,"McAllen, TX",44,Retail,2008,2538.09008789062
32580,"McAllen, TX",48,Logistics,2008,1461.423828125
32580,"McAllen, TX",51,Information,2008,3683.18603515625
32580,"McAllen, TX",52,Finance,2008,3742.80322265625
32580,"McAllen, TX",53,Real Estate,2008,1937.13024902344
32580,"McAllen, TX",54,Professional,2008,2697.39428710938
32580,"McAllen, TX",55,Headquarters,2008,2564.49487304688
32580,"McAllen, TX",61,Education,2008,1582.30749511719
32580,"McAllen, TX",62,Health Care,2008,3569.046875
32580,"McAllen, TX",71,Arts/Entertainment,2008,1470.99890136719
32580,"McAllen, TX",72,Hospitality,2008,2455.30493164062
32580,"McAllen, TX",81,Local Services,2008,1884.123046875
32820,"Memphis, TN-MS-AR",00,Total,2008,3940.99291992188
32820,"Memphis, TN-MS-AR",11,Agriculture,2008,688.066833496094
32820,"Memphis, TN-MS-AR",21,Mining,2008,643.068786621094
32820,"Memphis, TN-MS-AR",22,Utilities,2008,545.862731933594
32820,"Memphis, TN-MS-AR",23,Construction,2008,1703.23413085938
32820,"Memphis, TN-MS-AR",31,Manufacturing,2008,2111.13891601562
32820,"Memphis, TN-MS-AR",42,Wholesale,2008,2454.54736328125
32820,"Memphis, TN-MS-AR",44,Retail,2008,3489.77319335938
32820,"Memphis, TN-MS-AR",48,Logistics,2008,2585.99438476562
32820,"Memphis, TN-MS-AR",51,Information,2008,3682.73315429688
32820,"Memphis, TN-MS-AR",52,Finance,2008,7967.9111328125
32820,"Memphis, TN-MS-AR",53,Real Estate,2008,4816.9111328125
32820,"Memphis, TN-MS-AR",54,Professional,2008,5104.47314453125
32820,"Memphis, TN-MS-AR",55,Headquarters,2008,3973.19848632812
32820,"Memphis, TN-MS-AR",61,Education,2008,4195.21923828125
32820,"Memphis, TN-MS-AR",62,Health Care,2008,7614.63232421875
32820,"Memphis, TN-MS-AR",71,Arts/Entertainment,2008,2495.05029296875
32820,"Memphis, TN-MS-AR",72,Hospitality,2008,3568.01000976562
32820,"Memphis, TN-MS-AR",81,Local Services,2008,3483.87548828125
33100,"Miami, FL",00,Total,2008,8031.97216796875
33100,"Miami, FL",11,Agriculture,2008,922.612426757812
33100,"Miami, FL",21,Mining,2008,2211.76684570312
33100,"Miami, FL",22,Utilities,2008,3904.67333984375
33100,"Miami, FL",23,Construction,2008,4912.51171875
33100,"Miami, FL",31,Manufacturing,2008,4845.6962890625
33100,"Miami, FL",42,Wholesale,2008,6016.99951171875
33100,"Miami, FL",44,Retail,2008,5504.6201171875
33100,"Miami, FL",48,Logistics,2008,9743.1142578125
33100,"Miami, FL",51,Information,2008,9725.8203125
33100,"Miami, FL",52,Finance,2008,15098.5654296875
33100,"Miami, FL",53,Real Estate,2008,8071.26025390625
33100,"Miami, FL",54,Professional,2008,13772.26171875
33100,"Miami, FL",55,Headquarters,2008,9279.212890625
33100,"Miami, FL",61,Education,2008,7596.3876953125
33100,"Miami, FL",62,Health Care,2008,8385.5341796875
33100,"Miami, FL",71,Arts/Entertainment,2008,4104.8115234375
33100,"Miami, FL",72,Hospitality,2008,8792.501953125
33100,"Miami, FL",81,Local Services,2008,6360.09375
33460,"Minneapolis, MN-WI",00,Total,2008,21624.376953125
33460,"Minneapolis, MN-WI",11,Agriculture,2008,1158.03381347656
33460,"Minneapolis, MN-WI",21,Mining,2008,812.443603515625
33460,"Minneapolis, MN-WI",22,Utilities,2008,125904.8046875
33460,"Minneapolis, MN-WI",23,Construction,2008,4879.697265625
33460,"Minneapolis, MN-WI",31,Manufacturing,2008,4038.94287109375
33460,"Minneapolis, MN-WI",42,Wholesale,2008,7290.58642578125
33460,"Minneapolis, MN-WI",44,Retail,2008,10382.35546875
33460,"Minneapolis, MN-WI",48,Logistics,2008,47802.3515625
33460,"Minneapolis, MN-WI",51,Information,2008,33731.12109375
33460,"Minneapolis, MN-WI",52,Finance,2008,53658.46875
33460,"Minneapolis, MN-WI",53,Real Estate,2008,43620.50390625
33460,"Minneapolis, MN-WI",54,Professional,2008,44264.28125
33460,"Minneapolis, MN-WI",55,Headquarters,2008,35650.96484375
33460,"Minneapolis, MN-WI",61,Education,2008,15403.392578125
33460,"Minneapolis, MN-WI",62,Health Care,2008,11807.853515625
33460,"Minneapolis, MN-WI",71,Arts/Entertainment,2008,21910.68359375
33460,"Minneapolis, MN-WI",72,Hospitality,2008,19307.478515625
33460,"Minneapolis, MN-WI",81,Local Services,2008,19431.888671875
34980,"Nashville, TN",00,Total,2008,9509.9033203125
34980,"Nashville, TN",11,Agriculture,2008,3614.66455078125
34980,"Nashville, TN",21,Mining,2008,836.380798339844
34980,"Nashville, TN",22,Utilities,2008,1452.52124023438
34980,"Nashville, TN",23,Construction,2008,2631.74780273438
34980,"Nashville, TN",31,Manufacturing,2008,1715.99243164062
34980,"Nashville, TN",42,Wholesale,2008,3979.53491210938
34980,"Nashville, TN",44,Retail,2008,2793.994140625
34980,"Nashville, TN",48,Logistics,2008,2743.716796875
34980,"Nashville, TN",51,Information,2008,7549.533203125
34980,"Nashville, TN",52,Finance,2008,10057.0126953125
34980,"Nashville, TN",53,Real Estate,2008,6526.17822265625
34980,"Nashville, TN",54,Professional,2008,9882.7626953125
34980,"Nashville, TN",55,Headquarters,2008,4799.7451171875
34980,"Nashville, TN",61,Education,2008,23750.26953125
34980,"Nashville, TN",62,Health Care,2008,32652.6171875
34980,"Nashville, TN",71,Arts/Entertainment,2008,6290.8017578125
34980,"Nashville, TN",72,Hospitality,2008,5068.14599609375
34980,"Nashville, TN",81,Local Services,2008,5043.03857421875
35300,"New Haven, CT",00,Total,2008,26987.185546875
35300,"New Haven, CT",11,Agriculture,2008,642.524536132812
35300,"New Haven, CT",21,Mining,2008,1220.01452636719
35300,"New Haven, CT",22,Utilities,2008,2215.17553710938
35300,"New Haven, CT",23,Construction,2008,1878.29528808594
35300,"New Haven, CT",31,Manufacturing,2008,1921.48193359375
35300,"New Haven, CT",42,Wholesale,2008,2268.21630859375
35300,"New Haven, CT",44,Retail,2008,2980.69970703125
35300,"New Haven, CT",48,Logistics,2008,1917.63854980469
35300,"New Haven, CT",51,Information,2008,9874.9287109375
35300,"New Haven, CT",52,Finance,2008,10405.337890625
35300,"New Haven, CT",53,Real Estate,2008,5704.880859375
35300,"New Haven, CT",54,Professional,2008,9565.2451171875
35300,"New Haven, CT",55,Headquarters,2008,9067.025390625
35300,"New Haven, CT",61,Education,2008,233929.1875
35300,"New Haven, CT",62,Health Care,2008,9874.5068359375
35300,"New Haven, CT",71,Arts/Entertainment,2008,4978.33154296875
35300,"New Haven, CT",72,Hospitality,2008,4932.30908203125
35300,"New Haven, CT",81,Local Services,2008,11002.982421875
35380,"New Orleans, LA",00,Total,2008,11645.94140625
35380,"New Orleans, LA",11,Agriculture,2008,4917.86865234375
35380,"New Orleans, LA",21,Mining,2008,27223.904296875
35380,"New Orleans, LA",22,Utilities,2008,4971.78759765625
35380,"New Orleans, LA",23,Construction,2008,3824.1513671875
35380,"New Orleans, LA",31,Manufacturing,2008,3635.7880859375
35380,"New Orleans, LA",42,Wholesale,2008,5260.041015625
35380,"New Orleans, LA",44,Retail,2008,5531.369140625
35380,"New Orleans, LA",48,Logistics,2008,6141.00732421875
35380,"New Orleans, LA",51,Information,2008,17023.205078125
35380,"New Orleans, LA",52,Finance,2008,26199.009765625
35380,"New Orleans, LA",53,Real Estate,2008,7632.06005859375
35380,"New Orleans, LA",54,Professional,2008,21867.19921875
35380,"New Orleans, LA",55,Headquarters,2008,18335.55078125
35380,"New Orleans, LA",61,Education,2008,33130.6328125
35380,"New Orleans, LA",62,Health Care,2008,8921.5302734375
35380,"New Orleans, LA",71,Arts/Entertainment,2008,24719.330078125
35380,"New Orleans, LA",72,Hospitality,2008,16262.0380859375
35380,"New Orleans, LA",81,Local Services,2008,9728.3642578125
35620,"New York, NY-NJ-PA",00,Total,2008,111491.8671875
35620,"New York, NY-NJ-PA",11,Agriculture,2008,10937.7685546875
35620,"New York, NY-NJ-PA",21,Mining,2008,25734.615234375
35620,"New York, NY-NJ-PA",22,Utilities,2008,198213.890625
35620,"New York, NY-NJ-PA",23,Construction,2008,37283.79296875
35620,"New York, NY-NJ-PA",31,Manufacturing,2008,36300.93359375
35620,"New York, NY-NJ-PA",42,Wholesale,2008,91014.8203125
35620,"New York, NY-NJ-PA",44,Retail,2008,56754.82421875
35620,"New York, NY-NJ-PA",48,Logistics,2008,42416.0625
35620,"New York, NY-NJ-PA",51,Information,2008,211499.484375
35620,"New York, NY-NJ-PA",52,Finance,2008,258780.671875
35620,"New York, NY-NJ-PA",53,Real Estate,2008,128028.65625
35620,"New York, NY-NJ-PA",54,Professional,2008,193572.125
35620,"New York, NY-NJ-PA",55,Headquarters,2008,166635.140625
35620,"New York, NY-NJ-PA",61,Education,2008,146950.328125
35620,"New York, NY-NJ-PA",62,Health Care,2008,71545.859375
35620,"New York, NY-NJ-PA",71,Arts/Entertainment,2008,156554.953125
35620,"New York, NY-NJ-PA",72,Hospitality,2008,104083.8828125
35620,"New York, NY-NJ-PA",81,Local Services,2008,79179.6953125
35840,"North Port, FL",00,Total,2008,2526.6240234375
35840,"North Port, FL",11,Agriculture,2008,2761.56591796875
35840,"North Port, FL",21,Mining,2008,314.223297119141
35840,"North Port, FL",22,Utilities,2008,1119.3564453125
35840,"North Port, FL",23,Construction,2008,1180.05908203125
35840,"North Port, FL",31,Manufacturing,2008,1845.87377929688
35840,"North Port, FL",42,Wholesale,2008,1566.40686035156
35840,"North Port, FL",44,Retail,2008,1712.11499023438
35840,"North Port, FL",48,Logistics,2008,1517.86267089844
35840,"North Port, FL",51,Information,2008,2634.16259765625
35840,"North Port, FL",52,Finance,2008,3417.01196289062
35840,"North Port, FL",53,Real Estate,2008,1642.51257324219
35840,"North Port, FL",54,Professional,2008,2963.55541992188
35840,"North Port, FL",55,Headquarters,2008,6134.708984375
35840,"North Port, FL",61,Education,2008,1590.81372070312
35840,"North Port, FL",62,Health Care,2008,4358.36962890625
35840,"North Port, FL",71,Arts/Entertainment,2008,1634.66625976562
35840,"North Port, FL",72,Hospitality,2008,2229.9248046875
35840,"North Port, FL",81,Local Services,2008,1919.06359863281
36260,"Ogden, UT",00,Total,2008,2575.64379882812
36260,"Ogden, UT",11,Agriculture,2008,197.131057739258
36260,"Ogden, UT",21,Mining,2008,972.447631835938
36260,"Ogden, UT",22,Utilities,2008,1096.59497070312
36260,"Ogden, UT",23,Construction,2008,988.575073242188
36260,"Ogden, UT",31,Manufacturing,2008,1752.64709472656
36260,"Ogden, UT",42,Wholesale,2008,1918.90222167969
36260,"Ogden, UT",44,Retail,2008,2522.90087890625
36260,"Ogden, UT",48,Logistics,2008,2027.39282226562
36260,"Ogden, UT",51,Information,2008,2096.11791992188
36260,"Ogden, UT",52,Finance,2008,3408.490234375
36260,"Ogden, UT",53,Real Estate,2008,1912.85375976562
36260,"Ogden, UT",54,Professional,2008,2167.8896484375
36260,"Ogden, UT",55,Headquarters,2008,7662.107421875
36260,"Ogden, UT",61,Education,2008,1662.56188964844
36260,"Ogden, UT",62,Health Care,2008,5881.45849609375
36260,"Ogden, UT",71,Arts/Entertainment,2008,1147.45532226562
36260,"Ogden, UT",72,Hospitality,2008,2436.193359375
36260,"Ogden, UT",81,Local Services,2008,2011.41369628906
36420,"Oklahoma City, OK",00,Total,2008,4766.3193359375
36420,"Oklahoma City, OK",11,Agriculture,2008,334.986267089844
36420,"Oklahoma City, OK",21,Mining,2008,7907.71826171875
36420,"Oklahoma City, OK",22,Utilities,2008,9023.0166015625
36420,"Oklahoma City, OK",23,Construction,2008,2133.05810546875
36420,"Oklahoma City, OK",31,Manufacturing,2008,2165.9453125
36420,"Oklahoma City, OK",42,Wholesale,2008,2480.78930664062
36420,"Oklahoma City, OK",44,Retail,2008,2672.51806640625
36420,"Oklahoma City, OK",48,Logistics,2008,2464.44140625
36420,"Oklahoma City, OK",51,Information,2008,5168.73828125
36420,"Oklahoma City, OK",52,Finance,2008,5927.720703125
36420,"Oklahoma City, OK",53,Real Estate,2008,5136.4287109375
36420,"Oklahoma City, OK",54,Professional,2008,6968.392578125
36420,"Oklahoma City, OK",55,Headquarters,2008,8403.96875
36420,"Oklahoma City, OK",61,Education,2008,3370.4462890625
36420,"Oklahoma City, OK",62,Health Care,2008,9262.865234375
36420,"Oklahoma City, OK",71,Arts/Entertainment,2008,2754.34057617188
36420,"Oklahoma City, OK",72,Hospitality,2008,3510.78125
36420,"Oklahoma City, OK",81,Local Services,2008,3086.99609375
36540,"Omaha, NE-IA",00,Total,2008,5469.91650390625
36540,"Omaha, NE-IA",11,Agriculture,2008,1688.25354003906
36540,"Omaha, NE-IA",21,Mining,2008,279.873657226562
36540,"Omaha, NE-IA",22,Utilities,2008,7219.271484375
36540,"Omaha, NE-IA",23,Construction,2008,2875.326171875
36540,"Omaha, NE-IA",31,Manufacturing,2008,3457.54150390625
36540,"Omaha, NE-IA",42,Wholesale,2008,3819.82592773438
36540,"Omaha, NE-IA",44,Retail,2008,3750.99926757812
36540,"Omaha, NE-IA",48,Logistics,2008,2832.67431640625
36540,"Omaha, NE-IA",51,Information,2008,7335.77978515625
36540,"Omaha, NE-IA",52,Finance,2008,11668.17578125
36540,"Omaha, NE-IA",53,Real Estate,2008,5516.77587890625
36540,"Omaha, NE-IA",54,Professional,2008,6757.880859375
36540,"Omaha, NE-IA",55,Headquarters,2008,6217.70849609375
36540,"Omaha, NE-IA",61,Education,2008,10116.8544921875
36540,"Omaha, NE-IA",62,Health Care,2008,7536.04541015625
36540,"Omaha, NE-IA",71,Arts/Entertainment,2008,3935.76000976562
36540,"Omaha, NE-IA",72,Hospitality,2008,3827.392578125
36540,"Omaha, NE-IA",81,Local Services,2008,3897.99145507812
36740,"Orlando, FL",00,Total,2008,5460.95654296875
36740,"Orlando, FL",11,Agriculture,2008,497.486389160156
36740,"Orlando, FL",21,Mining,2008,495.132293701172
36740,"Orlando, FL",22,Utilities,2008,2145.41381835938
36740,"Orlando, FL",23,Construction,2008,2510.84057617188
36740,"Orlando, FL",31,Manufacturing,2008,2795.5810546875
36740,"Orlando, FL",42,Wholesale,2008,3318.86279296875
36740,"Orlando, FL",44,Retail,2008,2824.17456054688
36740,"Orlando, FL",48,Logistics,2008,2948.88061523438
36740,"Orlando, FL",51,Information,2008,7417.38134765625
36740,"Orlando, FL",52,Finance,2008,7372.6748046875
36740,"Orlando, FL",53,Real Estate,2008,4324.95458984375
36740,"Orlando, FL",54,Professional,2008,7790.54638671875
36740,"Orlando, FL",55,Headquarters,2008,9302.6494140625
36740,"Orlando, FL",61,Education,2008,3925.74682617188
36740,"Orlando, FL",62,Health Care,2008,11578.7099609375
36740,"Orlando, FL",71,Arts/Entertainment,2008,6994.59375
36740,"Orlando, FL",72,Hospitality,2008,4220.8203125
36740,"Orlando, FL",81,Local Services,2008,5373.1806640625
37100,"Oxnard, CA",00,Total,2008,3385.5
37100,"Oxnard, CA",11,Agriculture,2008,4639.55517578125
37100,"Oxnard, CA",21,Mining,2008,2161.17724609375
37100,"Oxnard, CA",22,Utilities,2008,1596.28125
37100,"Oxnard, CA",23,Construction,2008,1891.14086914062
37100,"Oxnard, CA",31,Manufacturing,2008,3169.4423828125
37100,"Oxnard, CA",42,Wholesale,2008,3032.07788085938
37100,"Oxnard, CA",44,Retail,2008,3265.7783203125
37100,"Oxnard, CA",48,Logistics,2008,2045.20764160156
37100,"Oxnard, CA",51,Information,2008,3859.25439453125
37100,"Oxnard, CA",52,Finance,2008,4013.63037109375
37100,"Oxnard, CA",53,Real Estate,2008,2526.74462890625
37100,"Oxnard, CA",54,Professional,2008,3053.41479492188
37100,"Oxnard, CA",55,Headquarters,2008,2251.2041015625
37100,"Oxnard, CA",61,Education,2008,2500.04516601562
37100,"Oxnard, CA",62,Health Care,2008,4999.44287109375
37100,"Oxnard, CA",71,Arts/Entertainment,2008,2196.04418945312
37100,"Oxnard, CA",72,Hospitality,2008,3280.337890625
37100,"Oxnard, CA",81,Local Services,2008,2405.75390625
37340,"Palm Bay, FL",00,Total,2008,1907.76818847656
37340,"Palm Bay, FL",11,Agriculture,2008,345.323669433594
37340,"Palm Bay, FL",21,Mining,2008,1508.865234375
37340,"Palm Bay, FL",22,Utilities,2008,770.380676269531
37340,"Palm Bay, FL",23,Construction,2008,1241.81066894531
37340,"Palm Bay, FL",31,Manufacturing,2008,3746.912109375
37340,"Palm Bay, FL",42,Wholesale,2008,1437.26977539062
37340,"Palm Bay, FL",44,Retail,2008,1432.11962890625
37340,"Palm Bay, FL",48,Logistics,2008,1085.60180664062
37340,"Palm Bay, FL",51,Information,2008,1888.73132324219
37340,"Palm Bay, FL",52,Finance,2008,1684.96228027344
37340,"Palm Bay, FL",53,Real Estate,2008,1295.63403320312
37340,"Palm Bay, FL",54,Professional,2008,1682.45141601562
37340,"Palm Bay, FL",55,Headquarters,2008,1217.3984375
37340,"Palm Bay, FL",61,Education,2008,2018.04296875
37340,"Palm Bay, FL",62,Health Care,2008,1977.08923339844
37340,"Palm Bay, FL",71,Arts/Entertainment,2008,894.167419433594
37340,"Palm Bay, FL",72,Hospitality,2008,1503.81604003906
37340,"Palm Bay, FL",81,Local Services,2008,1380.38098144531
37980,"Philadelphia, PA-NJ-DE-MD",00,Total,2008,23792.673828125
37980,"Philadelphia, PA-NJ-DE-MD",11,Agriculture,2008,696.700073242188
37980,"Philadelphia, PA-NJ-DE-MD",21,Mining,2008,2484.60424804688
37980,"Philadelphia, PA-NJ-DE-MD",22,Utilities,2008,19101.046875
37980,"Philadelphia, PA-NJ-DE-MD",23,Construction,2008,9592.310546875
37980,"Philadelphia, PA-NJ-DE-MD",31,Manufacturing,2008,4506.29833984375
37980,"Philadelphia, PA-NJ-DE-MD",42,Wholesale,2008,6296.8125
37980,"Philadelphia, PA-NJ-DE-MD",44,Retail,2008,7920.05029296875
37980,"Philadelphia, PA-NJ-DE-MD",48,Logistics,2008,7122.29296875
37980,"Philadelphia, PA-NJ-DE-MD",51,Information,2008,41271.61328125
37980,"Philadelphia, PA-NJ-DE-MD",52,Finance,2008,52678.10546875
37980,"Philadelphia, PA-NJ-DE-MD",53,Real Estate,2008,27339.91015625
37980,"Philadelphia, PA-NJ-DE-MD",54,Professional,2008,51854.69140625
37980,"Philadelphia, PA-NJ-DE-MD",55,Headquarters,2008,50228.015625
37980,"Philadelphia, PA-NJ-DE-MD",61,Education,2008,41308.671875
37980,"Philadelphia, PA-NJ-DE-MD",62,Health Care,2008,23003.599609375
37980,"Philadelphia, PA-NJ-DE-MD",71,Arts/Entertainment,2008,19863.576171875
37980,"Philadelphia, PA-NJ-DE-MD",72,Hospitality,2008,21829.607421875
37980,"Philadelphia, PA-NJ-DE-MD",81,Local Services,2008,21431.662109375
38060,"Phoenix, AZ",00,Total,2008,7004.716796875
38060,"Phoenix, AZ",11,Agriculture,2008,952.582641601562
38060,"Phoenix, AZ",21,Mining,2008,15800.158203125
38060,"Phoenix, AZ",22,Utilities,2008,36767.44921875
38060,"Phoenix, AZ",23,Construction,2008,4372.0224609375
38060,"Phoenix, AZ",31,Manufacturing,2008,5088.384765625
38060,"Phoenix, AZ",42,Wholesale,2008,5664.80908203125
38060,"Phoenix, AZ",44,Retail,2008,4596.0400390625
38060,"Phoenix, AZ",48,Logistics,2008,5865.53173828125
38060,"Phoenix, AZ",51,Information,2008,12282.7451171875
38060,"Phoenix, AZ",52,Finance,2008,9639.0908203125
38060,"Phoenix, AZ",53,Real Estate,2008,6066.6884765625
38060,"Phoenix, AZ",54,Professional,2008,9685.3193359375
38060,"Phoenix, AZ",55,Headquarters,2008,9334.2109375
38060,"Phoenix, AZ",61,Education,2008,6481.27490234375
38060,"Phoenix, AZ",62,Health Care,2008,9386.3408203125
38060,"Phoenix, AZ",71,Arts/Entertainment,2008,6385.93115234375
38060,"Phoenix, AZ",72,Hospitality,2008,6625.033203125
38060,"Phoenix, AZ",81,Local Services,2008,7722.19189453125
38300,"Pittsburgh, PA",00,Total,2008,19151.35546875
38300,"Pittsburgh, PA",11,Agriculture,2008,546.949462890625
38300,"Pittsburgh, PA",21,Mining,2008,4094.61791992188
38300,"Pittsburgh, PA",22,Utilities,2008,9949.0048828125
38300,"Pittsburgh, PA",23,Construction,2008,3039.0390625
38300,"Pittsburgh, PA",31,Manufacturing,2008,3812.166015625
38300,"Pittsburgh, PA",42,Wholesale,2008,5810.9794921875
38300,"Pittsburgh, PA",44,Retail,2008,5091.77392578125
38300,"Pittsburgh, PA",48,Logistics,2008,3180.33544921875
38300,"Pittsburgh, PA",51,Information,2008,23818.115234375
38300,"Pittsburgh, PA",52,Finance,2008,65086.4453125
38300,"Pittsburgh, PA",53,Real Estate,2008,18456.177734375
38300,"Pittsburgh, PA",54,Professional,2008,29787.212890625
38300,"Pittsburgh, PA",55,Headquarters,2008,45703.39453125
38300,"Pittsburgh, PA",61,Education,2008,61376.29296875
38300,"Pittsburgh, PA",62,Health Care,2008,24691.5390625
38300,"Pittsburgh, PA",71,Arts/Entertainment,2008,16786.6875
38300,"Pittsburgh, PA",72,Hospitality,2008,9770.4443359375
38300,"Pittsburgh, PA",81,Local Services,2008,11977.4658203125
38900,"Portland, OR-WA",00,Total,2008,11235.619140625
38900,"Portland, OR-WA",11,Agriculture,2008,1268.197265625
38900,"Portland, OR-WA",21,Mining,2008,1006.15106201172
38900,"Portland, OR-WA",22,Utilities,2008,21464.66015625
38900,"Portland, OR-WA",23,Construction,2008,4707.7646484375
38900,"Portland, OR-WA",31,Manufacturing,2008,3839.07592773438
38900,"Portland, OR-WA",42,Wholesale,2008,5876.365234375
38900,"Portland, OR-WA",44,Retail,2008,8259.4736328125
38900,"Portland, OR-WA",48,Logistics,2008,3804.8525390625
38900,"Portland, OR-WA",51,Information,2008,25379.099609375
38900,"Portland, OR-WA",52,Finance,2008,31658.541015625
38900,"Portland, OR-WA",53,Real Estate,2008,13769.0458984375
38900,"Portland, OR-WA",54,Professional,2008,27716.111328125
38900,"Portland, OR-WA",55,Headquarters,2008,18844.966796875
38900,"Portland, OR-WA",61,Education,2008,10638.095703125
38900,"Portland, OR-WA",62,Health Care,2008,10112.3046875
38900,"Portland, OR-WA",71,Arts/Entertainment,2008,10543.3369140625
38900,"Portland, OR-WA",72,Hospitality,2008,12046.5673828125
38900,"Portland, OR-WA",81,Local Services,2008,10893.7734375
39300,"Providence, RI-MA",00,Total,2008,6721.2177734375
39300,"Providence, RI-MA",11,Agriculture,2008,382.929351806641
39300,"Providence, RI-MA",21,Mining,2008,531.954040527344
39300,"Providence, RI-MA",22,Utilities,2008,3347.49658203125
39300,"Providence, RI-MA",23,Construction,2008,2932.79931640625
39300,"Providence, RI-MA",31,Manufacturing,2008,2613.31713867188
39300,"Providence, RI-MA",42,Wholesale,2008,3329.4912109375
39300,"Providence, RI-MA",44,Retail,2008,3443.95141601562
39300,"Providence, RI-MA",48,Logistics,2008,2626.07153320312
39300,"Providence, RI-MA",51,Information,2008,11382.0380859375
39300,"Providence, RI-MA",52,Finance,2008,10264.6416015625
39300,"Providence, RI-MA",53,Real Estate,2008,7366.85791015625
39300,"Providence, RI-MA",54,Professional,2008,11523.7646484375
39300,"Providence, RI-MA",55,Headquarters,2008,9545.60546875
39300,"Providence, RI-MA",61,Education,2008,22799.876953125
39300,"Providence, RI-MA",62,Health Care,2008,6569.86865234375
39300,"Providence, RI-MA",71,Arts/Entertainment,2008,6246.8662109375
39300,"Providence, RI-MA",72,Hospitality,2008,6421.64404296875
39300,"Providence, RI-MA",81,Local Services,2008,5762.984375
39340,"Provo, UT",00,Total,2008,4169.77490234375
39340,"Provo, UT",11,Agriculture,2008,644.306762695312
39340,"Provo, UT",21,Mining,2008,663.610290527344
39340,"Provo, UT",22,Utilities,2008,4793.87939453125
39340,"Provo, UT",23,Construction,2008,1650.69970703125
39340,"Provo, UT",31,Manufacturing,2008,1887.27270507812
39340,"Provo, UT",42,Wholesale,2008,4540.25
39340,"Provo, UT",44,Retail,2008,3208.359375
39340,"Provo, UT",48,Logistics,2008,1274.64428710938
39340,"Provo, UT",51,Information,2008,3939.40112304688
39340,"Provo, UT",52,Finance,2008,3950.85522460938
39340,"Provo, UT",53,Real Estate,2008,3286.27587890625
39340,"Provo, UT",54,Professional,2008,3423.74951171875
39340,"Provo, UT",55,Headquarters,2008,4425.99951171875
39340,"Provo, UT",61,Education,2008,13770.896484375
39340,"Provo, UT",62,Health Care,2008,5679.232421875
39340,"Provo, UT",71,Arts/Entertainment,2008,2191.72583007812
39340,"Provo, UT",72,Hospitality,2008,3824.06005859375
39340,"Provo, UT",81,Local Services,2008,3403.04052734375
39580,"Raleigh, NC",00,Total,2008,2865.5654296875
