cbsa,cbsaname,naics,sector,measure,year2004,year2005,year2006,year2007,year2008,year2009,year2010,year2011,year2012,year2013,year2014,year2015,cbsa_code
31140,"Louisville, KY-IN",71,Arts/Entertainment,actual job density,4068.865966796875,4589.9462890625,4635.0390625,4810.0419921875,4847.240234375,4021.06103515625,3842.05517578125,3700.051513671875,3819.241455078125,5455.16748046875,5868.9560546875,6391.21240234375,31140
31140,"Louisville, KY-IN",72,Hospitality,actual job density,4712.72998046875,5326.7734375,5035.39453125,5154.7900390625,5375.39794921875,5280.99951171875,4979.7392578125,5214.912109375,5745.6328125,6194.72509765625,6085.78466796875,6292.29736328125,31140
31140,"Louisville, KY-IN",81,Local Services,actual job density,3978.255126953125,3965.135009765625,3908.65625,4241.00439453125,4163.99609375,3958.825439453125,3738.451416015625,3485.013427734375,3165.716796875,3563.825439453125,3475.13720703125,3558.461181640625,31140
32580,"McAllen, TX",00,Total,actual job density,2402.4130859375,2426.587890625,2351.72607421875,2531.7646484375,2603.85205078125,2562.216796875,2518.41552734375,2659.68115234375,2389.157958984375,2344.72900390625,2386.621337890625,2406.875,32580
32580,"McAllen, TX",11,Agriculture,actual job density,1914.8702392578125,1962.2982177734375,1805.876953125,1175.1915283203125,1097.2249755859375,1343.229736328125,1718.1630859375,1948.281494140625,888.61297607421875,907.17791748046875,786.37408447265625,940.23114013671875,32580
32580,"McAllen, TX",21,Mining,actual job density,1189.4647216796875,942.00469970703125,801.51043701171875,1040.363525390625,961.59906005859375,902.385986328125,1156.4720458984375,1481.1893310546875,619.80517578125,718.648193359375,837.6171875,794.50732421875,32580
32580,"McAllen, TX",22,Utilities,actual job density,1324.671875,1217.7080078125,1135.87744140625,1126.05810546875,1177.3917236328125,1110.7340087890625,855.5478515625,1339.00390625,1078.6568603515625,1202.9674072265625,798.72686767578125,519.9815673828125,32580
32580,"McAllen, TX",23,Construction,actual job density,1463.1090087890625,1531.685302734375,1543.0267333984375,1354.126708984375,1434.82958984375,1344.6353759765625,1407.0458984375,1725.960693359375,1156.791748046875,1267.0048828125,1215.0936279296875,1220.8082275390625,32580
32580,"McAllen, TX",31,Manufacturing,actual job density,1455.44140625,1362.631103515625,1234.0643310546875,1226.8751220703125,1266.5675048828125,1201.8924560546875,1055.7652587890625,1130.731689453125,949.06427001953125,996.66754150390625,1123.108642578125,979.2666015625,32580
32580,"McAllen, TX",42,Wholesale,actual job density,1930.2623291015625,1926.736083984375,1864.7545166015625,1753.1175537109375,1950.2864990234375,1753.2750244140625,1825.454833984375,2070.528564453125,1693.8380126953125,1661.79296875,1620.25537109375,1505.9622802734375,32580
32580,"McAllen, TX",44,Retail,actual job density,2388.0673828125,2478.562255859375,2426.06787109375,2427.427490234375,2538.090087890625,2374.355224609375,2259.86181640625,2274.77392578125,2218.137451171875,2249.57861328125,2247.972900390625,2239.61865234375,32580
32580,"McAllen, TX",48,Logistics,actual job density,1240.9420166015625,1254.3370361328125,1457.6859130859375,1325.8408203125,1461.423828125,1384.935302734375,1410.037841796875,1384.1495361328125,1292.0499267578125,1219.0174560546875,1142.690185546875,1126.95947265625,32580
32580,"McAllen, TX",51,Information,actual job density,3208.90869140625,3189.381591796875,3060.80859375,2852.461669921875,3683.18603515625,5199.671875,4474.69580078125,5440.13916015625,3228.440185546875,2988.18212890625,2978.56689453125,2490.10400390625,32580
32580,"McAllen, TX",52,Finance,actual job density,3466.00048828125,3565.29541015625,3517.952392578125,3606.575927734375,3742.80322265625,3524.679931640625,3515.258056640625,3847.815673828125,3106.876953125,2861.5732421875,3370.772705078125,3428.160400390625,32580
32580,"McAllen, TX",53,Real Estate,actual job density,2234.2587890625,2216.036865234375,2123.537109375,1981.805908203125,1937.1302490234375,1722.482421875,1659.9443359375,1832.0518798828125,1830.177978515625,1695.1689453125,1652.0059814453125,1773.8294677734375,32580
