cbsa,cbsaname,stco_code,county,type,naics,sector,measure,year2004,year2005,year2006,year2007,year2008,year2009,year2010,year2011,year2012,year2013,year2014,year2015,cbsa_code
30780,"Little Rock, AR",00000,Metro Total,TOTAL,00,Total,actual job density,3962.283447265625,3834.255859375,3921.680908203125,3673.08056640625,3802.4072265625,3858.716064453125,4218.62451171875,3999.929931640625,3447.408447265625,3407.523193359375,3411.169677734375,3314.60791015625,30780
30780,"Little Rock, AR",05045,"Faulkner County, Arkansas",EX,00,Total,actual job density,1929.523681640625,1996.2735595703125,2199.944580078125,2053.29638671875,1734.585205078125,1694.3565673828125,1595.4437255859375,1554.2930908203125,1479.314208984375,1520.572509765625,1387.2569580078125,1453.01220703125,30780
30780,"Little Rock, AR",05053,"Grant County, Arkansas",EX,00,Total,actual job density,141.30386352539062,144.23284912109375,164.17977905273437,158.7614288330078,157.33413696289062,166.7680206298828,133.74009704589844,119.31224822998047,139.81634521484375,140.72283935546875,149.34881591796875,155.35043334960937,30780
30780,"Little Rock, AR",05085,"Lonoke County, Arkansas",ES,00,Total,actual job density,178.52432250976562,175.66348266601562,202.67364501953125,197.8892364501953,225.87271118164062,208.46090698242187,254.19644165039062,244.0773162841797,246.1627197265625,230.427001953125,237.4325714111328,240.17050170898437,30780
30780,"Little Rock, AR",05105,"Perry County, Arkansas",EX,00,Total,actual job density,64.91700744628906,34.368980407714844,34.5380744934082,26.667898178100586,26.14610481262207,59.87741470336914,51.347511291503906,27.52297019958496,54.00800704956055,61.639305114746094,67.511016845703125,61.39560317993164,30780
30780,"Little Rock, AR",05119,"Pulaski County, Arkansas",ES,00,Total,actual job density,4770.44921875,4622.21630859375,4711.24072265625,4451.76953125,4687.98583984375,4777.822265625,5316.3193359375,5051.17724609375,4294.83154296875,4246.63037109375,4267.8876953125,4126.68798828125,30780
30780,"Little Rock, AR",05125,"Saline County, Arkansas",ES,00,Total,actual job density,723.08038330078125,748.57196044921875,966.55401611328125,647.58489990234375,656.790283203125,763.48095703125,638.54608154296875,677.40887451171875,721.962158203125,702.9129638671875,738.0802001953125,748.228759765625,30780
31080,"Los Angeles, CA",00000,Metro Total,TOTAL,00,Total,actual job density,15126.34375,15542.748046875,15817.56640625,14755.5859375,16284.923828125,16309.259765625,16257.798828125,17047.794921875,16522.578125,16986.419921875,17339.666015625,17385.82421875,31080
31080,"Los Angeles, CA",06037,"Los Angeles County, California",UC,00,Total,actual job density,17391.71875,17886.548828125,18331.98046875,16872.373046875,19022.65234375,19227.31640625,19098.75390625,20111.357421875,19472.763671875,19997.16015625,20457.3828125,20454.412109375,31080
31080,"Los Angeles, CA",06059,"Orange County, California",UC,00,Total,actual job density,8940.275390625,9181.0576171875,8992.9501953125,8885.7548828125,8483.2138671875,7838.21875,8080.345703125,8242.7587890625,8095.43603515625,8397.6435546875,8496.9677734375,8752.3388671875,31080
31140,"Louisville, KY-IN",00000,Metro Total,TOTAL,00,Total,actual job density,7393.45361328125,7461.96923828125,7853.4521484375,7895.11962890625,7979.7197265625,8393.43359375,7937.45751953125,7394.13525390625,7613.05517578125,7292.89306640625,7213.70458984375,7192.3466796875,31140
31140,"Louisville, KY-IN",18019,"Clark County, Indiana",ES,00,Total,actual job density,1772.785400390625,2275.551025390625,2309.224853515625,2482.443603515625,2396.37158203125,1808.9407958984375,1792.7286376953125,1738.4442138671875,1656.7459716796875,1571.068359375,1663.873779296875,1565.526123046875,31140
31140,"Louisville, KY-IN",18043,"Floyd County, Indiana",MS,00,Total,actual job density,1486.7752685546875,1468.6239013671875,1322.19921875,1408.6785888671875,1252.3848876953125,1234.4171142578125,1436.29638671875,1429.2745361328125,1338.420654296875,1350.1282958984375,1372.05615234375,1309.79296875,31140
31140,"Louisville, KY-IN",18061,"Harrison County, Indiana",EX,00,Total,actual job density,259.8351135253906,237.7547149658203,238.06869506835937,127.1233901977539,133.51222229003906,137.7874755859375,152.20809936523437,216.35525512695312,186.85311889648437,192.6136474609375,210.7987060546875,228.18402099609375,31140
31140,"Louisville, KY-IN",18175,"Washington County, Indiana",EX,00,Total,actual job density,427.6947326660156,311.1170959472656,221.67608642578125,212.47137451171875,162.80613708496094,466.354736328125,553.4111328125,308.67572021484375,440.862060546875,449.96575927734375,340.26983642578125,328.06329345703125,31140
31140,"Louisville, KY-IN",21029,"Bullitt County, Kentucky",ES,00,Total,actual job density,539.19287109375,498.3729553222656,451.95635986328125,458.89300537109375,431.1675109863281,456.78839111328125,350.9477233886719,1030.916259765625,530.13970947265625,420.41632080078125,443.065673828125,501.2214050292969,31140
31140,"Louisville, KY-IN",21103,"Henry County, Kentucky",EX,00,Total,actual job density,83.22518157958984,72.19266510009766,79.43159484863281,96.714111328125,79.89723205566406,60.0616340637207,59.304656982421875,63.42110061645508,74.52044677734375,75.46943664550781,71.84685516357422,80.80491638183594,31140
31140,"Louisville, KY-IN",21111,"Jefferson County, Kentucky",UC,00,Total,actual job density,9304.7080078125,9355.474609375,9857.8017578125,9925.2734375,9999.5625,10508.349609375,9962.255859375,9280.5703125,9587.265625,9201.51953125,9121.41015625,9092.7041015625,31140
31140,"Louisville, KY-IN",21185,"Oldham County, Kentucky",ES,00,Total,actual job density,248.4938507080078,246.7723388671875,260.60931396484375,287.0530700683594,291.1897888183594,345.36529541015625,315.0287170410156,259.37841796875,254.56773376464844,294.3105163574219,310.9566650390625,284.6855163574219,31140
31140,"Louisville, KY-IN",21211,"Shelby County, Kentucky",EX,00,Total,actual job density,617.263671875,581.177490234375,538.1939697265625,594.5430908203125,529.07208251953125,469.28582763671875,467.0923767089844,391.3873596191406,393.13592529296875,406.1712646484375,410.9064025878906,393.897216796875,31140
31140,"Louisville, KY-IN",21215,"Spencer County, Kentucky",EX,00,Total,actual job density,19.98451805114746,16.303619384765625,18.91669273376465,18.88847541809082,15.576717376708984,18.860559463500977,20.839622497558594,24.623584747314453,22.963878631591797,24.435518264770508,28.760454177856445,24.964092254638672,31140
32580,"McAllen, TX",00000,Metro Total,TOTAL,00,Total,actual job density,2402.4130859375,2426.587890625,2351.72607421875,2531.7646484375,2603.85205078125,2562.216796875,2518.41552734375,2659.68115234375,2389.157958984375,2344.72900390625,2386.621337890625,2406.875,32580
32580,"McAllen, TX",48215,"Hidalgo County, Texas",MS,00,Total,actual job density,2402.4130859375,2426.587890625,2351.72607421875,2531.7646484375,2603.85205078125,2562.216796875,2518.41552734375,2659.68115234375,2389.157958984375,2344.72900390625,2386.621337890625,2406.875,32580
32820,"Memphis, TN-MS-AR",00000,Metro Total,TOTAL,00,Total,actual job density,4039.411865234375,4122.43212890625,4121.30029296875,3698.728759765625,3940.992919921875,4014.111328125,4126,4009.07958984375,3951.838134765625,3909.22216796875,3957.367919921875,3875.352783203125,32820
32820,"Memphis, TN-MS-AR",05035,"Crittenden County, Arkansas",ES,00,Total,actual job density,1347.70458984375,1371.788818359375,1443.9471435546875,1138.541259765625,1262.097412109375,1311.04931640625,1255.311279296875,1381.6622314453125,981.586181640625,1026.4007568359375,1169.9373779296875,932.80072021484375,32820
32820,"Memphis, TN-MS-AR",28033,"DeSoto County, Mississippi",ES,00,Total,actual job density,906.304931640625,990.8912353515625,1118.400634765625,1187.71875,1277.7882080078125,1412.39208984375,1311.082275390625,1256.9202880859375,1094.0400390625,1091.3978271484375,1011.1961669921875,1007.4409790039062,32820
32820,"Memphis, TN-MS-AR",28093,"Marshall County, Mississippi",EX,00,Total,actual job density,104.80325317382812,102.62091064453125,80.62030029296875,80.27603912353516,71.04566955566406,63.80767059326172,73.31434631347656,93.93046569824219,81.70463562011719,80.741790771484375,82.39459991455078,86.08843994140625,32820
32820,"Memphis, TN-MS-AR",28137,"Tate County, Mississippi",EX,00,Total,actual job density,580.822998046875,604.15777587890625,651.7435302734375,623.9251708984375,577.872802734375,417.2852478027344,403.5331115722656,482.7892761230469,497.40234375,529.3345947265625,516.44342041015625,388.2922058105469,32820
32820,"Memphis, TN-MS-AR",28143,"Tunica County, Mississippi",EX,00,Total,actual job density,92.49410247802734,93.30017852783203,111.13123321533203,113.98162078857422,113.85311889648437,89.99756622314453,78.8561782836914,86.44749450683594,98.598297119140625,90.55010223388672,121.91343688964844,112.0415267944336,32820
32820,"Memphis, TN-MS-AR",47047,"Fayette County, Tennessee",EX,00,Total,actual job density,37.545692443847656,39.411216735839844,38.99371337890625,45.028663635253906,41.21799850463867,38.367088317871094,41.40878677368164,40.84294128417969,55.22163772583008,58.25788116455078,69.4397201538086,46.586273193359375,32820
32820,"Memphis, TN-MS-AR",47157,"Shelby County, Tennessee",MS,00,Total,actual job density,4771.99755859375,4867.26025390625,4884.99365234375,4368.37939453125,4658.2734375,4733.01123046875,4875.95751953125,4735.7978515625,4701.10302734375,4652.24755859375,4722.25537109375,4625.3427734375,32820
32820,"Memphis, TN-MS-AR",47167,"Tipton County, Tennessee",EX,00,Total,actual job density,333.74456787109375,316.9862060546875,436.0590515136719,218.77589416503906,186.0443878173828,199.40858459472656,249.42576599121094,195.8097381591797,160.35780334472656,167.12515258789062,154.23582458496094,166.18055725097656,32820
33100,"Miami, FL",00000,Metro Total,TOTAL,00,Total,actual job density,8115.0322265625,7933.64892578125,8192.9814453125,7933.55224609375,8031.97216796875,8226.798828125,8187.68896484375,8329.1787109375,8034.3095703125,8178.04541015625,8397.92578125,9020.3115234375,33100
33100,"Miami, FL",12011,"Broward County, Florida",UC,00,Total,actual job density,5037.521484375,5128.25634765625,4951.23193359375,5347.11767578125,5132.72314453125,4771.84912109375,4788.1796875,4929.72412109375,4713.8125,4804.78125,4931.890625,5193.28369140625,33100
33100,"Miami, FL",12086,"Miami-Dade County, Florida",UC,00,Total,actual job density,12418.787109375,12203.27734375,12750.2314453125,11863.1240234375,12242.1962890625,13080.0986328125,12909.4326171875,12847.3994140625,12313.529296875,12535.7802734375,12904.525390625,13995.9560546875,33100
33100,"Miami, FL",12099,"Palm Beach County, Florida",MS,00,Total,actual job density,4033.013427734375,4145.3115234375,4148.78564453125,4147.06689453125,4037.3818359375,3638.778076171875,3647.18798828125,4194.96923828125,4091.87060546875,4232.33154296875,4263.23193359375,4624.1591796875,33100
33460,"Minneapolis, MN-WI",00000,Metro Total,TOTAL,00,Total,actual job density,16286.287109375,17386.48046875,15580.7158203125,17891.599609375,21624.376953125,19039.16015625,17510.931640625,15830.599609375,19336.10546875,20150.681640625,17247.490234375,17631.265625,33460
33460,"Minneapolis, MN-WI",27003,"Anoka County, Minnesota",MS,00,Total,actual job density,4973.81494140625,5155.09326171875,3513.40673828125,3543.331787109375,3288.0361328125,3157.227294921875,3511.684814453125,3529.331787109375,2372.143310546875,2326.0263671875,3760.59326171875,2218.7314453125,33460
33460,"Minneapolis, MN-WI",27019,"Carver County, Minnesota",ES,00,Total,actual job density,983.8070068359375,1095.4666748046875,1084.990478515625,1138.55517578125,1172.4482421875,1175.2833251953125,1130.365966796875,1169.283447265625,1211.854248046875,1212.2257080078125,1385.4891357421875,1537.2518310546875,33460
33460,"Minneapolis, MN-WI",27025,"Chisago County, Minnesota",EX,00,Total,actual job density,160.50975036621094,170.3369140625,222.48455810546875,222.09197998046875,208.59283447265625,169.44970703125,211.01815795898437,228.18263244628906,225.91995239257812,235.260009765625,238.8550262451172,242.6422119140625,33460
33460,"Minneapolis, MN-WI",27037,"Dakota County, Minnesota",MS,00,Total,actual job density,2650.212646484375,2578.349609375,2646.86474609375,2781.34326171875,2596.687744140625,2652.715576171875,2664.042236328125,2205.29248046875,2302.542236328125,2266.204345703125,2297.892822265625,2481.067626953125,33460
33460,"Minneapolis, MN-WI",27053,"Hennepin County, Minnesota",UC,00,Total,actual job density,26373.279296875,27778.126953125,25569.13671875,29532.9375,36659.5234375,31715.26953125,28942.279296875,26342.681640625,31924.705078125,33153.25390625,29035.759765625,27403.380859375,33460
33460,"Minneapolis, MN-WI",27059,"Isanti County, Minnesota",EX,00,Total,actual job density,311.636474609375,344.9971923828125,321.86895751953125,280.2809753417969,285.2054443359375,371.58087158203125,431.1509094238281,421.1055908203125,407.5108947753906,471.8133850097656,453.872802734375,450.7403869628906,33460
33460,"Minneapolis, MN-WI",27079,"Le Sueur County, Minnesota",EX,00,Total,actual job density,120.54171752929687,117.5645751953125,141.23716735839844,117.85193634033203,119.28931427001953,109.8425521850586,103.37290954589844,104.66535949707031,130.70448303222656,142.5425262451172,145.83323669433594,134.71852111816406,33460
33460,"Minneapolis, MN-WI",27095,"Mille Lacs County, Minnesota",EX,00,Total,actual job density,170.02236938476562,165.2571258544922,162.89137268066406,170.95094299316406,169.6538848876953,164.38912963867187,167.6216278076172,166.22073364257812,144.75892639160156,142.4619903564453,145.26832580566406,170.4773712158203,33460
33460,"Minneapolis, MN-WI",27123,"Ramsey County, Minnesota",UC,00,Total,actual job density,8345.49609375,9685.59375,9296.1513671875,9879.798828125,9643.6220703125,10000.689453125,10136.162109375,8834.474609375,12173.8466796875,13425.1748046875,9817.4296875,17744.91015625,33460
33460,"Minneapolis, MN-WI",27139,"Scott County, Minnesota",ES,00,Total,actual job density,528.42529296875,548.9456787109375,604.45404052734375,611.189453125,619.52386474609375,621.7005615234375,628.31622314453125,601.46807861328125,599.5718994140625,549.13812255859375,571.69000244140625,616.19085693359375,33460
33460,"Minneapolis, MN-WI",27141,"Sherburne County, Minnesota",EX,00,Total,actual job density,496.15887451171875,435.01544189453125,488.3622741699219,499.7663879394531,499.8866271972656,562.7589111328125,534.0289306640625,497.11505126953125,514.31396484375,573.905517578125,654.0150146484375,498.3480529785156,33460
33460,"Minneapolis, MN-WI",27163,"Washington County, Minnesota",ES,00,Total,actual job density,1727.6334228515625,1134.6295166015625,1529.8006591796875,1399.1412353515625,1294.8660888671875,1236.9630126953125,1243.710693359375,1353.0125732421875,1412.0595703125,1382.4503173828125,1404.439453125,1533.1549072265625,33460
33460,"Minneapolis, MN-WI",27171,"Wright County, Minnesota",EX,00,Total,actual job density,721.36480712890625,673.6492919921875,639.9786376953125,912.13287353515625,458.9473876953125,613.36602783203125,487.417724609375,727.3336181640625,498.2189636230469,481.44512939453125,501.3170471191406,546.132568359375,33460
34980,"Nashville, TN",00000,Metro Total,TOTAL,00,Total,actual job density,7155.0126953125,7186.181640625,7840.4013671875,7650.74560546875,9509.9033203125,8614.53125,9033.322265625,9622.578125,9989.0810546875,10049.75,9720.0419921875,10142.91796875,34980
34980,"Nashville, TN",47015,"Cannon County, Tennessee",EX,00,Total,actual job density,75.8255386352539,76.39971923828125,72.507965087890625,40.7803840637207,43.23750686645508,50.213958740234375,40.13017654418945,35.53462219238281,27.390249252319336,33.33477020263672,36.81694030761719,30.14586639404297,34980
34980,"Nashville, TN",47021,"Cheatham County, Tennessee",EX,00,Total,actual job density,302.2433166503906,336.0563049316406,311.3223876953125,263.06640625,251.6284637451172,237.95445251464844,241.62503051757812,222.3493194580078,209.387451171875,192.73312377929687,146.21981811523437,162.47476196289062,34980
34980,"Nashville, TN",47037,"Davidson County, Tennessee",MS,00,Total,actual job density,11191.9521484375,11308.080078125,12499.986328125,12414.099609375,15558.2060546875,13999.4384765625,14805.9287109375,15945.19140625,16358.1240234375,16622.900390625,16095.0166015625,16788.689453125,34980
34980,"Nashville, TN",47043,"Dickson County, Tennessee",EX,00,Total,actual job density,862.81585693359375,916.82904052734375,828.14239501953125,976.0419921875,957.24560546875,1037.6683349609375,962.58740234375,590.90301513671875,617.998779296875,613.943115234375,624.07525634765625,635.250732421875,34980
34980,"Nashville, TN",47111,"Macon County, Tennessee",EX,00,Total,actual job density,89.3229751586914,89.6318588256836,88.83289337158203,78.53215026855469,66.2890853881836,69.02491760253906,52.88283157348633,47.8139762878418,46.01097869873047,51.65017318725586,55.35515213012695,56.964290618896484,34980
34980,"Nashville, TN",47119,"Maury County, Tennessee",EX,00,Total,actual job density,910.09796142578125,899.18365478515625,992.0914306640625,990.876708984375,1077.716796875,1023.3349609375,1230.6893310546875,1106.323974609375,847.406494140625,756.6123046875,750.06640625,803.36151123046875,34980
34980,"Nashville, TN",47147,"Robertson County, Tennessee",ES,00,Total,actual job density,1092.495849609375,1138.655029296875,1074.4080810546875,1030.335693359375,895.11663818359375,891.03289794921875,794.87548828125,740.583251953125,724.639892578125,771.48846435546875,914.96026611328125,913.90924072265625,34980
34980,"Nashville, TN",47149,"Rutherford County, Tennessee",ES,00,Total,actual job density,1969.77734375,2025.9755859375,2001.1005859375,1805.05126953125,1807.6600341796875,1649.684326171875,1502.80029296875,1560.91943359375,1669.3714599609375,1694.6761474609375,1768.0579833984375,1916.0269775390625,34980
34980,"Nashville, TN",47159,"Smith County, Tennessee",EX,00,Total,actual job density,94.73994445800781,99.57942962646484,93.21636199951172,106.53096008300781,105.59445190429687,101.50605010986328,99.07035064697266,96.31212615966797,79.989532470703125,64.029754638671875,76.6391830444336,65.0810546875,34980
34980,"Nashville, TN",47165,"Sumner County, Tennessee",ES,00,Total,actual job density,1112.0433349609375,1125.2142333984375,1119.7674560546875,1019.31103515625,1014.3468017578125,891.98895263671875,845.211181640625,883.37237548828125,912.23089599609375,929.8111572265625,999.0836181640625,1025.1180419921875,34980
34980,"Nashville, TN",47169,"Trousdale County, Tennessee",EX,00,Total,actual job density,72.16414642333984,69.090362548828125,68.98613739013672,75.23895263671875,79.65740966796875,69.251861572265625,65.27507019042969,62.37821960449219,45.02662658691406,46.09607696533203,46.43565368652344,48.87542724609375,34980
34980,"Nashville, TN",47187,"Williamson County, Tennessee",ES,00,Total,actual job density,2722.743408203125,2877.756591796875,3173.66650390625,3300.448974609375,3279.228271484375,3379.35009765625,3477.0986328125,3754.229736328125,4974.47900390625,4949.71533203125,4982.19287109375,5370.22705078125,34980
34980,"Nashville, TN",47189,"Wilson County, Tennessee",ES,00,Total,actual job density,1192.46630859375,1219.9935302734375,1084.6102294921875,857.89508056640625,815.028076171875,732.87872314453125,792.799560546875,758.23858642578125,690.4320068359375,635.11859130859375,614.09710693359375,684.025390625,34980
35300,"New Haven, CT",00000,Metro Total,TOTAL,00,Total,actual job density,22268.123046875,20555.6953125,19007.87109375,19391.181640625,26987.185546875,22309.583984375,14571.4228515625,14779.4638671875,14548.029296875,15352.48828125,15295.1064453125,15000.3232421875,35300
35300,"New Haven, CT",09009,"New Haven County, Connecticut",UC,00,Total,actual job density,22268.123046875,20555.6953125,19007.87109375,19391.181640625,26987.185546875,22309.583984375,14571.4228515625,14779.4638671875,14548.029296875,15352.48828125,15295.1064453125,15000.3232421875,35300
35380,"New Orleans, LA",00000,Metro Total,TOTAL,00,Total,actual job density,14545.6630859375,14579.7412109375,10203.029296875,10624.693359375,11645.94140625,12012.6591796875,11630.26953125,10759.4990234375,11425.796875,11698.458984375,11659.6728515625,11753.7119140625,35380
35380,"New Orleans, LA",22051,"Jefferson Parish, Louisiana",UC,00,Total,actual job density,7135.8271484375,7008.6171875,5601.87939453125,6516.67822265625,6716.07958984375,6300.7021484375,6353.23095703125,7157.328125,7711.70947265625,8075.16943359375,7389.03369140625,7958.23876953125,35380
35380,"New Orleans, LA",22071,"Orleans Parish, Louisiana",UC,00,Total,actual job density,30831.94921875,31293.73046875,25505.796875,24992.703125,26874.697265625,28358.22265625,27124.3203125,24058.494140625,24669.328125,24792.26171875,24845.046875,24376.830078125,35380
35380,"New Orleans, LA",22075,"Plaquemines Parish, Louisiana",ES,00,Total,actual job density,885.35101318359375,806.697265625,881.30377197265625,979.52081298828125,936.44305419921875,782.58953857421875,922.7542724609375,850.46722412109375,746.2017822265625,760.315673828125,814.39227294921875,819.80206298828125,35380
35380,"New Orleans, LA",22087,"St. Bernard Parish, Louisiana",UC,00,Total,actual job density,2025.886962890625,1529.8409423828125,820.64385986328125,707.5980224609375,885.7781982421875,1072.70263671875,946.79180908203125,980.14630126953125,1067.6224365234375,1253.64892578125,1180.568603515625,1161.6561279296875,35380
35380,"New Orleans, LA",22089,"St. Charles Parish, Louisiana",EX,00,Total,actual job density,1258.576416015625,1235.89697265625,1474.2711181640625,1279.044189453125,1537.3599853515625,1327.5135498046875,1717.9593505859375,1627.8779296875,1763.8555908203125,1799.618408203125,1931.58935546875,1864.4443359375,35380
35380,"New Orleans, LA",22093,"St. James Parish, Louisiana",EX,00,Total,actual job density,201.18226623535156,208.4407958984375,169.2411346435547,148.8289031982422,151.04444885253906,149.28726196289062,324.8668518066406,229.34783935546875,167.63648986816406,171.69659423828125,238.85174560546875,176.1745147705078,35380
35380,"New Orleans, LA",22095,"St. John the Baptist Parish, Louisiana",EX,00,Total,actual job density,1517.6669921875,1352.8868408203125,1479.1163330078125,1009.8264770507812,1047.7401123046875,1081.3408203125,1890.5355224609375,991.4276123046875,801.38482666015625,732.1488037109375,715.58258056640625,753.35986328125,35380
35380,"New Orleans, LA",22103,"St. Tammany Parish, Louisiana",ES,00,Total,actual job density,843.15826416015625,849.12005615234375,857.65362548828125,964.5347900390625,973.98260498046875,973.38006591796875,960.22479248046875,996.02215576171875,929.71868896484375,949.78851318359375,1007.2764282226562,946.9527587890625,35380
35620,"New York, NY-NJ-PA",00000,Metro Total,TOTAL,00,Total,actual job density,97603.359375,98517.15625,103031.5546875,105593.7265625,111491.8671875,117088.1953125,116154.859375,121907.328125,126183.34375,129935.71875,133002,138541.40625,35620
35620,"New York, NY-NJ-PA",34003,"Bergen County, New Jersey",UC,00,Total,actual job density,7696.998046875,7122.12353515625,7087.439453125,7174.07421875,7371.05908203125,7290.23974609375,7907.47802734375,9595.783203125,8482.0751953125,8584.2275390625,8561.1826171875,8754.63671875,35620
35620,"New York, NY-NJ-PA",34013,"Essex County, New Jersey",UC,00,Total,actual job density,15318.3076171875,16508.37890625,16186.017578125,15509.392578125,14608.533203125,19548.1796875,20385.6953125,20044.9453125,9339.9208984375,9482.125,9210.435546875,10045.728515625,35620
35620,"New York, NY-NJ-PA",34017,"Hudson County, New Jersey",UC,00,Total,actual job density,23950.708984375,28470.017578125,24606.49609375,32886.69140625,37122.6171875,34623.828125,32846.5859375,31592.470703125,28999.58203125,28426.919921875,27367.662109375,27942.28515625,35620
35620,"New York, NY-NJ-PA",34019,"Hunterdon County, New Jersey",ES,00,Total,actual job density,886.11712646484375,821.61810302734375,851.3341064453125,838.75640869140625,849.87066650390625,881.5672607421875,1349.6722412109375,1989.7744140625,779.954345703125,918.3272705078125,889.27191162109375,815.05224609375,35620
35620,"New York, NY-NJ-PA",34023,"Middlesex County, New Jersey",UC,00,Total,actual job density,6128.560546875,6007.47900390625,6144.8671875,6262.095703125,6457.91015625,6268.3525390625,6233.85546875,6369.77392578125,4702.1962890625,4676.12939453125,5508.56298828125,4978.40380859375,35620
35620,"New York, NY-NJ-PA",34025,"Monmouth County, New Jersey",UC,00,Total,actual job density,2749.32763671875,2787.1494140625,2631.122314453125,2601.248291015625,2676.746826171875,2700.391357421875,2825.34716796875,2982.483154296875,2527.804931640625,2612.163818359375,2487.44482421875,2740.119140625,35620
35620,"New York, NY-NJ-PA",34027,"Morris County, New Jersey",MS,00,Total,actual job density,4546.193359375,4589.97021484375,4526.71630859375,4105.2568359375,4022.0234375,4080.594482421875,4214.8134765625,4433.24755859375,4109.1396484375,4264.0712890625,4615.94677734375,5455.8564453125,35620
35620,"New York, NY-NJ-PA",34029,"Ocean County, New Jersey",UC,00,Total,actual job density,1781.7236328125,1803.569580078125,1795.4404296875,1736.9058837890625,1769.3704833984375,1704.02880859375,1856.545166015625,1985.034912109375,1772.4031982421875,1968.9962158203125,1940.1905517578125,1977.168212890625,35620
35620,"New York, NY-NJ-PA",34031,"Passaic County, New Jersey",UC,00,Total,actual job density,6187.2275390625,6179.23583984375,6121.32958984375,5872.2255859375,6096.63134765625,6365.49267578125,8020.15576171875,4503.109375,7606.16455078125,7606.3193359375,7579.31298828125,7996.80078125,35620
35620,"New York, NY-NJ-PA",34035,"Somerset County, New Jersey",MS,00,Total,actual job density,2578.935546875,1995.3746337890625,2017.5367431640625,2535.08935546875,2473.84423828125,2424.283935546875,2533.011962890625,2472.956787109375,2227.041259765625,2220.14453125,2564.9130859375,1965.207275390625,35620
35620,"New York, NY-NJ-PA",34037,"Sussex County, New Jersey",ES,00,Total,actual job density,739.60736083984375,779.21484375,672.09930419921875,658.53485107421875,627.5106201171875,601.182373046875,607.55389404296875,582.86895751953125,451.77947998046875,478.3080139160156,540.507080078125,622.4886474609375,35620
35620,"New York, NY-NJ-PA",34039,"Union County, New Jersey",UC,00,Total,actual job density,10971.5869140625,11085.525390625,10485.3349609375,8063.07568359375,7720.76611328125,5731.82080078125,6202.78076171875,5953.28173828125,5215.3935546875,5261.8603515625,5720.45947265625,5896.17529296875,35620
35620,"New York, NY-NJ-PA",36005,"Bronx County, New York",UC,00,Total,actual job density,41426.5546875,41700.94140625,42139.62109375,32838.80078125,52367.6796875,65132.11328125,66600.1640625,69215.4765625,25349.650390625,73891.4609375,75514.0234375,55483.14453125,35620
35620,"New York, NY-NJ-PA",36047,"Kings County, New York",UC,00,Total,actual job density,49954.390625,50100.2265625,56214.34765625,56680.453125,56591.1875,58878.19921875,57940.30859375,57468.26171875,51132.1640625,52649.3125,48773.94140625,48164.41796875,35620
35620,"New York, NY-NJ-PA",36059,"Nassau County, New York",UC,00,Total,actual job density,7281.9326171875,7094.12939453125,7319.31103515625,7846.57958984375,8098.56787109375,7936.5234375,8017.6748046875,7982.662109375,8450.8232421875,8913.9189453125,9044.7109375,9427.9189453125,35620
35620,"New York, NY-NJ-PA",36061,"New York County, New York",UC,00,Total,actual job density,337973.96875,342336.21875,353552,360627.0625,375102.0625,385079.1875,381033.15625,396723.375,414568.625,418466.15625,426887.65625,441559.5,35620
35620,"New York, NY-NJ-PA",36079,"Putnam County, New York",ES,00,Total,actual job density,513.13330078125,476.5320129394531,464.1266174316406,452.99407958984375,417.7630310058594,361.6726989746094,324.6787109375,319.3082580566406,281.9781494140625,279.1446228027344,285.9931945800781,285.7128601074219,35620
35620,"New York, NY-NJ-PA",36081,"Queens County, New York",UC,00,Total,actual job density,27472.658203125,27176.775390625,30566.046875,27640.103515625,31232.197265625,27920.916015625,28721.013671875,24686.255859375,24777.935546875,26856.44140625,29672.763671875,31654.638671875,35620
35620,"New York, NY-NJ-PA",36085,"Richmond County, New York",UC,00,Total,actual job density,4189.259765625,4224.86669921875,4165.45263671875,4488.97509765625,4619.47412109375,4808.01708984375,5180.4091796875,4744.57861328125,4464.65087890625,4586.8515625,4442.1552734375,4311.8623046875,35620
35620,"New York, NY-NJ-PA",36087,"Rockland County, New York",UC,00,Total,actual job density,2530.779052734375,2436.8935546875,2465.17431640625,2410.462158203125,2402.947509765625,2193.62109375,2286.106201171875,2511.273193359375,2480.500244140625,2501.249267578125,2424.35302734375,2569.419677734375,35620
35620,"New York, NY-NJ-PA",36103,"Suffolk County, New York",MS,00,Total,actual job density,3429.191162109375,3438.415771484375,3417.90576171875,3334.96533203125,3309.685302734375,3236.34326171875,3327.5302734375,3355.781005859375,3355.969482421875,3308.074951171875,3415.460205078125,3434.1904296875,35620
35620,"New York, NY-NJ-PA",36119,"Westchester County, New York",UC,00,Total,actual job density,6821.1083984375,7009.5380859375,7273.2197265625,7200.6708984375,7415.98486328125,7359.9619140625,7525.39892578125,7371.12744140625,7774.02392578125,7766.5712890625,7353.94140625,7329.830078125,35620
35620,"New York, NY-NJ-PA",42103,"Pike County, Pennsylvania",EX,00,Total,actual job density,756.0252685546875,729.2042236328125,687.7598876953125,874.1636962890625,772.4149169921875,733.156005859375,712.96405029296875,653.7381591796875,549.881591796875,565.8233642578125,488.8330078125,513.5640869140625,35620
35840,"North Port, FL",00000,Metro Total,TOTAL,00,Total,actual job density,2869.4228515625,2748.36572265625,2678.9443359375,2690.160400390625,2526.6240234375,2385.251708984375,1931.67333984375,2315.725830078125,2197.770263671875,2398.70849609375,2372.642822265625,2469.208740234375,35840
