"","cbsa_type","cbsa_name","cbsa_code","year","patents_issued"
"381","Micropolitan Statistical Area","Concord, NH","18180",2000,54
"382","Micropolitan Statistical Area","Bartlesville, OK","12780",2000,102
"383","Micropolitan Statistical Area","Los Alamos, NM","31060",2000,34
"384","Micropolitan Statistical Area","Truckee-Grass Valley, CA","46020",2000,37
"385","Micropolitan Statistical Area","Bozeman, MT","14580",2000,36
"386","Micropolitan Statistical Area","Albany-Lebanon, OR","10540",2000,20
"387","Micropolitan Statistical Area","Gardnerville Ranchos, NV","23820",2000,19
"388","Micropolitan Statistical Area","Wooster, OH","49300",2000,26
"389","Micropolitan Statistical Area","Kalispell, MT","28060",2000,21
"390","Micropolitan Statistical Area","Greenville, OH","24820",2000,39
"391","Micropolitan Statistical Area","Adrian, MI","10300",2000,34
"392","Micropolitan Statistical Area","Pullman, WA","39420",2000,23
"393","Micropolitan Statistical Area","Ottawa-Streator, IL","36860",2000,22
"394","Micropolitan Statistical Area","Red Wing, MN","39860",2000,9
"395","Micropolitan Statistical Area","Allegan, MI","10880",2000,16
"396","Micropolitan Statistical Area","Statesville-Mooresville, NC","44380",2000,22
"397","Micropolitan Statistical Area","Owatonna, MN","36940",2000,20
"398","Micropolitan Statistical Area","Beaver Dam, WI","13180",2000,24
"399","Micropolitan Statistical Area","Whitewater, WI","48580",2000,28
"400","Micropolitan Statistical Area","Willimantic, CT","48740",2000,17
"401","Micropolitan Statistical Area","Stillwater, OK","44660",2000,18
"402","Micropolitan Statistical Area","Traverse City, MI","45900",2000,20
"403","Micropolitan Statistical Area","Cookeville, TN","18260",2000,19
"404","Micropolitan Statistical Area","Marshalltown, IA","32260",2000,23
"405","Micropolitan Statistical Area","Faribault-Northfield, MN","22060",2000,18
"406","Micropolitan Statistical Area","Keene, NH","28300",2000,13
"407","Micropolitan Statistical Area","Jackson, WY-ID","27220",2000,10
"408","Micropolitan Statistical Area","Manitowoc, WI","31820",2000,24
"409","Micropolitan Statistical Area","Hilton Head Island-Beaufort, SC","25940",2000,20
"410","Micropolitan Statistical Area","East Stroudsburg, PA","20700",2000,20
"411","Micropolitan Statistical Area","Effingham, IL","20820",2000,27
"412","Micropolitan Statistical Area","Key West, FL","28580",2000,15
"413","Micropolitan Statistical Area","Watertown-Fort Atkinson, WI","48020",2000,15
"414","Micropolitan Statistical Area","Auburn, NY","12180",2000,14
"415","Micropolitan Statistical Area","Pella, IA","37800",2000,7
"416","Micropolitan Statistical Area","Willmar, MN","48820",2000,7
"417","Micropolitan Statistical Area","Laramie, WY","29660",2000,9
"418","Micropolitan Statistical Area","Rolla, MO","40620",2000,8
"419","Micropolitan Statistical Area","Ponca City, OK","38620",2000,6
"420","Micropolitan Statistical Area","Kahului-Wailuku, HI","27980",2000,14
"421","Micropolitan Statistical Area","Houghton, MI","26340",2000,6
"422","Micropolitan Statistical Area","Athens, OH","11900",2000,12
"423","Micropolitan Statistical Area","Claremont, NH","17200",2000,13
"424","Micropolitan Statistical Area","Freeport, IL","23300",2000,15
"425","Micropolitan Statistical Area","New Philadelphia-Dover, OH","35420",2000,11
"426","Micropolitan Statistical Area","Brainerd, MN","14660",2000,14
"427","Micropolitan Statistical Area","Findlay, OH","22300",2000,8
"428","Micropolitan Statistical Area","Sidney, OH","43380",2000,15
"429","Micropolitan Statistical Area","Seneca, SC","42860",2000,14
"430","Micropolitan Statistical Area","Starkville, MS","44260",2000,17
"431","Micropolitan Statistical Area","Baraboo, WI","12660",2000,17
"432","Micropolitan Statistical Area","Hilo, HI","25900",2000,8
"433","Micropolitan Statistical Area","Watertown-Fort Drum, NY","48060",2000,18
"434","Micropolitan Statistical Area","Laconia, NH","29060",2000,17
"435","Micropolitan Statistical Area","Barre, VT","12740",2000,14
"436","Micropolitan Statistical Area","Oak Harbor, WA","36020",2000,3
"437","Micropolitan Statistical Area","Oskaloosa, IA","36820",2000,3
"438","Micropolitan Statistical Area","Moscow, ID","34140",2000,11
"439","Micropolitan Statistical Area","Wapakoneta, OH","47540",2000,18
"440","Micropolitan Statistical Area","Chambersburg, PA","16540",2000,16
"441","Micropolitan Statistical Area","Brigham City, UT","14940",2000,9
"442","Micropolitan Statistical Area","Hudson, NY","26460",2000,17
"443","Micropolitan Statistical Area","Sayre, PA","42380",2000,15
"444","Micropolitan Statistical Area","Hutchinson, MN","26780",2000,11
"445","Micropolitan Statistical Area","Tupelo, MS","46180",2000,12
"446","Micropolitan Statistical Area","Seaford, DE","42580",2000,12
"447","Micropolitan Statistical Area","Southern Pines-Pinehurst, NC","43860",2000,10
"448","Micropolitan Statistical Area","Staunton-Waynesboro, VA","44420",2000,11
"449","Micropolitan Statistical Area","Rochelle, IL","40300",2000,7
"450","Micropolitan Statistical Area","Batavia, NY","12860",2000,14
"451","Micropolitan Statistical Area","Ukiah, CA","46380",2000,15
"452","Micropolitan Statistical Area","Rutland, VT","40860",2000,6
"453","Micropolitan Statistical Area","Jamestown-Dunkirk-Fredonia, NY","27460",2000,16
"454","Micropolitan Statistical Area","LaGrange, GA","29300",2000,13
"455","Micropolitan Statistical Area","Daphne-Fairhope-Foley, AL","19300",2000,17
"456","Micropolitan Statistical Area","Marquette, MI","32100",2000,9
"457","Micropolitan Statistical Area","East Liverpool-Salem, OH","20620",2000,7
"458","Micropolitan Statistical Area","Thomasville-Lexington, NC","45640",2000,12
"459","Micropolitan Statistical Area","Pottsville, PA","39060",2000,10
"460","Micropolitan Statistical Area","Kendallville, IN","28340",2000,9
"461","Micropolitan Statistical Area","Auburn, IN","12140",2000,13
"462","Micropolitan Statistical Area","Brookings, SD","15100",2000,5
"463","Micropolitan Statistical Area","New Bern, NC","35100",2000,7
"464","Micropolitan Statistical Area","New Iberia, LA","35340",2000,23
"465","Micropolitan Statistical Area","Richmond-Berea, KY","40080",2000,5
"466","Micropolitan Statistical Area","Bennington, VT","13540",2000,7
"467","Micropolitan Statistical Area","Indiana, PA","26860",2000,23
"468","Micropolitan Statistical Area","Granbury, TX","24180",2000,7
"469","Micropolitan Statistical Area","Lincolnton, NC","30740",2000,7
"470","Micropolitan Statistical Area","Walla Walla, WA","47460",2000,11
"471","Micropolitan Statistical Area","Eureka-Arcata-Fortuna, CA","21700",2000,8
"472","Micropolitan Statistical Area","Gettysburg, PA","23900",2000,8
"473","Micropolitan Statistical Area","Taylorville, IL","45380",2000,8
"474","Micropolitan Statistical Area","Sanford, NC","41820",2000,10
"475","Micropolitan Statistical Area","Newton, IA","35500",2000,13
"476","Micropolitan Statistical Area","Phoenix Lake-Cedar Ridge, CA","38020",2000,9
"477","Micropolitan Statistical Area","Jasper, IN","27540",2000,9
"478","Micropolitan Statistical Area","New Castle, PA","35260",2000,18
"479","Micropolitan Statistical Area","Blackfoot, ID","13940",2000,7
"480","Micropolitan Statistical Area","Muscatine, IA","34700",2000,7
"481","Micropolitan Statistical Area","Winona, MN","49100",2000,3
"482","Micropolitan Statistical Area","Lancaster, SC","29580",2000,7
"483","Micropolitan Statistical Area","Alexandria, MN","10820",2000,6
"484","Micropolitan Statistical Area","Marion-Herrin, IL","32060",2000,5
"485","Micropolitan Statistical Area","Ogdensburg-Massena, NY","36300",2000,7
"486","Micropolitan Statistical Area","Greenville, MS","24740",2000,4
"487","Micropolitan Statistical Area","Owosso, MI","37020",2000,6
"488","Micropolitan Statistical Area","Cortland, NY","18660",2000,5
"489","Micropolitan Statistical Area","Edwards, CO","20780",2000,7
"490","Micropolitan Statistical Area","Galesburg, IL","23660",2000,14
"491","Micropolitan Statistical Area","Grants Pass, OR","24420",2000,6
"492","Micropolitan Statistical Area","Lexington Park, MD","30500",2000,6
"493","Micropolitan Statistical Area","Richmond, IN","39980",2000,9
"494","Micropolitan Statistical Area","Athens, TX","11980",2000,4
"495","Micropolitan Statistical Area","Bellefontaine, OH","13340",2000,7
"496","Micropolitan Statistical Area","Meadville, PA","32740",2000,10
"497","Micropolitan Statistical Area","Pendleton-Hermiston, OR","37820",2000,2
"498","Micropolitan Statistical Area","Wilmington, OH","48940",2000,2
"499","Micropolitan Statistical Area","Albertville, AL","10700",2000,9
"500","Micropolitan Statistical Area","Angola, IN","11420",2000,7
"501","Micropolitan Statistical Area","Ottumwa, IA","36900",2000,4
"502","Micropolitan Statistical Area","Amsterdam, NY","11220",2000,10
"503","Micropolitan Statistical Area","Sierra Vista-Douglas, AZ","43420",2000,7
"504","Micropolitan Statistical Area","Celina, OH","16380",2000,10
"505","Micropolitan Statistical Area","Olean, NY","36460",2000,1
"506","Micropolitan Statistical Area","Port Angeles, WA","38820",2000,4
"507","Micropolitan Statistical Area","Homosassa Springs, FL","26140",2000,10
"508","Micropolitan Statistical Area","Plymouth, IN","38500",2000,15
"509","Micropolitan Statistical Area","Jamestown, ND","27420",2000,2
"510","Micropolitan Statistical Area","Kearney, NE","28260",2000,6
"511","Micropolitan Statistical Area","Marshfield-Wisconsin Rapids, WI","32270",2000,7
"512","Micropolitan Statistical Area","Sterling, IL","44580",2000,4
"513","Micropolitan Statistical Area","Arkadelphia, AR","11660",2000,14
"514","Micropolitan Statistical Area","Ashtabula, OH","11780",2000,8
"515","Micropolitan Statistical Area","Bedford, IN","13260",2000,0
"516","Micropolitan Statistical Area","Twin Falls, ID","46300",2000,5
"517","Micropolitan Statistical Area","Durango, CO","20420",2000,9
"518","Micropolitan Statistical Area","Norwalk, OH","35940",2000,9
"519","Micropolitan Statistical Area","Crawfordsville, IN","18820",2000,9
"520","Micropolitan Statistical Area","Shelby, NC","43140",2000,11
"521","Micropolitan Statistical Area","Tullahoma, TN","46100",2000,11
"522","Micropolitan Statistical Area","Danville, KY","19220",2000,5
"523","Micropolitan Statistical Area","Ashland, OH","11740",2000,10
"524","Micropolitan Statistical Area","Fergus Falls, MN","22260",2000,4
"525","Micropolitan Statistical Area","Humboldt, TN","26480",2000,3
"526","Micropolitan Statistical Area","McPherson, KS","32700",2000,2
"527","Micropolitan Statistical Area","Quincy, IL-MO","39500",2000,13
"528","Micropolitan Statistical Area","Somerset, PA","43740",2000,5
"529","Micropolitan Statistical Area","Columbus, NE","18100",2000,4
"530","Micropolitan Statistical Area","Ruston, LA","40820",2000,0
"531","Micropolitan Statistical Area","Greeneville, TN","24620",2000,7
"532","Micropolitan Statistical Area","Austin, MN","12380",2000,7
"533","Micropolitan Statistical Area","Greenwood, SC","24940",2000,6
"534","Micropolitan Statistical Area","Oxford, MS","37060",2000,3
"535","Micropolitan Statistical Area","Oil City, PA","36340",2000,5
"536","Micropolitan Statistical Area","Rockland, ME","40500",2000,6
"537","Micropolitan Statistical Area","Heber, UT","25720",2000,1
"538","Micropolitan Statistical Area","Silverthorne, CO","43540",2000,7
"539","Micropolitan Statistical Area","Bloomsburg-Berwick, PA","14100",2000,5
"540","Micropolitan Statistical Area","Boone, IA","14340",2000,2
"541","Micropolitan Statistical Area","Carbondale, IL","16060",2000,2
"542","Micropolitan Statistical Area","Salisbury, NC","41580",2000,4
"543","Micropolitan Statistical Area","Augusta-Waterville, ME","12300",2000,8
"544","Micropolitan Statistical Area","Marinette, WI-MI","31940",2000,7
"545","Micropolitan Statistical Area","Mount Airy, NC","34340",2000,6
"546","Micropolitan Statistical Area","Cullman, AL","18980",2000,3
"547","Micropolitan Statistical Area","Hood River, OR","26220",2000,2
"548","Micropolitan Statistical Area","Morgan City, LA","34020",2000,3
"549","Micropolitan Statistical Area","Seymour, IN","42980",2000,2
"550","Micropolitan Statistical Area","Harriman, TN","25340",2000,9
"551","Micropolitan Statistical Area","Mount Pleasant, MI","34380",2000,6
"552","Micropolitan Statistical Area","Mount Vernon, OH","34540",2000,7
"553","Micropolitan Statistical Area","Plattsburgh, NY","38460",2000,5
"554","Micropolitan Statistical Area","Ardmore, OK","11620",2000,3
"555","Micropolitan Statistical Area","Burlington, IA-IL","15460",2000,5
"556","Micropolitan Statistical Area","Kinston, NC","28820",2000,8
"557","Micropolitan Statistical Area","Monroe, WI","33820",2000,4
"558","Micropolitan Statistical Area","Connersville, IN","18220",2000,4
"559","Micropolitan Statistical Area","Gainesville, TX","23620",2000,1
"560","Micropolitan Statistical Area","Dunn, NC","20380",2000,10
"561","Micropolitan Statistical Area","Stevens Point, WI","44620",2000,4
"562","Micropolitan Statistical Area","Easton, MD","20660",2000,6
"563","Micropolitan Statistical Area","Lincoln, IL","30660",2000,10
"564","Micropolitan Statistical Area","Paducah, KY-IL","37140",2000,4
"565","Micropolitan Statistical Area","Huntington, IN","26540",2000,6
"566","Micropolitan Statistical Area","Roseburg, OR","40700",2000,13
"567","Micropolitan Statistical Area","Norfolk, NE","35740",2000,1
"568","Micropolitan Statistical Area","Picayune, MS","38100",2000,2
"569","Micropolitan Statistical Area","Hutchinson, KS","26740",2000,2
"570","Micropolitan Statistical Area","Menomonie, WI","32860",2000,5
"571","Micropolitan Statistical Area","Boone, NC","14380",2000,3
"572","Micropolitan Statistical Area","Charleston-Mattoon, IL","16660",2000,8
"573","Micropolitan Statistical Area","Platteville, WI","38420",2000,4
"574","Micropolitan Statistical Area","Wahpeton, ND-MN","47420",2000,2
"575","Micropolitan Statistical Area","Cadillac, MI","15620",2000,5
"576","Micropolitan Statistical Area","Greensburg, IN","24700",2000,5
"577","Micropolitan Statistical Area","Marble Falls, TX","31920",2000,7
"578","Micropolitan Statistical Area","Sebring, FL","42700",2000,3
"579","Micropolitan Statistical Area","Aberdeen, WA","10140",2000,5
"580","Micropolitan Statistical Area","Gloversville, NY","24100",2000,8
"581","Micropolitan Statistical Area","Oneonta, NY","36580",2000,3
"582","Micropolitan Statistical Area","Salina, KS","41460",2000,9
"583","Micropolitan Statistical Area","Sevierville, TN","42940",2000,6
"584","Micropolitan Statistical Area","Ada, OK","10220",2000,0
"585","Micropolitan Statistical Area","Riverton, WY","40180",2000,10
"586","Micropolitan Statistical Area","Sturgis, MI","44780",2000,8
"587","Micropolitan Statistical Area","Grand Island, NE","24260",2000,3
"588","Micropolitan Statistical Area","Hammond, LA","25220",2000,4
"589","Micropolitan Statistical Area","Mineral Wells, TX","33420",2000,1
"590","Micropolitan Statistical Area","Shelton, WA","43220",2000,5
"591","Micropolitan Statistical Area","Dixon, IL","19940",2000,3
"592","Micropolitan Statistical Area","Marion, IN","31980",2000,3
"593","Micropolitan Statistical Area","Urbana, OH","46500",2000,5
"594","Micropolitan Statistical Area","Branson, MO","14700",2000,4
"595","Micropolitan Statistical Area","Farmington, MO","22100",2000,2
"596","Micropolitan Statistical Area","Meridian, MS","32940",2000,5
"597","Micropolitan Statistical Area","Astoria, OR","11820",2000,3
"598","Micropolitan Statistical Area","Defiance, OH","19580",2000,4
"599","Micropolitan Statistical Area","Frankfort, IN","23140",2000,1
"600","Micropolitan Statistical Area","Macomb, IL","31380",2000,4
"601","Micropolitan Statistical Area","Pontiac, IL","38700",2000,5
"602","Micropolitan Statistical Area","Clearlake, CA","17340",2000,2
"603","Micropolitan Statistical Area","Marion, OH","32020",2000,6
"604","Micropolitan Statistical Area","Moses Lake, WA","34180",2000,6
"605","Micropolitan Statistical Area","Nacogdoches, TX","34860",2000,7
"606","Micropolitan Statistical Area","Vicksburg, MS","46980",2000,7
"607","Micropolitan Statistical Area","Wabash, IN","47340",2000,4
"608","Micropolitan Statistical Area","Wilson, NC","48980",2000,5
"609","Micropolitan Statistical Area","Huntsville, TX","26660",2000,1
"610","Micropolitan Statistical Area","Kerrville, TX","28500",2000,5
"611","Micropolitan Statistical Area","Madison, IN","31500",2000,3
