cbsa_code,cbsa_name,cbsa_score_02,cbsa_score_16,cbsa_pct_high_02,cbsa_pct_medium_02,cbsa_pct_low_02,cbsa_pct_high_16,cbsa_pct_medium_16,cbsa_pct_low_16
23060,"Fort Wayne, IN Metropolitan Statistical Area",26.8095816791317,44.1768490481003,0.0388584761733824,0.367629902180741,0.593511621645876,0.189211618257261,0.508271092669433,0.302517289073306
23420,"Fresno, CA Metropolitan Statistical Area",24.5155459956259,41.7485306608804,0.0216191673651858,0.353695166247555,0.624685666387259,0.164175642087821,0.469594034797017,0.366230323115162
23460,"Gadsden, AL Metropolitan Statistical Area",27.1101447830385,41.7088887354148,0.00980007840062721,0.421011368090945,0.569188553508428,0.143400532521871,0.527196652719665,0.329402814758463
23540,"Gainesville, FL Metropolitan Statistical Area",31.23263471957,45.4833045846863,0.0504994450610433,0.462486126526082,0.487014428412875,0.208702578910684,0.521358159912377,0.269939261176939
23580,"Gainesville, GA Metropolitan Statistical Area",NA,43.1196515569835,NA,NA,NA,0.164836817566551,0.492555271469394,0.342607910964055
23900,"Gettysburg, PA Metropolitan Statistical Area",NA,39.2194814929348,NA,NA,NA,0.117814920505503,0.453730126375866,0.42845495311863
24020,"Glens Falls, NY Metropolitan Statistical Area",24.5683600189838,42.8649545932554,0.0108137334414707,0.337929170045958,0.651257096512571,0.17084602765409,0.519568783688774,0.309585188657136
24140,"Goldsboro, NC Metropolitan Statistical Area",25.6450476059347,41.6672837537037,0.0183847669074196,0.391004596191727,0.590610636900854,0.136665501572877,0.515554002097169,0.347780496329955
24220,"Grand Forks, ND-MN Metropolitan Statistical Area",25.8294372766502,41.226459046342,0.011891592920354,0.361449115044248,0.626659292035398,0.140866102538576,0.516177202588352,0.342956694873071
24260,"Grand Island, NE Metropolitan Statistical Area",NA,41.3907189894232,NA,NA,NA,0.140644753476612,0.496839443742099,0.36251580278129
24300,"Grand Junction, CO Metropolitan Statistical Area",27.0095375874838,43.2346165491289,0.016173869092747,0.428354814253222,0.555471316654031,0.175817267393127,0.518231349538977,0.305951383067896
24340,"Grand Rapids-Wyoming, MI Metropolitan Statistical Area",27.3165807572092,44.0280106242824,0.042411596749396,0.370722600483198,0.586865802767406,0.200216680120661,0.480328843947827,0.319454475931512
24420,"Grants Pass, OR Metropolitan Statistical Area",NA,42.0981940306875,NA,NA,NA,0.180369662205226,0.521988527724665,0.297641810070108
24500,"Great Falls, MT Metropolitan Statistical Area",26.7566638965274,41.307879129836,0.0147126436781609,0.434022988505747,0.551264367816092,0.13264211655345,0.514479799785484,0.352878083661065
24540,"Greeley, CO Metropolitan Statistical Area",26.9390126856908,42.579977004529,0.0328997704667177,0.381407804131599,0.585692425401683,0.190463362068966,0.458917025862069,0.350619612068966
24580,"Green Bay, WI Metropolitan Statistical Area",27.3127051374024,44.2753749432053,0.0427319864115859,0.375469336670839,0.581798676917576,0.200406504065041,0.469715447154472,0.329878048780488
24660,"Greensboro-High Point, NC Metropolitan Statistical Area",27.6510170241605,43.6808920009331,0.0419280654953546,0.378235672891178,0.579836261613467,0.204362057231746,0.462099361571118,0.333538581197135
24780,"Greenville, NC Metropolitan Statistical Area",27.6817911685292,43.6204989580255,0.0381395348837209,0.396046511627907,0.565813953488372,0.179932546374368,0.514165261382799,0.305902192242833
24860,"Greenville-Anderson-Mauldin, SC Metropolitan Statistical Area",26.8137004844045,44.4696012504048,0.0333385835039639,0.384995012337901,0.581666404158135,0.217118327298213,0.474360471907487,0.3085212007943
25060,"Gulfport-Biloxi-Pascagoula, MS Metropolitan Statistical Area",25.7618342284576,42.7447442499385,0.0317955638019735,0.358269376739479,0.609935059458548,0.191162570888469,0.489051669817265,0.319785759294266
25180,"Hagerstown-Martinsburg, MD-WV Metropolitan Statistical Area",26.8875209565377,44.0772609931776,0.0225563909774436,0.407303974221267,0.570139634801289,0.195154451847365,0.497153240460327,0.307692307692308
25220,"Hammond, LA Metropolitan Statistical Area",NA,39.9664718209514,NA,NA,NA,0.127707727125768,0.529906239896541,0.342386032977692
25260,"Hanford-Corcoran, CA Metropolitan Statistical Area",NA,40.5908394760985,NA,NA,NA,0.115355805243446,0.492883895131086,0.391760299625468
25420,"Harrisburg-Carlisle, PA Metropolitan Statistical Area",29.7506886561808,45.8649130413548,0.0551341099972907,0.407714711460309,0.5371511785424,0.238139534883721,0.4608228980322,0.301037567084079
25500,"Harrisonburg, VA Metropolitan Statistical Area",NA,40.91158406668,NA,NA,NA,0.136160238653313,0.497549541870872,0.366290219475815
25540,"Hartford-West Hartford-East Hartford, CT Metropolitan Statistical Area",31.2289515444559,47.5664136245791,0.0646343395927423,0.416884557483559,0.518481102923699,0.274376282962261,0.478762040107374,0.246861676930365
25620,"Hattiesburg, MS Metropolitan Statistical Area",27.7124472844326,43.6905161387132,0.0169296987087518,0.421520803443329,0.56154949784792,0.201002925198496,0.487881320518178,0.311115754283326
25860,"Hickory-Lenoir-Morganton, NC Metropolitan Statistical Area",24.7964711586344,41.9600506330935,0.0191950963787402,0.344543914831841,0.636260988789419,0.15744,0.47392,0.36864
25940,"Hilton Head Island-Bluffton-Beaufort, SC Metropolitan Statistical Area",NA,40.8160045536035,NA,NA,NA,0.15556938394524,0.497510889856876,0.346919726197884
