year,stco_code,frominstate_edu_baplus,frominstate_total,fromdiffstate_edu_baplus,fromdiffstate_total,fromabroad_edu_baplus,fromabroad_total,movein_edu_baplus,movein_total,pct_newcomer,newcomer_pct_edu_baplus
2014,20037,87,331,240,519,16,19,256,538,0.0225085766881433,0.475836431226766
2014,20039,6,97,7,59,0,0,7,59,0.0266125394677492,0.11864406779661
2014,20041,62,490,107,388,0,17,107,405,0.0303734813259337,0.264197530864198
2014,20043,20,36,9,152,0,0,9,152,0.0292532717474981,0.0592105263157895
2014,20045,752,1791,1013,1521,353,503,1366,2024,0.0315633528265107,0.674901185770751
2014,20047,8,69,2,46,0,3,2,49,0.0234225621414914,0.0408163265306122
2014,20049,30,125,0,10,0,0,0,10,0.00484261501210654,0
2014,20051,150,616,87,282,3,64,90,346,0.0197578803106441,0.260115606936416
2014,20053,55,363,6,34,0,16,6,50,0.0106382978723404,0.12
2014,20055,100,420,171,378,27,123,198,501,0.0232590529247911,0.395209580838323
2014,20057,102,504,51,333,35,163,86,496,0.0245022970903522,0.173387096774194
2014,20059,74,465,100,317,14,29,114,346,0.0203517440150579,0.329479768786127
2014,20061,198,709,369,1578,108,702,477,2280,0.115372937961745,0.209210526315789
2014,20063,10,39,3,28,1,1,4,29,0.0144278606965174,0.137931034482759
2014,20065,7,31,5,42,0,0,5,42,0.022070415133999,0.119047619047619
2014,20067,13,92,47,87,0,2,47,89,0.0189644150862987,0.528089887640449
2014,20069,23,95,14,86,0,0,14,86,0.0227633668607729,0.162790697674419
2014,20071,0,19,0,17,0,0,0,17,0.0198135198135198,0
2014,20073,29,102,0,15,0,0,0,15,0.00322927879440258,0
2014,20075,0,41,5,28,0,2,5,30,0.0178784266984505,0.166666666666667
2014,20077,25,100,16,73,0,6,16,79,0.0191608052389037,0.20253164556962
2014,20079,227,833,51,370,6,99,57,469,0.0204821381780068,0.121535181236674
2014,20081,0,104,10,53,0,5,10,58,0.0226474033580633,0.172413793103448
2014,20083,0,39,2,8,0,0,2,8,0.00586080586080586,0.25
2014,20085,78,331,81,179,0,0,81,179,0.019757174392936,0.452513966480447
2014,20087,141,542,12,74,0,8,12,82,0.00624001217563351,0.146341463414634
2014,20089,8,51,0,34,0,3,0,37,0.016093953892997,0
2014,20091,2523,6491,7903,13876,1065,1727,8968,15603,0.041769844223083,0.574761263859514
2014,20093,43,158,0,112,0,19,0,131,0.0517173312277931,0
2014,20095,34,91,14,169,0,0,14,169,0.0307328605200946,0.0828402366863905
2014,20097,17,59,9,27,0,0,9,27,0.0161001788908766,0.333333333333333
2014,20099,45,424,83,225,0,0,83,225,0.0158116654954322,0.368888888888889
2014,20101,4,27,2,2,0,3,2,5,0.00434782608695652,0.4
2014,20103,370,1661,1511,3566,409,661,1920,4227,0.0813166095956293,0.454222853087296
2014,20105,9,77,6,53,0,10,6,63,0.02734375,0.0952380952380952
2014,20107,24,158,29,93,0,0,29,93,0.0137249114521842,0.311827956989247
2014,20109,8,45,3,47,1,10,4,57,0.0291858678955453,0.0701754385964912
2014,20111,81,589,81,615,13,81,94,696,0.0351355444494927,0.135057471264368
2014,20113,129,581,75,305,28,41,103,346,0.0173442277808411,0.297687861271676
2014,20115,19,291,43,81,8,26,51,107,0.0125366139425893,0.476635514018692
2014,20117,26,207,20,103,5,5,25,108,0.0151642796967144,0.231481481481481
2014,20119,30,105,9,53,0,4,9,57,0.0198606271777003,0.157894736842105
2014,20121,131,819,88,382,5,5,93,387,0.0177441540577717,0.24031007751938
2014,20123,51,122,19,20,0,1,19,21,0.00480439258750858,0.904761904761905
2014,20125,99,468,107,457,37,79,144,536,0.0233256451542713,0.26865671641791
2014,20127,39,145,6,129,0,37,6,166,0.0393644771164335,0.036144578313253
2014,20129,32,102,5,16,0,0,5,16,0.00776322173702086,0.3125
2014,20131,98,208,33,58,0,10,33,68,0.00997506234413965,0.485294117647059
2014,20133,186,609,15,41,0,13,15,54,0.00494143484626647,0.277777777777778
2014,20135,5,51,0,14,0,0,0,14,0.00594227504244482,0
2014,20137,26,292,6,132,0,0,6,132,0.0320543953375425,0.0454545454545455
2014,20139,31,458,59,142,14,17,73,159,0.0143294881038212,0.459119496855346
2014,20141,52,106,14,73,0,5,14,78,0.0280474649406688,0.179487179487179
2014,20143,33,206,1,49,0,0,1,49,0.0116500237755587,0.0204081632653061
2014,20145,48,467,41,191,0,2,41,193,0.0388564525870747,0.212435233160622
2014,20147,38,120,14,33,0,0,14,33,0.00849420849420849,0.424242424242424
2014,20149,189,525,148,394,0,41,148,435,0.0310448187268056,0.340229885057471
2014,20151,2,152,87,124,0,21,87,145,0.0227736767708497,0.6
2014,20153,9,23,25,35,0,0,25,35,0.0178298522669384,0.714285714285714
2014,20155,320,1736,126,679,103,278,229,957,0.0220883534136546,0.239289446185998
2014,20157,16,67,18,83,0,0,18,83,0.0228147333699835,0.216867469879518
2014,20159,29,213,24,88,0,3,24,91,0.0139656230816452,0.263736263736264
2014,20161,327,1123,771,1991,345,628,1116,2619,0.0719327638770634,0.426116838487972
2014,20163,16,152,3,22,0,6,3,28,0.00758602004876727,0.107142857142857
2014,20165,27,79,11,32,0,0,11,32,0.0134115674769489,0.34375
2014,20167,17,161,7,127,0,1,7,128,0.0255744255744256,0.0546875
2014,20169,154,781,387,736,0,34,387,770,0.0210503294239864,0.502597402597403
2014,20171,0,47,19,46,0,0,19,46,0.0132947976878613,0.41304347826087
2014,20173,1780,4935,1947,5839,384,1090,2331,6929,0.0216228530057919,0.336412180689854
2014,20175,84,324,104,448,0,49,104,497,0.0375547831343509,0.209255533199195
2014,20177,508,2046,783,2179,108,366,891,2545,0.0213376036487721,0.350098231827112
2014,20179,0,67,6,13,0,0,6,13,0.00725851479620324,0.461538461538462
2014,20181,27,141,69,220,0,0,69,220,0.0527451450491489,0.313636363636364
2014,20183,5,45,9,38,0,0,9,38,0.0137781000725163,0.236842105263158
2014,20185,20,101,3,21,5,5,8,26,0.00855826201448321,0.307692307692308
2014,20187,1,46,11,33,0,6,11,39,0.0284256559766764,0.282051282051282
2014,20189,12,117,5,84,0,5,5,89,0.0243502051983584,0.0561797752808989
2014,20191,98,593,45,131,0,29,45,160,0.010094000378525,0.28125
2014,20193,43,158,47,118,0,0,47,118,0.0236520344758469,0.398305084745763
2014,20195,17,131,26,49,0,0,26,49,0.0236144578313253,0.530612244897959
2014,20197,32,163,6,61,0,1,6,62,0.0128284709290296,0.0967741935483871
2014,20199,8,30,0,18,0,0,0,18,0.0166358595194085,0
2014,20201,4,80,6,83,0,1,6,84,0.0206642066420664,0.0714285714285714
2014,20203,3,15,26,60,0,0,26,60,0.0415512465373961,0.433333333333333
2014,20205,8,161,18,81,0,0,18,81,0.0127318453316567,0.222222222222222
2014,20207,19,92,2,23,0,0,2,23,0.00970873786407767,0.0869565217391304
2014,20209,587,2620,595,3061,215,716,810,3777,0.0379350173253653,0.214455917394758
2014,21001,51,454,45,310,0,13,45,323,0.0258627592281207,0.139318885448916
2014,21003,73,405,12,352,9,32,21,384,0.0284191829484902,0.0546875
2014,21005,116,817,37,80,0,5,37,85,0.00582670688236907,0.435294117647059
2014,21007,14,167,15,55,0,3,15,58,0.00992980653997603,0.258620689655172
2014,21009,62,533,91,419,2,32,93,451,0.0155367231638418,0.206208425720621
2014,21011,57,500,0,52,0,36,0,88,0.0110483364720653,0
2014,21013,18,354,104,445,0,0,104,445,0.022663610898905,0.233707865168539
2014,21015,656,2926,1054,2930,354,388,1408,3318,0.0416986087896344,0.424352019288728
2014,21017,57,415,25,148,0,36,25,184,0.0133711212847903,0.135869565217391
2014,21019,158,898,146,922,15,36,161,958,0.0272942249066925,0.168058455114823
2014,21021,139,927,60,559,19,44,79,603,0.0308408346972177,0.131011608623549
2014,21023,6,106,13,51,0,14,13,65,0.011455763130067,0.2
2014,21025,9,156,20,49,5,16,25,65,0.00687103594080338,0.384615384615385
2014,21027,12,417,15,179,0,24,15,203,0.0146739916148619,0.0738916256157636
2014,21029,247,2054,93,702,8,36,101,738,0.0143831611771584,0.136856368563686
2014,21031,8,136,6,179,0,0,6,179,0.0201667417755746,0.0335195530726257
2014,21033,123,339,45,138,0,0,45,138,0.0153044249750471,0.326086956521739
2014,21035,87,320,173,386,79,90,252,476,0.0207615475203908,0.529411764705882
2014,21037,624,1729,642,1709,32,81,674,1790,0.0294577470583395,0.376536312849162
2014,21039,25,75,1,18,0,0,1,18,0.00506614128905151,0.0555555555555556
2014,21041,10,333,54,253,0,5,54,258,0.036358511837655,0.209302325581395
2014,21043,22,470,20,289,0,38,20,327,0.0176794982698962,0.0611620795107034
2014,21045,38,385,42,245,0,31,42,276,0.0249638205499276,0.152173913043478
2014,21047,182,1196,213,3028,234,973,447,4001,0.094240961017548,0.111722069482629
2014,21049,155,1250,47,406,0,38,47,444,0.0179039477398282,0.105855855855856
2014,21051,31,279,10,341,0,17,10,358,0.023776316663346,0.0279329608938547
2014,21053,0,145,0,60,0,0,0,60,0.00858491915867792,0
2014,21055,0,138,0,114,3,3,3,117,0.0180890538033395,0.0256410256410256
2014,21057,32,81,8,79,0,6,8,85,0.0177749895441238,0.0941176470588235
2014,21059,187,1605,71,457,26,146,97,603,0.00919011186636998,0.160862354892206
2014,21061,37,202,6,129,0,0,6,129,0.0151568558336271,0.0465116279069767
2014,21063,5,460,0,5,0,0,0,5,0.00088261253309797,0
2014,21065,33,204,3,29,0,11,3,40,0.00389218643573027,0.075
2014,21067,1838,6959,3094,5954,892,1862,3986,7816,0.0397766887026265,0.509979529170931
2014,21069,31,107,7,179,0,0,7,179,0.018196604655891,0.0391061452513966
2014,21071,134,1003,16,191,0,0,16,191,0.00704225352112676,0.0837696335078534
2014,21073,495,1725,136,552,28,110,164,662,0.0193567251461988,0.24773413897281
2014,21075,32,221,22,166,0,4,22,170,0.0365434221840069,0.129411764705882
2014,21077,16,232,59,172,10,12,69,184,0.0327402135231317,0.375
2014,21079,120,508,0,97,9,26,9,123,0.0103596395182346,0.0731707317073171
2014,21081,43,644,31,109,0,5,31,114,0.00724960254372019,0.271929824561404
2014,21083,15,284,24,272,41,123,65,395,0.0155757097791798,0.164556962025316
2014,21085,79,605,0,346,5,29,5,375,0.0214236745886654,0.0133333333333333
2014,21087,6,238,0,57,0,16,0,73,0.00925456389452333,0
2014,21089,84,531,163,557,0,20,163,577,0.0223141774305824,0.282495667244367
2014,21091,70,323,5,119,0,8,5,127,0.0220103986135182,0.0393700787401575
2014,21093,428,2158,1307,4105,153,797,1460,4902,0.070911931489411,0.297837617299062
2014,21095,38,326,14,135,0,5,14,140,0.00710119198579762,0.1
2014,21097,59,594,49,193,0,0,49,193,0.0150863753615258,0.253886010362694
2014,21099,32,252,0,66,13,23,13,89,0.00721465629053178,0.146067415730337
2014,21101,125,774,100,554,18,63,118,617,0.019370232003265,0.191247974068071
2014,21103,65,499,0,67,0,6,0,73,0.00693520805624169,0
2014,21105,41,253,12,73,0,0,12,73,0.0211226851851852,0.164383561643836
2014,21107,49,747,54,267,11,28,65,295,0.00913030021665119,0.220338983050847
2014,21109,0,177,0,85,0,0,0,85,0.00917530224525043,0
2014,21111,1951,7211,4637,10461,853,2612,5490,13073,0.0255642597061274,0.419949514266045
2014,21113,481,1900,310,547,43,50,353,597,0.0186866157505947,0.591289782244556
2014,21115,47,361,36,104,0,0,36,104,0.0064237183446572,0.346153846153846
2014,21117,728,3093,1317,3558,160,412,1477,3970,0.0367650463498884,0.372040302267003
2014,21119,6,195,38,210,0,10,38,220,0.0199365654734934,0.172727272727273
2014,21121,48,719,34,330,17,34,51,364,0.017180346438854,0.14010989010989
2014,21123,23,382,48,83,0,34,48,117,0.0119387755102041,0.41025641025641
2014,21125,152,1442,136,709,0,35,136,744,0.018377176732123,0.182795698924731
2014,21127,34,346,5,178,17,23,22,201,0.0185031759182546,0.109452736318408
2014,21129,3,308,0,155,0,0,0,155,0.0276144664172457,0
2014,21131,2,142,0,161,0,0,0,161,0.0207313932526397,0
2014,21133,33,179,15,58,0,0,15,58,0.0034311405584477,0.258620689655172
2014,21135,29,202,5,215,0,0,5,215,0.0226291969266393,0.0232558139534884
2014,21137,170,895,37,138,0,0,37,138,0.00822652757078987,0.268115942028986
2014,21139,32,110,0,76,0,12,0,88,0.0129089042100631,0
2014,21141,54,364,50,348,0,0,50,348,0.0191040843214756,0.14367816091954
2014,21143,40,608,8,75,0,27,8,102,0.0152877697841727,0.0784313725490196
2014,21145,180,1056,276,1098,0,65,276,1163,0.025226671294087,0.23731728288908
2014,21147,9,392,2,412,0,55,2,467,0.0368674508565564,0.00428265524625268
2014,21149,24,163,19,49,0,0,19,49,0.00745133819951338,0.387755102040816
2014,21151,354,1547,283,1207,23,87,306,1294,0.0247508655151967,0.236476043276662
2014,21153,17,118,0,28,0,8,0,36,0.00404040404040404,0
2014,21155,39,577,39,53,0,30,39,83,0.00610159523634492,0.469879518072289
2014,21157,203,485,106,336,0,0,106,336,0.0148791072535648,0.31547619047619
2014,21159,0,202,54,304,0,7,54,311,0.0345670779148605,0.173633440514469
2014,21161,110,488,13,278,6,13,19,291,0.0246777476255088,0.0652920962199313
2014,21163,121,921,156,775,18,96,174,871,0.04574099359311,0.199770378874856
2014,21165,1,116,0,58,0,20,0,78,0.0178448867536033,0
2014,21167,123,721,35,141,0,8,35,149,0.0100047001947224,0.23489932885906
2014,21169,31,225,58,149,0,0,58,149,0.0214728347024067,0.389261744966443
2014,21171,45,324,19,65,7,9,26,74,0.00988511888859204,0.351351351351351
2014,21173,65,840,5,308,0,0,5,308,0.0169388989715668,0.0162337662337662
2014,21175,42,750,0,91,0,0,0,91,0.00928381962864721,0
2014,21177,0,831,32,221,0,27,32,248,0.0113579116098008,0.129032258064516
2014,21179,164,1136,36,260,7,27,43,287,0.00977154335909571,0.149825783972125
2014,21181,26,111,11,29,0,4,11,33,0.0067360685854256,0.333333333333333
2014,21183,0,511,0,161,0,1,0,162,0.010028475919277,0
2014,21185,769,2499,378,902,97,121,475,1023,0.0250716859054481,0.464320625610948
2014,21187,0,257,64,87,2,4,66,91,0.0123792681267855,0.725274725274725
2014,21189,3,70,0,0,0,0,0,0,0,NA
2014,21191,55,294,22,94,0,0,22,94,0.00949111470113086,0.234042553191489
2014,21193,83,470,11,143,0,18,11,161,0.00817134446530985,0.0683229813664596
2014,21195,153,909,128,591,0,53,128,644,0.0143557735176103,0.198757763975155
2014,21197,26,179,0,30,0,21,0,51,0.00608446671438797,0
2014,21199,117,894,60,626,0,43,60,669,0.0151200108484383,0.0896860986547085
2014,21201,0,41,10,20,0,0,10,20,0.0129533678756477,0.5
2014,21203,43,377,11,66,0,3,11,69,0.00585887747304067,0.159420289855072
2014,21205,170,727,81,264,0,0,81,264,0.0194060570420465,0.306818181818182
2014,21207,39,220,2,55,0,9,2,64,0.00518176665857016,0.03125
2014,21209,314,1555,222,654,27,133,249,787,0.024863362082583,0.316391359593393
2014,21211,110,1133,140,561,26,26,166,587,0.0200231955246282,0.282793867120954
2014,21213,29,386,118,346,0,0,118,346,0.0292674674335984,0.341040462427746
2014,21215,117,591,46,96,0,0,46,96,0.00816118337158888,0.479166666666667
2014,21217,21,380,13,219,0,51,13,270,0.0165441176470588,0.0481481481481481
2014,21219,18,200,31,163,0,17,31,180,0.0224943764058985,0.172222222222222
2014,21221,29,140,72,180,3,12,75,192,0.0188272210237301,0.390625
2014,21223,3,228,15,71,34,34,49,105,0.017570281124498,0.466666666666667
2014,21225,5,335,18,123,0,0,18,123,0.0127223831195697,0.146341463414634
2014,21227,320,1924,643,2276,148,367,791,2643,0.0370209547288212,0.299281119939463
2014,21229,35,321,20,78,0,13,20,91,0.0114638447971781,0.21978021978022
2014,21231,23,252,0,275,0,0,0,275,0.0188990447391932,0
2014,21233,14,332,4,66,0,0,4,66,0.00717235383612258,0.0606060606060606
2014,21235,83,789,93,406,0,0,93,406,0.0176983435047951,0.229064039408867
2014,21237,19,138,0,17,0,0,0,17,0.00337636544190665,0
2014,21239,153,389,122,216,10,120,132,336,0.0192837465564738,0.392857142857143
2014,22001,131,1271,106,479,15,181,121,660,0.0166809887276955,0.183333333333333
2014,22003,50,642,58,512,0,101,58,613,0.0344440074169804,0.0946166394779772
2014,22005,473,1444,223,1113,45,392,268,1505,0.0211444708262501,0.178073089700997
2014,22007,46,354,34,164,0,0,34,164,0.0106555779351569,0.207317073170732
2014,22009,125,983,41,252,1,1,42,253,0.00903991138742988,0.16600790513834
2014,22011,88,993,87,645,47,120,134,765,0.0321901956658952,0.17516339869281
2014,22013,40,356,27,167,0,0,27,167,0.0173434416865718,0.161676646706587
2014,22015,910,3178,1124,3103,82,316,1206,3419,0.0432790288484664,0.352734717753729
2014,22017,997,4326,928,2478,172,501,1100,2979,0.0177142177558423,0.369251426653239
2014,22019,360,2124,530,2533,177,357,707,2890,0.0228659139640317,0.244636678200692
2014,22021,63,310,3,65,9,25,12,90,0.0130264871906209,0.133333333333333
2014,22023,7,48,14,88,0,0,14,88,0.019421761200618,0.159090909090909
2014,22025,16,432,92,120,0,2,92,122,0.0173123314885767,0.754098360655738
2014,22027,47,508,8,141,0,18,8,159,0.0135158109486569,0.050314465408805
2014,22029,57,554,11,268,0,30,11,298,0.0217375446786782,0.0369127516778524
2014,22031,27,388,12,199,0,37,12,236,0.013061043776634,0.0508474576271186
2014,22033,1894,5981,2431,4830,487,1065,2918,5895,0.0213284803050751,0.494995759117897
2014,22035,13,306,4,133,0,0,4,133,0.0270930943165614,0.0300751879699248
2014,22037,35,922,27,77,0,0,27,77,0.00543363206548585,0.350649350649351
2014,22039,42,773,0,229,0,85,0,314,0.0146530402725279,0
2014,22041,71,757,33,192,0,25,33,217,0.016000589883498,0.152073732718894
2014,22043,17,536,5,588,0,65,5,653,0.0420801649697126,0.00765696784073507
2014,22045,209,1042,93,486,13,164,106,650,0.0137948598230013,0.163076923076923
2014,22047,146,1772,2,274,0,7,2,281,0.012312680746648,0.00711743772241993
2014,22049,56,570,37,328,3,19,40,347,0.0310320157395815,0.115273775216138
2014,22051,1877,7769,1596,4995,522,1350,2118,6345,0.021150211502115,0.333806146572104
2014,22053,103,821,61,289,0,23,61,312,0.0151228733459357,0.195512820512821
2014,22055,1220,4216,920,3552,210,515,1130,4067,0.0277122882568582,0.277846078190312
2014,22057,312,1724,118,445,10,197,128,642,0.0100653779220168,0.199376947040498
2014,22059,31,525,8,251,0,21,8,272,0.0267637508609662,0.0294117647058824
2014,22061,310,826,132,514,45,72,177,586,0.0230354966783286,0.302047781569966
2014,22063,756,2646,52,1213,0,118,52,1331,0.0156129032258065,0.039068369646882
2014,22065,37,642,27,123,0,22,27,145,0.0185090630584631,0.186206896551724
2014,22067,66,303,46,139,0,0,46,139,0.00761518654467759,0.330935251798561
2014,22069,95,763,16,233,3,20,19,253,0.0107490334367167,0.075098814229249
2014,22071,2196,6155,4666,8158,738,1272,5404,9430,0.0376966280905838,0.573064687168611
2014,22073,408,2893,336,1215,24,85,360,1300,0.0132454379655007,0.276923076923077
2014,22075,110,432,78,487,27,50,105,537,0.0353918144071706,0.195530726256983
2014,22077,13,194,18,126,0,20,18,146,0.00940236991241628,0.123287671232877
2014,22079,275,1929,165,746,53,179,218,925,0.0107132102568854,0.235675675675676
2014,22081,9,94,0,7,0,0,0,7,0.00119433543763863,0
2014,22083,116,679,35,110,0,9,35,119,0.00865139949109415,0.294117647058824
2014,22085,30,237,26,121,2,19,28,140,0.00852307317667113,0.2
2014,22087,133,1235,89,418,19,70,108,488,0.0186751368106846,0.221311475409836
2014,22089,247,1295,103,340,29,116,132,456,0.0132700870121933,0.289473684210526
2014,22091,15,258,0,81,0,0,0,81,0.0111478117258464,0
2014,22093,17,293,0,40,0,2,0,42,0.00291767974991316,0
2014,22095,142,1004,18,140,10,10,28,150,0.00522065989141027,0.186666666666667
2014,22097,182,1216,75,460,0,43,75,503,0.00939098614689519,0.149105367793241
2014,22099,82,924,18,228,34,170,52,398,0.0115055504162812,0.130653266331658
2014,22101,92,571,104,487,13,101,117,588,0.016639311789009,0.198979591836735
2014,22103,1418,4492,1876,4420,189,511,2065,4931,0.0305408284610049,0.418779152301764
2014,22105,333,2191,241,1259,40,89,281,1348,0.0172099020771892,0.208456973293769
2014,22107,0,83,0,8,0,0,0,8,0.00233644859813084,0
2014,22109,273,2037,66,1062,15,101,81,1163,0.0160733042180331,0.0696474634565778
2014,22111,29,268,45,93,0,8,45,101,0.00652581249596175,0.445544554455446
2014,22113,216,1253,84,246,16,62,100,308,0.00809695312705381,0.324675324675325
2014,22115,110,498,774,2666,95,467,869,3133,0.0999680918953414,0.277369932971593
