cbsa_code,cbsa_name,pop_total,pop_white,pop_black,pop_latino,pop_asian,pct_edu_hsplus_white,pct_edu_hsplus_black,pct_edu_hsplus_asian,pct_edu_hsplus_latino,pct_edu_baplus_white,pct_edu_baplus_black,pct_edu_baplus_asian,pct_edu_baplus_latino,movein_edu_baplus,movein_total,pct_newcomer,newcomer_pct_edu_baplus,pct_nocar,income_total,income_white,income_black,income_asian,pct_belowpoverty_total,pct_belowpoverty_white,pct_belowpoverty_black,pct_belowpoverty_asian,pct_belowpoverty_latino,pct_edu_hs,pct_edu_somecollege,pct_edu_associate,pct_edu_ba,pct_edu_grad,pct_edu_baplus,pct_edu_hsplus,lfp_total,lfp_white,lfp_black,lfp_asian,lfp_latino,epratio_total,epratio_white,epratio_black,epratio_asian,epratio_latino,unemp_total,unemp_white,unemp_black,unemp_asian,unemp_latino,income_edu_hs,income_edu_ba,income_edu_grad,pct_drivealone_total,pct_drivealone_white,pct_drivealone_black,pct_drivealone_asian,pct_drivealone_latino,pct_publictrans_total,pct_publictrans_white,pct_publictrans_black,pct_publictrans_asian,pct_publictrans_latino
34260,"Mountain Home, AR Micro Area",41093,39079,74,879,160,0.8815632458233891,0.6666666666666666,0.6339869281045751,0.5964912280701754,0.18483160965261203,0,0.42483660130718953,0.11228070175438597,308,1800,0.05698005698005698,0.1711111111111111,0.039515164691814327,27239,25302,21121,22083,0.126,0.125,0.28300000000000003,0,0.124,0.35200000000000004,0.255,0.08199999999999999,0.124,0.06,0.184,0.873,0.48700000000000004,0.48100000000000004,0.444,0.638,0.731,0.45899999999999996,0.45299999999999996,0.27,0.638,0.672,0.057999999999999996,0.057999999999999996,0.39299999999999996,0,0.081,24404,36628,47118,0.8412155622943416,0.8492441307573841,0.8412155622943417,0.28040518743144727,0.5823800046653134,0.003613136331376218,0.003831533755436074,0,0,0
34300,"Mountain Home, ID Micro Area",26232,19240,750,4300,815,0.9362733412793007,0.8230958230958231,0.8057040998217468,0.5593561368209256,0.19793404847040127,0.171990171990172,0.1836007130124777,0.07545271629778671,245,1516,0.09451960845439242,0.1616094986807388,0.04611409262572053,31875,27377,22961,40500,0.149,0.122,0,0.132,0.255,0.27899999999999997,0.302,0.121,0.128,0.048,0.176,0.8779999999999999,0.628,0.632,0.823,0.6829999999999999,0.615,0.48700000000000004,0.502,0.37799999999999995,0.511,0.489,0.073,0.065,0.166,0.05,0.098,25628,35377,45568,0.8174849267872524,0.8281292617714613,0.8594072307250602,0.8174849267872525,0.719140875444425,0.005254091300602929,0.00684126471432673,0,0,0
34340,"Mount Airy, NC Micro Area",72315,61034,2678,7354,412,0.8078508254060196,0.7523659305993691,0.7191011235955056,0.4701337295690936,0.17405930447568338,0.12513144058885384,0.23595505617977527,0.05646359583952452,187,1423,0.028037751462967705,0.1314125087842586,0.06873803664205633,31027,28827,21520,19773,0.17600000000000002,0.152,0.33899999999999997,0.083,0.326,0.3,0.205,0.114,0.109,0.055999999999999994,0.16499999999999998,0.784,0.547,0.5479999999999999,0.496,0.6859999999999999,0.561,0.518,0.519,0.43799999999999994,0.6859999999999999,0.545,0.051,0.051,0.11699999999999999,0,0.027999999999999997,28136,43275,48116,0.8551384656598466,0.8649114766959591,0.8551384656598466,0.7329758277084399,0.7601230805865303,0.0059270669390215315,0.006313173013906363,0.005531929143086763,0,0.0016829943160184596
34380,"Mount Pleasant, MI Micro Area",70572,60583,1788,2684,1154,0.9252134218638843,0.9427083333333334,0.9271255060728745,0.8604187437686939,0.29226938581930284,0.3819444444444444,0.7354925775978407,0.25124626121635096,630,2302,0.060745197382309477,0.2736750651607298,0.06655153024339304,31787,15467,10804,16350,0.273,0.27,0.434,0.413,0.32,0.307,0.235,0.084,0.17,0.124,0.29400000000000004,0.92,0.62,0.628,0.586,0.606,0.667,0.5670000000000001,0.578,0.462,0.56,0.612,0.084,0.079,0.212,0.077,0.083,25057,40586,59439,0.7783217437400605,0.7879522715028734,0.6300699830276679,0.5494035838165133,0.82410537572477,0.010602139137484798,0.01076910195854755,0.02827237103329279,0.007483862920577506,0
34420,"Mount Pleasant, TX Micro Area",32664,15121,2970,13749,253,0.8965642610434467,0.8485653560042508,0.48823529411764705,0.4455902724334308,0.23777495000908927,0.10095642933049948,0.2235294117647059,0.03232261043558565,171,897,0.04533279425885683,0.19063545150501673,0.045339578454332556,30327,33674,22575,36129,0.193,0.09300000000000001,0.262,0,0.289,0.301,0.21100000000000002,0.07,0.111,0.047,0.158,0.7400000000000001,0.631,0.575,0.633,0.622,0.7070000000000001,0.5920000000000001,0.544,0.5770000000000001,0.622,0.657,0.061,0.052000000000000005,0.08800000000000001,0,0.07,29116,42372,61653,0.8344268077601411,0.8660471920542097,0.8699343314946153,0.5562845385067607,0.8012982000078774,0.004021164021164021,0.003267724867724868,0,0,0.006126537739440965
34460,"Mount Sterling, KY Micro Area",46120,43482,909,972,63,0.809308360224891,0.7265415549597856,0.8392857142857143,0.7611940298507462,0.14794237998602747,0.1126005361930295,0.375,0.21641791044776118,175,2227,0.07084009288418106,0.07858105074090704,0.06934097421203439,31207,27975,NA,22260,0.228,0.223,0.28300000000000003,0,0.405,0.39399999999999996,0.201,0.065,0.08900000000000001,0.057999999999999996,0.14700000000000002,0.8069999999999999,0.545,0.542,0.40399999999999997,0.8390000000000001,0.83,0.504,0.501,0.366,0.768,0.789,0.075,0.075,0.094,0.085,0.05,29480,43602,46200,0.8226765179712239,0.8400325626541609,0.6170073884784177,0.4113382589856119,0.46069885006388533,0.002888728403977557,0.0028125488574591608,0.013902005444141993,0,0
34500,"Mount Vernon, IL Micro Area",38358,32911,3255,928,439,0.866343315056938,0.7204354280059376,0.9172185430463576,0.7109704641350211,0.16187262758329818,0.0925284512617516,0.7119205298013245,0.04219409282700422,91,1382,0.05164424514200299,0.0658465991316932,0.09078981894515875,32903,29920,13625,72917,0.18899999999999997,0.171,0.34600000000000003,0,0.433,0.315,0.257,0.11900000000000001,0.096,0.065,0.161,0.8520000000000001,0.5670000000000001,0.586,0.444,0.637,0.33799999999999997,0.519,0.5379999999999999,0.397,0.565,0.222,0.085,0.08,0.106,0.113,0.342,25077,43556,59857,0.827257503542445,0.842779995330769,0.6333690261496844,0.6893812529520374,0.827257503542445,0.008566275924256087,0.007894967325335357,0.02208493011722272,0,0
34540,"Mount Vernon, OH Micro Area",60945,58214,552,874,224,0.9087312947299935,0.8657894736842106,1,0.9338624338624338,0.22641509433962265,0.2789473684210526,0.4878048780487805,0.10317460317460317,449,1848,0.04660429223513984,0.24296536796536797,0.08295664901631582,33950,26911,14429,11756,0.138,0.134,0.255,0,0.19899999999999998,0.415,0.196,0.071,0.154,0.073,0.22699999999999998,0.9089999999999999,0.623,0.622,0.606,0.5720000000000001,0.732,0.5870000000000001,0.588,0.602,0.5720000000000001,0.6,0.057999999999999996,0.055,0.006,0,0.18,30709,42480,52076,0.7781711547401924,0.7822241295044642,0.6366854902419755,0.7781711547401924,0.6114201930101513,0.005078138969352358,0.005141615706469263,0.01292617192198782,0,0
34580,"Mount Vernon-Anacortes, WA Metro Area",121725,91371,888,21851,2022,0.9382096950832901,0.8846918489065606,0.8964856230031949,0.5814891315038851,0.28526139835149,0.24055666003976142,0.3092651757188498,0.0800629487557785,1693,5584,0.06603048470443554,0.3031876790830946,0.04824570668131218,36482,35100,22746,28365,0.14300000000000002,0.106,0.34600000000000003,0.174,0.26899999999999996,0.265,0.265,0.107,0.163,0.09300000000000001,0.256,0.893,0.597,0.575,0.6990000000000001,0.645,0.7170000000000001,0.555,0.537,0.607,0.62,0.653,0.064,0.057999999999999996,0.131,0.036000000000000004,0.09,31958,48897,67299,0.7781417287463033,0.7952769740684369,0.5187611524975355,0.5558155205330737,0.7399507236544601,0.01008872084752742,0.008951779508492595,0,0.04371779033928549,0.009407886925301643
34620,"Muncie, IN Metro Area",115938,100956,8275,2661,1563,0.8984681209887725,0.8624857468643101,0.9450830140485313,0.7450980392156863,0.24054092037664548,0.16556442417331813,0.6475095785440613,0.21101774042950514,825,2823,0.03965166093124517,0.2922422954303932,0.07852453351762267,32453,22198,16732,NA,0.212,0.19,0.359,0.42700000000000005,0.301,0.35,0.21600000000000003,0.09,0.138,0.10099999999999999,0.239,0.895,0.597,0.593,0.636,0.53,0.68,0.55,0.5489999999999999,0.542,0.507,0.617,0.079,0.07400000000000001,0.14800000000000002,0.044000000000000004,0.09300000000000001,26962,41964,52007,0.7997987148718743,0.8133240595427628,0.71366654557798,0.5998490361539057,0.6855417556044636,0.01888983510102965,0.011223160200949973,0.07003769629766379,0.21093649196149777,0.05037289360274573
34660,"Murray, KY Micro Area",38616,34657,1422,1004,707,0.8864385065885798,0.9366906474820144,1,0.5839793281653747,0.2765373352855051,0.23597122302158274,0.8212290502793296,0.11886304909560723,452,1096,0.04619015509103169,0.4124087591240876,0.0708138510537372,31421,22144,8286,13274,0.22399999999999998,0.204,0.395,0.419,0.428,0.315,0.23199999999999998,0.05,0.161,0.126,0.28700000000000003,0.884,0.5710000000000001,0.565,0.654,0.508,0.662,0.536,0.534,0.615,0.508,0.563,0.057,0.051,0.061,0,0.149,24673,35461,54553,0.771146921669323,0.7898105435359071,0.593189939745633,0.42413080691812766,0.704090667611121,0.0023021073136178503,0.0025325713021098458,0,0,0
34700,"Muscatine, IA Micro Area",42923,33383,836,7522,466,0.9040297372645096,0.8218390804597702,0.6941176470588235,0.6625816993464052,0.23211117681845062,0.12835249042145594,0.27450980392156865,0.08687363834422658,229,772,0.027204172246106138,0.2966321243523316,0.044474229316437186,36690,34466,27692,21574,0.105,0.094,0.32,0.08199999999999999,0.12300000000000001,0.34299999999999997,0.18600000000000003,0.13,0.146,0.066,0.212,0.871,0.674,0.6679999999999999,0.626,0.7490000000000001,0.7170000000000001,0.65,0.65,0.626,0.691,0.665,0.035,0.027000000000000003,0,0.077,0.073,32388,46095,62170,0.8473149628515001,0.8640108241884754,0.8002419093597499,0.5866026665895001,0.79647606508041,0.004467224677889589,0.004923849860481752,0,0.03608143009064668,0
34740,"Muskegon, MI Metro Area",172707,132180,23239,9412,898,0.91984845919404,0.8239917976760082,0.8650137741046832,0.7366010077874484,0.20563833389773112,0.08824333561175667,0.3402203856749311,0.08863948694457169,817,5591,0.04788454950325454,0.1461277052405652,0.0858071638861629,31553,29396,21913,27201,0.185,0.133,0.405,0.136,0.309,0.348,0.253,0.11199999999999999,0.128,0.057999999999999996,0.186,0.899,0.589,0.599,0.52,0.63,0.612,0.536,0.556,0.41100000000000003,0.5529999999999999,0.5589999999999999,0.08900000000000001,0.071,0.209,0.12300000000000001,0.087,26117,45598,61170,0.8391638581734117,0.8585605896883688,0.7374470268796648,0.6993032151445098,0.7297077027594885,0.004721053950923321,0.0037102200149592033,0.015069222712038075,0,0.0018473689373178215
34780,"Muskogee, OK Micro Area",69471,39326,7443,4076,492,0.8564896355507384,0.8585003098533361,0.7232142857142857,0.6710097719869706,0.1926906923181141,0.17764924602354884,0.31547619047619047,0.14006514657980457,513,3453,0.0748926387021212,0.14856646394439618,0.08422424033413803,31511,30108,22865,34600,0.21899999999999997,0.18899999999999997,0.34,0.03,0.268,0.364,0.215,0.085,0.133,0.055999999999999994,0.189,0.853,0.5329999999999999,0.515,0.502,0.7020000000000001,0.677,0.496,0.485,0.446,0.688,0.619,0.069,0.055999999999999994,0.111,0.019,0.085,28135,44086,55000,0.8223429309427942,0.8237157905937839,0.7971691677506678,0.5482286206285294,0.8079158619788854,0.005014054546835828,0.005265175809615585,0.010079272915578143,0,0.008004894101088776
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",432772,339273,54776,24394,4561,0.9166610211593614,0.832851883319173,0.7593081207856933,0.613286872206651,0.26632116161958314,0.13163409798923817,0.3781882145998241,0.0998409211423377,6290,22909,0.07118907412874256,0.2745645816054826,0.04670391312152217,28247,26966,20031,22592,0.161,0.121,0.331,0.156,0.327,0.312,0.23600000000000002,0.1,0.16,0.085,0.245,0.893,0.5589999999999999,0.539,0.618,0.6409999999999999,0.722,0.517,0.502,0.5489999999999999,0.629,0.675,0.073,0.066,0.11199999999999999,0.019,0.065,23119,40180,51823,0.8254741632733054,0.8422350599895146,0.805662783354746,0.7619761507138203,0.6831510316744597,0.0032826688151906453,0.0021329015652000135,0.00858746162053873,0.005050259715677916,0.006678533106767176
34860,"Nacogdoches, TX Micro Area",65411,39199,11221,12372,1072,0.8921028281771735,0.8572618254497002,0.8778877887788779,0.47768192048012004,0.3119845516353542,0.11708860759493671,0.6056105610561056,0.08120780195048762,511,1873,0.05021582348052227,0.27282434596903365,0.07462749213011542,31560,28868,15837,35286,0.249,0.159,0.39399999999999996,0.182,0.38299999999999995,0.287,0.221,0.068,0.154,0.098,0.252,0.8280000000000001,0.599,0.58,0.601,0.561,0.684,0.547,0.546,0.49700000000000005,0.523,0.622,0.086,0.057999999999999996,0.17300000000000001,0.067,0.091,25963,44531,55497,0.7953719848881139,0.815071600612897,0.7553532686673283,0.9789193660161402,0.7532640562763904,0.0014893926184248764,1.1297250511272285e-4,4.589952094516915e-4,0,0.007902542010701404
34900,"Napa, CA Metro Area",141005,75010,2877,47547,10940,0.9623621677782619,0.8834322719913653,0.9089255554111991,0.5616063279586249,0.43730938096993666,0.27792768483540203,0.45628166818240873,0.11028293276543961,2678,5051,0.05158081777705159,0.5301920411799643,0.05113775385368241,41829,47231,25946,32817,0.08199999999999999,0.066,0.136,0.067,0.10400000000000001,0.18100000000000002,0.233,0.087,0.228,0.11800000000000001,0.34600000000000003,0.847,0.6559999999999999,0.612,0.637,0.677,0.735,0.621,0.58,0.561,0.645,0.7,0.054000000000000006,0.051,0.11900000000000001,0.047,0.048,31307,61351,77758,0.7606258824885457,0.7803458127752857,0.676111895545374,0.733460672399669,0.7355001025865218,0.014062184825519408,0.008958132555516068,0.007031092412759703,0.009709603808096734,0.018918494900398482
34940,"Naples-Immokalee-Marco Island, FL Metro Area",356774,227002,24395,96948,4460,0.9469869928575917,0.6950321987120515,0.8664679582712369,0.6374195792036168,0.42321911065496515,0.1373373636483112,0.46736214605067067,0.15280820726830116,8673,20891,0.07786026819323628,0.41515485137140395,0.05262395841628599,31204,36253,21461,36020,0.128,0.073,0.252,0.064,0.231,0.264,0.174,0.078,0.205,0.14400000000000002,0.349,0.865,0.531,0.44799999999999995,0.677,0.557,0.731,0.502,0.43,0.594,0.518,0.688,0.053,0.04,0.12300000000000001,0.07,0.057999999999999996,28183,44390,62018,0.7462966627319063,0.7971516312315251,0.7974128725080645,0.6314817915423824,0.6460130486773065,0.023942902761382945,0.003467030212466014,0.054445504909446156,0.005525285252626833,0.05521831949343941
