cbsa_code,cbsa_name,unweighted_total,total,pemployed,med_hrly_earnings_adj,med_annual_earnings_adj,med_fam_income_adj,pmale,pa1824,pa2534,pa4554,pa5564,pa2550,pa5164,pwhiteNH,pblackNH,platino,pasianNH,plths,phs,psc,paa,pbaplus,pinsch,plep,pfb,plivewparent1824,pmar_1,pchildren,ppoor,p_below2xfpl,psafetynet,psoc_minor_412,psector_72,psector_3133,psector_4445
37460,"Panama City, FL",91,1911,1,8,8111,64857,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
37460,"Panama City, FL",75,1750,1,8,12268,44641,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37460,"Panama City, FL",683,15205,1,10,19621,30836,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37460,"Panama City, FL",441,8760,1,11,20447,38849,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37460,"Panama City, FL",350,6454,1,11,22736,49573,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37460,"Panama City, FL",332,5528,1,10,19009,43603,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37460,"Panama City, FL",175,2513,1,11,21159,35568,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37460,"Panama City, FL",133,2188,1,11,18137,43297,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37620,"Parkersburg-Vienna, WV",81,1986,1,7,11616,25873,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37620,"Parkersburg-Vienna, WV",33,818,1,8,8111,51507,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
37620,"Parkersburg-Vienna, WV",16,324,1,9,10070,60455,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37620,"Parkersburg-Vienna, WV",209,4005,1,9,17237,36804,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37620,"Parkersburg-Vienna, WV",131,2840,1,9,15335,34258,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
37620,"Parkersburg-Vienna, WV",103,2079,1,10,17532,43915,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
37620,"Parkersburg-Vienna, WV",109,1889,1,10,18250,44612,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37620,"Parkersburg-Vienna, WV",40,624,1,9,17337,44308,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37620,"Parkersburg-Vienna, WV",35,515,1,11,19322,42018,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
37860,"Pensacola-Ferry Pass-Brent, FL",349,10812,1,9,12458,42016,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37860,"Pensacola-Ferry Pass-Brent, FL",197,5576,1,8,9471,54042,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
37860,"Pensacola-Ferry Pass-Brent, FL",123,3228,1,9,10560,32910,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37860,"Pensacola-Ferry Pass-Brent, FL",745,19485,1,10,18842,31897,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37860,"Pensacola-Ferry Pass-Brent, FL",489,12228,1,11,20447,39044,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37860,"Pensacola-Ferry Pass-Brent, FL",569,13349,1,12,22306,46005,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37860,"Pensacola-Ferry Pass-Brent, FL",376,7151,1,11,20065,41875,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37860,"Pensacola-Ferry Pass-Brent, FL",189,3885,1,12,21802,51790,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37860,"Pensacola-Ferry Pass-Brent, FL",221,4211,1,12,23878,52116,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37900,"Peoria, IL",279,5969,1,8,12779,42669,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
37900,"Peoria, IL",220,4371,1,8,6336,63478,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
37900,"Peoria, IL",108,2087,1,8,11153,89225,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
37900,"Peoria, IL",538,12199,1,10,16357,27501,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37900,"Peoria, IL",379,7967,1,11,20763,33737,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37900,"Peoria, IL",350,7337,1,11,20152,44612,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37900,"Peoria, IL",305,4942,1,11,20152,38490,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37900,"Peoria, IL",190,3146,1,11,19144,47652,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37900,"Peoria, IL",158,2553,1,11,16869,48255,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",3935,116085,1,9,12458,59176,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2599,65768,1,8,7392,74058,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1867,44299,1,10,12672,92469,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",8262,253544,1,11,20152,40557,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",4388,124349,1,12,21878,46017,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6184,158512,1,12,23233,58702,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",4640,107222,1,12,20447,48050,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1694,36972,1,13,22306,52724,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2329,47618,1,12,20278,63877,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
38060,"Phoenix-Mesa-Scottsdale, AZ",4225,112942,1,9,13496,45679,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
38060,"Phoenix-Mesa-Scottsdale, AZ",2317,56528,1,8,9201,58706,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
38060,"Phoenix-Mesa-Scottsdale, AZ",1110,25092,1,10,15114,45679,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38060,"Phoenix-Mesa-Scottsdale, AZ",7693,205831,1,10,19325,33250,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38060,"Phoenix-Mesa-Scottsdale, AZ",4462,111521,1,11,20971,40177,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38060,"Phoenix-Mesa-Scottsdale, AZ",4068,92225,1,12,21571,46465,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38060,"Phoenix-Mesa-Scottsdale, AZ",2853,62206,1,10,20065,41112,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38060,"Phoenix-Mesa-Scottsdale, AZ",1661,32233,1,12,20447,46640,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38060,"Phoenix-Mesa-Scottsdale, AZ",1585,29618,1,12,20278,53402,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
38220,"Pine Bluff, AR",98,2312,1,7,10076,28421,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38220,"Pine Bluff, AR",32,704,1,6,7097,57029,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
38220,"Pine Bluff, AR",16,332,1,9,11246,47756,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38220,"Pine Bluff, AR",214,4954,1,9,16195,27668,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38220,"Pine Bluff, AR",114,2315,1,10,20763,38101,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38220,"Pine Bluff, AR",58,1120,1,9,12672,31693,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38220,"Pine Bluff, AR",109,1693,1,10,20278,27477,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38220,"Pine Bluff, AR",35,649,1,10,20152,30823,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38220,"Pine Bluff, AR",30,427,1,8,17953,43903,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
38300,"Pittsburgh, PA",1782,40816,1,9,12268,50689,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38300,"Pittsburgh, PA",937,21822,1,8,7371,58854,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
38300,"Pittsburgh, PA",832,18025,1,9,14313,48577,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
38300,"Pittsburgh, PA",3410,75354,1,10,17953,38101,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38300,"Pittsburgh, PA",1809,41761,1,11,19725,39450,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38300,"Pittsburgh, PA",2899,64166,1,11,21543,50696,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38300,"Pittsburgh, PA",2653,48257,1,11,19725,44938,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38300,"Pittsburgh, PA",911,17731,1,11,20278,51117,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38300,"Pittsburgh, PA",1165,22765,1,12,19537,56075,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
38340,"Pittsfield, MA",135,2980,1,9,13099,44612,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38340,"Pittsfield, MA",54,799,1,9,7097,74978,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
38340,"Pittsfield, MA",27,525,1,12,14784,83648,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
38340,"Pittsfield, MA",263,4836,1,10,18848,32344,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38340,"Pittsfield, MA",127,2376,1,12,20763,40073,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38340,"Pittsfield, MA",174,2796,1,12,20763,45636,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38340,"Pittsfield, MA",153,1848,1,12,20276,44334,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38340,"Pittsfield, MA",69,978,1,12,20278,46336,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38340,"Pittsfield, MA",109,1479,1,12,16580,40707,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38540,"Pocatello, ID",174,3302,1,8,10139,25895,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38540,"Pocatello, ID",110,1823,1,7,7920,23320,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
38540,"Pocatello, ID",48,873,1,7,10139,20278,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
38540,"Pocatello, ID",300,5882,1,9,17649,34321,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38540,"Pocatello, ID",202,3084,1,9,14431,30626,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
38540,"Pocatello, ID",162,2733,1,11,20555,38529,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
38540,"Pocatello, ID",124,1626,1,9,14449,44987,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38540,"Pocatello, ID",92,1236,1,10,18376,49009,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38540,"Pocatello, ID",67,924,1,10,17946,49402,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
38860,"Portland-South Portland, ME",282,10784,1,9,12672,46614,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38860,"Portland-South Portland, ME",170,7129,1,8,7181,65493,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
38860,"Portland-South Portland, ME",115,3996,1,9,13086,53731,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
38860,"Portland-South Portland, ME",505,18591,1,12,21060,36197,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38860,"Portland-South Portland, ME",306,10836,1,12,22177,35680,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38860,"Portland-South Portland, ME",527,17516,1,12,23412,51117,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38860,"Portland-South Portland, ME",316,8715,1,12,21469,45515,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38860,"Portland-South Portland, ME",157,4914,1,12,21059,48357,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38860,"Portland-South Portland, ME",265,7109,1,13,20447,56536,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
38900,"Portland-Vancouver-Hillsboro, OR-WA",2016,54760,1,10,13496,43497,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38900,"Portland-Vancouver-Hillsboro, OR-WA",988,23676,1,8,7909,51745,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
38900,"Portland-Vancouver-Hillsboro, OR-WA",709,16005,1,10,12672,41527,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38900,"Portland-Vancouver-Hillsboro, OR-WA",3435,93779,1,11,19933,36273,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38900,"Portland-Vancouver-Hillsboro, OR-WA",2639,65562,1,12,20152,36273,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38900,"Portland-Vancouver-Hillsboro, OR-WA",3059,67830,1,12,20763,39073,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38900,"Portland-Vancouver-Hillsboro, OR-WA",1304,27765,1,11,20447,45832,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38900,"Portland-Vancouver-Hillsboro, OR-WA",1009,19350,1,12,21121,47641,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38900,"Portland-Vancouver-Hillsboro, OR-WA",956,18788,1,12,20278,50095,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
38940,"Port St. Lucie, FL",272,9982,1,9,12167,48789,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38940,"Port St. Lucie, FL",109,3894,1,7,7267,58273,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
38940,"Port St. Lucie, FL",65,1968,1,10,10589,68946,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38940,"Port St. Lucie, FL",616,22362,1,10,18058,36501,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38940,"Port St. Lucie, FL",283,8907,1,11,20763,40696,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38940,"Port St. Lucie, FL",283,8044,1,11,20763,47521,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38940,"Port St. Lucie, FL",355,9296,1,10,20276,41112,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38940,"Port St. Lucie, FL",182,3783,1,11,20152,46718,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38940,"Port St. Lucie, FL",167,3650,1,11,18687,43326,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
39140,"Prescott, AZ",155,4374,1,8,12129,36804,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39140,"Prescott, AZ",69,2059,1,8,10076,50870,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
39140,"Prescott, AZ",22,623,1,10,15335,44983,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39140,"Prescott, AZ",264,7588,1,11,19144,38017,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39140,"Prescott, AZ",150,4102,1,11,19009,32948,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
39140,"Prescott, AZ",144,3831,1,11,20763,50883,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
39140,"Prescott, AZ",170,4066,1,10,18375,38849,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39140,"Prescott, AZ",113,2895,1,11,15840,31795,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39140,"Prescott, AZ",93,2385,1,12,17649,39543,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
39300,"Providence-Warwick, RI-MA",1385,34535,1,9,12268,52115,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39300,"Providence-Warwick, RI-MA",884,20992,1,8,8179,73554,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
39300,"Providence-Warwick, RI-MA",563,12058,1,10,13496,79027,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
39300,"Providence-Warwick, RI-MA",2600,65115,1,11,19346,37911,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39300,"Providence-Warwick, RI-MA",1396,34506,1,12,20278,40455,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39300,"Providence-Warwick, RI-MA",1629,34148,1,12,20763,57456,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39300,"Providence-Warwick, RI-MA",1426,27682,1,12,20756,51701,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39300,"Providence-Warwick, RI-MA",528,9519,1,12,20447,48668,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39300,"Providence-Warwick, RI-MA",709,12832,1,12,18402,62290,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
39340,"Provo-Orem, UT",816,20539,1,8,11655,57251,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39340,"Provo-Orem, UT",774,19371,1,8,8061,24916,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
39340,"Provo-Orem, UT",385,9298,1,9,11420,26260,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
39340,"Provo-Orem, UT",665,13637,1,10,18687,50689,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
39340,"Provo-Orem, UT",809,14663,1,11,18095,51387,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
39340,"Provo-Orem, UT",819,13702,1,12,17649,54914,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
39340,"Provo-Orem, UT",209,3801,1,11,22408,54026,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39340,"Provo-Orem, UT",230,3462,1,11,19264,60657,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39340,"Provo-Orem, UT",212,3061,1,11,18250,57722,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
39380,"Pueblo, CO",151,3555,1,7,9136,30625,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39380,"Pueblo, CO",95,1980,1,8,9966,28523,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
39380,"Pueblo, CO",49,992,1,8,12672,33022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39380,"Pueblo, CO",251,5566,1,10,17953,29302,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
39380,"Pueblo, CO",218,4633,1,10,16474,29780,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39380,"Pueblo, CO",181,4013,1,11,20447,39073,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
39380,"Pueblo, CO",123,1991,1,9,17237,37515,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39380,"Pueblo, CO",64,907,1,10,15840,41502,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
