cbsa_code,cbsa_name,year,patents_issued
10580,"Albany-Schenectady-Troy, NY",2012,738
12580,"Baltimore-Towson, MD",2012,712
41180,"St. Louis, MO-IL",2012,722
39100,"Poughkeepsie-Newburgh-Middletown, NY",2012,738
14860,"Bridgeport-Stamford-Norwalk, CT",2012,683
14500,"Boulder, CO",2012,698
33340,"Milwaukee-Waukesha-West Allis, WI",2012,567
25540,"Hartford-West Hartford-East Hartford, CT",2012,757
26900,"Indianapolis-Carmel, IN",2012,613
28140,"Kansas City, MO-KS",2012,912
11460,"Ann Arbor, MI",2012,704
40900,"Sacramento--Arden-Arcade--Roseville, CA",2012,499
37100,"Oxnard-Thousand Oaks-Ventura, CA",2012,571
14740,"Bremerton-Silverdale, WA",2012,665
42100,"Santa Cruz-Watsonville, CA",2012,624
49340,"Worcester, MA",2012,586
46060,"Tucson, AZ",2012,583
39300,"Providence-New Bedford-Fall River, RI-MA",2012,512
20500,"Durham-Chapel Hill, NC",2012,571
45300,"Tampa-St. Petersburg-Clearwater, FL",2012,566
41620,"Salt Lake City, UT",2012,564
15540,"Burlington-South Burlington, VT",2012,384
18140,"Columbus, OH",2012,496
35300,"New Haven-Milford, CT",2012,444
40140,"Riverside-San Bernardino-Ontario, CA",2012,430
40340,"Rochester, MN",2012,477
22660,"Fort Collins-Loveland, CO",2012,292
45940,"Trenton-Ewing, NJ",2012,439
10420,"Akron, OH",2012,359
31540,"Madison, WI",2012,403
10900,"Allentown-Bethlehem-Easton, PA-NJ",2012,360
37340,"Palm Bay-Melbourne-Titusville, FL",2012,334
31700,"Manchester-Nashua, NH",2012,344
36740,"Orlando-Kissimmee-Sanford, FL",2012,402
16740,"Charlotte-Gastonia-Rock Hill, NC-SC",2012,398
41700,"San Antonio-New Braunfels, TX",2012,376
15380,"Buffalo-Niagara Falls, NY",2012,260
42060,"Santa Barbara-Santa Maria-Goleta, CA",2012,315
10740,"Albuquerque, NM",2012,290
24860,"Greenville-Mauldin-Easley, SC",2012,423
29820,"Las Vegas-Paradise, NV",2012,377
17820,"Colorado Springs, CO",2012,226
39340,"Provo-Orem, UT",2012,361
19380,"Dayton, OH",2012,255
18700,"Corvallis, OR",2012,194
37900,"Peoria, IL",2012,255
32820,"Memphis, TN-MS-AR",2012,308
39900,"Reno-Sparks, NV",2012,312
42220,"Santa Rosa-Petaluma, CA",2012,243
24540,"Greeley, CO",2012,215
40060,"Richmond, VA",2012,219
30460,"Lexington-Fayette, KY",2012,209
19780,"Des Moines-West Des Moines, IA",2012,249
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2012,210
28940,"Knoxville, TN",2012,192
45060,"Syracuse, NY",2012,224
24340,"Grand Rapids-Wyoming, MI",2012,178
31140,"Louisville/Jefferson County, KY-IN",2012,189
13780,"Binghamton, NY",2012,121
26100,"Holland-Grand Haven, MI",2012,174
26620,"Huntsville, AL",2012,180
45780,"Toledo, OH",2012,153
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",2012,149
36420,"Oklahoma City, OK",2012,129
11540,"Appleton, WI",2012,111
16300,"Cedar Rapids, IA",2012,163
27260,"Jacksonville, FL",2012,174
15940,"Canton-Massillon, OH",2012,178
46140,"Tulsa, OK",2012,148
35980,"Norwich-New London, CT",2012,106
23060,"Fort Wayne, IN",2012,144
24660,"Greensboro-High Point, NC",2012,146
36260,"Ogden-Clearfield, UT",2012,117
44140,"Springfield, MA",2012,140
25420,"Harrisburg-Carlisle, PA",2012,135
35840,"North Port-Bradenton-Sarasota, FL",2012,171
36780,"Oshkosh-Neenah, WI",2012,117
35380,"New Orleans-Metairie-Kenner, LA",2012,102
38860,"Portland-South Portland-Biddeford, ME",2012,146
23540,"Gainesville, FL",2012,127
29540,"Lancaster, PA",2012,112
36540,"Omaha-Council Bluffs, NE-IA",2012,137
16580,"Champaign-Urbana, IL",2012,160
48620,"Wichita, KS",2012,132
27060,"Ithaca, NY",2012,128
29140,"Lafayette, IN",2012,116
40420,"Rockford, IL",2012,116
22420,"Flint, MI",2012,93
49180,"Winston-Salem, NC",2012,120
28020,"Kalamazoo-Portage, MI",2012,74
49620,"York-Hanover, PA",2012,97
13820,"Birmingham-Hoover, AL",2012,79
12940,"Baton Rouge, LA",2012,70
43780,"South Bend-Mishawaka, IN-MI",2012,105
39540,"Racine, WI",2012,70
28700,"Kingsport-Bristol-Bristol, TN-VA",2012,68
38940,"Port St. Lucie, FL",2012,128
29620,"Lansing-East Lansing, MI",2012,68
21500,"Erie, PA",2012,72
44060,"Spokane, WA",2012,93
42020,"San Luis Obispo-Paso Robles, CA",2012,77
25860,"Hickory-Lenoir-Morganton, NC",2012,79
28740,"Kingston, NY",2012,66
39740,"Reading, PA",2012,63
16820,"Charlottesville, VA",2012,95
17900,"Columbia, SC",2012,96
35660,"Niles-Benton Harbor, MI",2012,108
21660,"Eugene-Springfield, OR",2012,80
21780,"Evansville, IN-KY",2012,89
19340,"Davenport-Moline-Rock Island, IA-IL",2012,69
28420,"Kennewick-Pasco-Richland, WA",2012,72
16700,"Charleston-North Charleston-Summerville, SC",2012,82
11180,"Ames, IA",2012,64
13980,"Blacksburg-Christiansburg-Radford, VA",2012,63
43900,"Spartanburg, SC",2012,44
41500,"Salinas, CA",2012,55
26180,"Honolulu, HI",2012,73
44300,"State College, PA",2012,73
30700,"Lincoln, NE",2012,70
12540,"Bakersfield-Delano, CA",2012,61
26980,"Iowa City, IA",2012,79
21300,"Elmira, NY",2012,53
14020,"Bloomington, IN",2012,112
49660,"Youngstown-Warren-Boardman, OH-PA",2012,47
42540,"Scranton--Wilkes-Barre, PA",2012,48
40220,"Roanoke, VA",2012,67
44700,"Stockton, CA",2012,60
34940,"Naples-Marco Island, FL",2012,65
11700,"Asheville, NC",2012,52
30860,"Logan, UT-ID",2012,67
19660,"Deltona-Daytona Beach-Ormond Beach, FL",2012,60
18020,"Columbus, IN",2012,43
29180,"Lafayette, LA",2012,59
29020,"Kokomo, IN",2012,42
17780,"College Station-Bryan, TX",2012,65
30780,"Little Rock-North Little Rock-Conway, AR",2012,54
45220,"Tallahassee, FL",2012,72
46700,"Vallejo-Fairfield, CA",2012,62
15980,"Cape Coral-Fort Myers, FL",2012,49
22020,"Fargo, ND-MN",2012,53
40980,"Saginaw-Saginaw Township North, MI",2012,55
48900,"Wilmington, NC",2012,56
23420,"Fresno, CA",2012,53
12260,"Augusta-Richmond County, GA-SC",2012,61
16860,"Chattanooga, TN-GA",2012,45
26820,"Idaho Falls, ID",2012,39
21140,"Elkhart-Goshen, IN",2012,49
13460,"Bend, OR",2012,35
22220,"Fayetteville-Springdale-Rogers, AR-MO",2012,52
12700,"Barnstable Town, MA",2012,48
43100,"Sheboygan, WI",2012,37
33780,"Monroe, MI",2012,41
13380,"Bellingham, WA",2012,36
12020,"Athens-Clarke County, GA",2012,40
41420,"Salem, OR",2012,37
42140,"Santa Fe, NM",2012,41
37860,"Pensacola-Ferry Pass-Brent, FL",2012,35
24580,"Green Bay, WI",2012,30
33700,"Modesto, CA",2012,43
22380,"Flagstaff, AZ",2012,63
21340,"El Paso, TX",2012,28
36500,"Olympia, WA",2012,38
20740,"Eau Claire, WI",2012,28
47940,"Waterloo-Cedar Falls, IA",2012,30
29460,"Lakeland-Winter Haven, FL",2012,51
31340,"Lynchburg, VA",2012,25
17860,"Columbia, MO",2012,49
16620,"Charleston, WV",2012,32
43580,"Sioux City, IA-NE-SD",2012,26
22500,"Florence, SC",2012,25
44180,"Springfield, MO",2012,26
34900,"Napa, CA",2012,34
27500,"Janesville, WI",2012,39
14060,"Bloomington-Normal, IL",2012,24
11340,"Anderson, SC",2012,34
29940,"Lawrence, KS",2012,46
27140,"Jackson, MS",2012,29
20220,"Dubuque, IA",2012,25
27100,"Jackson, MI",2012,22
11260,"Anchorage, AK",2012,20
43620,"Sioux Falls, SD",2012,33
27740,"Johnson City, TN",2012,27
22540,"Fond du Lac, WI",2012,18
36100,"Ocala, FL",2012,37
31180,"Lubbock, TX",2012,17
38340,"Pittsfield, MA",2012,20
11300,"Anderson, IN",2012,22
44100,"Springfield, IL",2012,23
46540,"Utica-Rome, NY",2012,22
27900,"Joplin, MO",2012,17
12220,"Auburn-Opelika, AL",2012,17
31860,"Mankato-North Mankato, MN",2012,25
18580,"Corpus Christi, TX",2012,19
37460,"Panama City-Lynn Haven-Panama City Beach, FL",2012,19
23580,"Gainesville, GA",2012,31
13140,"Beaumont-Port Arthur, TX",2012,19
27180,"Jackson, TN",2012,13
43340,"Shreveport-Bossier City, LA",2012,28
12980,"Battle Creek, MI",2012,24
39140,"Prescott, AZ",2012,23
13020,"Bay City, MI",2012,11
32780,"Medford, OR",2012,21
37620,"Parkersburg-Marietta-Vienna, WV-OH",2012,22
33660,"Mobile, AL",2012,17
42340,"Savannah, GA",2012,36
26380,"Houma-Bayou Cane-Thibodaux, LA",2012,27
20260,"Duluth, MN-WI",2012,29
29100,"La Crosse, WI-MN",2012,20
34060,"Morgantown, WV",2012,24
31740,"Manhattan, KS",2012,28
30980,"Longview, TX",2012,19
24020,"Glens Falls, NY",2012,18
34740,"Muskegon-Norton Shores, MI",2012,6
24780,"Greenville, NC",2012,24
46340,"Tyler, TX",2012,26
33260,"Midland, TX",2012,14
48700,"Williamsport, PA",2012,3
19500,"Decatur, IL",2012,16
42680,"Sebastian-Vero Beach, FL",2012,25
43300,"Sherman-Denison, TX",2012,14
17660,"Coeur d'Alene, ID",2012,18
41980,"San Juan-Caguas-Guaynabo, PR",2012,21
15500,"Burlington, NC",2012,12
39460,"Punta Gorda, FL",2012,25
25180,"Hagerstown-Martinsburg, MD-WV",2012,17
41060,"St. Cloud, MN",2012,24
25060,"Gulfport-Biloxi, MS",2012,5
31420,"Macon, GA",2012,9
12100,"Atlantic City-Hammonton, NJ",2012,18
18880,"Crestview-Fort Walton Beach-Destin, FL",2012,22
33860,"Montgomery, AL",2012,13
28660,"Killeen-Temple-Fort Hood, TX",2012,12
34820,"Myrtle Beach-North Myrtle Beach-Conway, SC",2012,16
41100,"St. George, UT",2012,18
11100,"Amarillo, TX",2012,11
48140,"Wausau, WI",2012,16
24300,"Grand Junction, CO",2012,15
44220,"Springfield, OH",2012,10
30140,"Lebanon, PA",2012,19
17020,"Chico, CA",2012,20
39820,"Redding, CA",2012,11
49020,"Winchester, VA-WV",2012,12
47380,"Waco, TX",2012,10
29740,"Las Cruces, NM",2012,16
34100,"Morristown, TN",2012,13
24220,"Grand Forks, ND-MN",2012,18
28100,"Kankakee-Bradley, IL",2012,17
33540,"Missoula, MT",2012,7
26580,"Huntington-Ashland, WV-KY-OH",2012,14
12620,"Bangor, ME",2012,15
47300,"Visalia-Porterville, CA",2012,15
34580,"Mount Vernon-Anacortes, WA",2012,11
36220,"Odessa, TX",2012,8
19460,"Decatur, AL",2012,14
46220,"Tuscaloosa, AL",2012,16
14540,"Bowling Green, KY",2012,17
49420,"Yakima, WA",2012,9
22180,"Fayetteville, NC",2012,14
29340,"Lake Charles, LA",2012,11
33140,"Michigan City-La Porte, IN",2012,8
22900,"Fort Smith, AR-OK",2012,10
17980,"Columbus, GA-AL",2012,10
45820,"Topeka, KS",2012,9
39380,"Pueblo, CO",2012,13
41140,"St. Joseph, MO-KS",2012,14
19140,"Dalton, GA",2012,9
45460,"Terre Haute, IN",2012,16
20100,"Dover, DE",2012,8
13740,"Billings, MT",2012,15
31020,"Longview, WA",2012,8
17300,"Clarksville, TN-KY",2012,9
31900,"Mansfield, OH",2012,12
33740,"Monroe, LA",2012,6
27780,"Johnstown, PA",2012,7
39660,"Rapid City, SD",2012,13
41780,"Sandusky, OH",2012,11
17420,"Cleveland, TN",2012,6
48660,"Wichita Falls, TX",2012,6
13900,"Bismarck, ND",2012,4
48540,"Wheeling, WV-OH",2012,2
29420,"Lake Havasu City-Kingman, AZ",2012,7
37380,"Palm Coast, FL",2012,9
31460,"Madera-Chowchilla, CA",2012,7
21060,"Elizabethtown, KY",2012,10
36980,"Owensboro, KY",2012,8
32580,"McAllen-Edinburg-Mission, TX",2012,11
41540,"Salisbury, MD",2012,11
16180,"Carson City, NV",2012,13
27860,"Jonesboro, AR",2012,15
22520,"Florence-Muscle Shoals, AL",2012,5
25620,"Hattiesburg, MS",2012,4
34620,"Muncie, IN",2012,6
11020,"Altoona, PA",2012,12
49700,"Yuba City, CA",2012,2
10500,"Albany, GA",2012,3
22140,"Farmington, NM",2012,4
25500,"Harrisonburg, VA",2012,9
32900,"Merced, CA",2012,7
40580,"Rocky Mount, NC",2012,9
16940,"Cheyenne, WY",2012,9
15180,"Brownsville-Harlingen, TX",2012,6
38540,"Pocatello, ID",2012,5
47220,"Vineland-Millville-Bridgeton, NJ",2012,2
37700,"Pascagoula, MS",2012,5
10780,"Alexandria, LA",2012,3
40660,"Rome, GA",2012,5
26300,"Hot Springs, AR",2012,13
16020,"Cape Girardeau-Jackson, MO-IL",2012,5
48300,"Wenatchee-East Wenatchee, WA",2012,8
44600,"Steubenville-Weirton, OH-WV",2012,1
11500,"Anniston-Oxford, AL",2012,8
30340,"Lewiston-Auburn, ME",2012,7
15260,"Brunswick, GA",2012,6
27620,"Jefferson City, MO",2012,4
49740,"Yuma, AZ",2012,6
45500,"Texarkana, TX-Texarkana, AR",2012,5
10180,"Abilene, TX",2012,3
36140,"Ocean City, NJ",2012,4
20020,"Dothan, AL",2012,2
47580,"Warner Robins, GA",2012,1
19180,"Danville, IL",2012,0
30620,"Lima, OH",2012,3
44940,"Sumter, SC",2012,4
47020,"Victoria, TX",2012,1
23460,"Gadsden, AL",2012,7
46660,"Valdosta, GA",2012,3
27340,"Jacksonville, NC",2012,3
19060,"Cumberland, MD-WV",2012,6
21820,"Fairbanks, AK",2012,1
10380,"Aguadilla-Isabela-San Sebasti?n, PR",2012,4
19260,"Danville, VA",2012,2
24500,"Great Falls, MT",2012,4
16220,"Casper, WY",2012,3
32420,"Mayag?ez, PR",2012,2
25260,"Hanford-Corcoran, CA",2012,3
41660,"San Angelo, TX",2012,2
20940,"El Centro, CA",2012,2
24140,"Goldsboro, NC",2012,5
30020,"Lawton, OK",2012,1
30300,"Lewiston, ID-WA",2012,2
29700,"Laredo, TX",2012,1
38220,"Pine Bluff, AR",2012,1
25980,"Hinesville-Fort Stewart, GA",2012,0
38660,"Ponce, PR",2012,3
41900,"San Germ?n-Cabo Rojo, PR",2012,1
25020,"Guayama, PR",2012,2
49500,"Yauco, PR",2012,1
21940,"Fajardo, PR",2012,0
18500,"Corning, NY",2012,130
33220,"Midland, MI",2012,137
45860,"Torrington, CT",2012,93
20340,"Duncan, OK",2012,85
47700,"Warsaw, IN",2012,125
30100,"Lebanon, NH-VT",2012,95
18180,"Concord, NH",2012,53
12780,"Bartlesville, OK",2012,34
31060,"Los Alamos, NM",2012,50
46020,"Truckee-Grass Valley, CA",2012,29
14580,"Bozeman, MT",2012,45
10540,"Albany-Lebanon, OR",2012,28
23820,"Gardnerville Ranchos, NV",2012,41
49300,"Wooster, OH",2012,44
28060,"Kalispell, MT",2012,20
24820,"Greenville, OH",2012,28
10300,"Adrian, MI",2012,35
39420,"Pullman, WA",2012,29
36860,"Ottawa-Streator, IL",2012,39
39860,"Red Wing, MN",2012,37
10880,"Allegan, MI",2012,31
44380,"Statesville-Mooresville, NC",2012,22
36940,"Owatonna, MN",2012,30
13180,"Beaver Dam, WI",2012,16
48580,"Whitewater, WI",2012,21
48740,"Willimantic, CT",2012,26
44660,"Stillwater, OK",2012,28
45900,"Traverse City, MI",2012,24
18260,"Cookeville, TN",2012,19
32260,"Marshalltown, IA",2012,22
22060,"Faribault-Northfield, MN",2012,18
28300,"Keene, NH",2012,18
27220,"Jackson, WY-ID",2012,42
31820,"Manitowoc, WI",2012,14
25940,"Hilton Head Island-Beaufort, SC",2012,19
20700,"East Stroudsburg, PA",2012,14
20820,"Effingham, IL",2012,13
28580,"Key West, FL",2012,16
48020,"Watertown-Fort Atkinson, WI",2012,21
12180,"Auburn, NY",2012,26
37800,"Pella, IA",2012,19
48820,"Willmar, MN",2012,26
29660,"Laramie, WY",2012,15
40620,"Rolla, MO",2012,26
38620,"Ponca City, OK",2012,4
27980,"Kahului-Wailuku, HI",2012,14
26340,"Houghton, MI",2012,14
11900,"Athens, OH",2012,13
17200,"Claremont, NH",2012,17
23300,"Freeport, IL",2012,11
35420,"New Philadelphia-Dover, OH",2012,10
14660,"Brainerd, MN",2012,16
22300,"Findlay, OH",2012,19
43380,"Sidney, OH",2012,10
42860,"Seneca, SC",2012,11
44260,"Starkville, MS",2012,14
12660,"Baraboo, WI",2012,10
25900,"Hilo, HI",2012,15
48060,"Watertown-Fort Drum, NY",2012,15
29060,"Laconia, NH",2012,7
12740,"Barre, VT",2012,14
36020,"Oak Harbor, WA",2012,12
36820,"Oskaloosa, IA",2012,24
34140,"Moscow, ID",2012,7
47540,"Wapakoneta, OH",2012,9
16540,"Chambersburg, PA",2012,8
14940,"Brigham City, UT",2012,15
26460,"Hudson, NY",2012,9
42380,"Sayre, PA",2012,5
26780,"Hutchinson, MN",2012,7
46180,"Tupelo, MS",2012,14
42580,"Seaford, DE",2012,7
43860,"Southern Pines-Pinehurst, NC",2012,8
44420,"Staunton-Waynesboro, VA",2012,6
40300,"Rochelle, IL",2012,10
12860,"Batavia, NY",2012,16
46380,"Ukiah, CA",2012,7
40860,"Rutland, VT",2012,16
27460,"Jamestown-Dunkirk-Fredonia, NY",2012,6
29300,"LaGrange, GA",2012,4
19300,"Daphne-Fairhope-Foley, AL",2012,6
32100,"Marquette, MI",2012,18
20620,"East Liverpool-Salem, OH",2012,5
45640,"Thomasville-Lexington, NC",2012,6
39060,"Pottsville, PA",2012,7
28340,"Kendallville, IN",2012,4
12140,"Auburn, IN",2012,8
15100,"Brookings, SD",2012,20
35100,"New Bern, NC",2012,17
35340,"New Iberia, LA",2012,12
40080,"Richmond-Berea, KY",2012,20
13540,"Bennington, VT",2012,16
26860,"Indiana, PA",2012,6
24180,"Granbury, TX",2012,11
30740,"Lincolnton, NC",2012,7
47460,"Walla Walla, WA",2012,4
21700,"Eureka-Arcata-Fortuna, CA",2012,8
23900,"Gettysburg, PA",2012,6
45380,"Taylorville, IL",2012,14
41820,"Sanford, NC",2012,6
35500,"Newton, IA",2012,7
38020,"Phoenix Lake-Cedar Ridge, CA",2012,8
27540,"Jasper, IN",2012,18
35260,"New Castle, PA",2012,11
13940,"Blackfoot, ID",2012,9
34700,"Muscatine, IA",2012,7
49100,"Winona, MN",2012,18
29580,"Lancaster, SC",2012,12
10820,"Alexandria, MN",2012,3
32060,"Marion-Herrin, IL",2012,7
36300,"Ogdensburg-Massena, NY",2012,13
24740,"Greenville, MS",2012,11
37020,"Owosso, MI",2012,8
18660,"Cortland, NY",2012,5
20780,"Edwards, CO",2012,13
23660,"Galesburg, IL",2012,5
24420,"Grants Pass, OR",2012,10
30500,"Lexington Park, MD",2012,8
39980,"Richmond, IN",2012,10
11980,"Athens, TX",2012,13
13340,"Bellefontaine, OH",2012,17
32740,"Meadville, PA",2012,9
37820,"Pendleton-Hermiston, OR",2012,21
48940,"Wilmington, OH",2012,10
10700,"Albertville, AL",2012,15
11420,"Angola, IN",2012,2
36900,"Ottumwa, IA",2012,10
11220,"Amsterdam, NY",2012,5
43420,"Sierra Vista-Douglas, AZ",2012,9
16380,"Celina, OH",2012,7
36460,"Olean, NY",2012,7
38820,"Port Angeles, WA",2012,6
26140,"Homosassa Springs, FL",2012,14
38500,"Plymouth, IN",2012,5
27420,"Jamestown, ND",2012,7
28260,"Kearney, NE",2012,11
32270,"Marshfield-Wisconsin Rapids, WI",2012,3
44580,"Sterling, IL",2012,8
11660,"Arkadelphia, AR",2012,8
11780,"Ashtabula, OH",2012,4
13260,"Bedford, IN",2012,16
46300,"Twin Falls, ID",2012,5
20420,"Durango, CO",2012,8
35940,"Norwalk, OH",2012,7
18820,"Crawfordsville, IN",2012,9
43140,"Shelby, NC",2012,5
46100,"Tullahoma, TN",2012,3
19220,"Danville, KY",2012,2
11740,"Ashland, OH",2012,6
22260,"Fergus Falls, MN",2012,9
26480,"Humboldt, TN",2012,2
32700,"McPherson, KS",2012,5
39500,"Quincy, IL-MO",2012,2
43740,"Somerset, PA",2012,9
18100,"Columbus, NE",2012,10
40820,"Ruston, LA",2012,11
24620,"Greeneville, TN",2012,4
12380,"Austin, MN",2012,2
24940,"Greenwood, SC",2012,8
37060,"Oxford, MS",2012,5
36340,"Oil City, PA",2012,7
40500,"Rockland, ME",2012,4
25720,"Heber, UT",2012,5
43540,"Silverthorne, CO",2012,7
14100,"Bloomsburg-Berwick, PA",2012,1
14340,"Boone, IA",2012,7
16060,"Carbondale, IL",2012,7
41580,"Salisbury, NC",2012,2
12300,"Augusta-Waterville, ME",2012,9
31940,"Marinette, WI-MI",2012,7
34340,"Mount Airy, NC",2012,8
18980,"Cullman, AL",2012,7
26220,"Hood River, OR",2012,4
34020,"Morgan City, LA",2012,13
42980,"Seymour, IN",2012,0
25340,"Harriman, TN",2012,10
34380,"Mount Pleasant, MI",2012,6
34540,"Mount Vernon, OH",2012,8
38460,"Plattsburgh, NY",2012,8
11620,"Ardmore, OK",2012,7
15460,"Burlington, IA-IL",2012,2
28820,"Kinston, NC",2012,5
33820,"Monroe, WI",2012,6
18220,"Connersville, IN",2012,3
23620,"Gainesville, TX",2012,4
20380,"Dunn, NC",2012,2
44620,"Stevens Point, WI",2012,12
20660,"Easton, MD",2012,6
30660,"Lincoln, IL",2012,4
37140,"Paducah, KY-IL",2012,5
26540,"Huntington, IN",2012,1
40700,"Roseburg, OR",2012,3
35740,"Norfolk, NE",2012,12
38100,"Picayune, MS",2012,8
26740,"Hutchinson, KS",2012,2
32860,"Menomonie, WI",2012,4
14380,"Boone, NC",2012,8
16660,"Charleston-Mattoon, IL",2012,9
38420,"Platteville, WI",2012,1
47420,"Wahpeton, ND-MN",2012,6
15620,"Cadillac, MI",2012,2
24700,"Greensburg, IN",2012,2
31920,"Marble Falls, TX",2012,9
42700,"Sebring, FL",2012,3
10140,"Aberdeen, WA",2012,6
24100,"Gloversville, NY",2012,5
36580,"Oneonta, NY",2012,5
41460,"Salina, KS",2012,4
42940,"Sevierville, TN",2012,4
10220,"Ada, OK",2012,4
40180,"Riverton, WY",2012,8
44780,"Sturgis, MI",2012,1
24260,"Grand Island, NE",2012,8
25220,"Hammond, LA",2012,2
33420,"Mineral Wells, TX",2012,7
43220,"Shelton, WA",2012,4
19940,"Dixon, IL",2012,5
31980,"Marion, IN",2012,4
46500,"Urbana, OH",2012,12
14700,"Branson, MO",2012,2
22100,"Farmington, MO",2012,5
32940,"Meridian, MS",2012,3
11820,"Astoria, OR",2012,3
19580,"Defiance, OH",2012,4
23140,"Frankfort, IN",2012,0
31380,"Macomb, IL",2012,1
38700,"Pontiac, IL",2012,4
17340,"Clearlake, CA",2012,4
32020,"Marion, OH",2012,3
34180,"Moses Lake, WA",2012,2
34860,"Nacogdoches, TX",2012,1
46980,"Vicksburg, MS",2012,4
47340,"Wabash, IN",2012,5
48980,"Wilson, NC",2012,2
26660,"Huntsville, TX",2012,3
28500,"Kerrville, TX",2012,3
31500,"Madison, IN",2012,1
47980,"Watertown, SD",2012,2
15580,"Butte-Silver Bow, MT",2012,5
17740,"Coldwater, MI",2012,2
33980,"Morehead City, NC",2012,4
40540,"Rock Springs, WY",2012,3
47620,"Warren, PA",2012,2
15860,"Ca?on City, CO",2012,4
34780,"Muskogee, OK",2012,0
37260,"Palatka, FL",2012,3
22800,"Fort Madison-Keokuk, IA-MO",2012,2
38260,"Pittsburg, KS",2012,2
23240,"Fredericksburg, TX",2012,7
28180,"Kapaa, HI",2012,6
29900,"Laurinburg, NC",2012,2
19540,"Decatur, IN",2012,3
21460,"Enterprise-Ozark, AL",2012,2
23340,"Fremont, NE",2012,2
23380,"Fremont, OH",2012,3
28900,"Klamath Falls, OR",2012,3
32180,"Marshall, MO",2012,4
36180,"Ocean Pines, MD",2012,5
44020,"Spirit Lake, IA",2012,1
45660,"Tiffin, OH",2012,3
45700,"Tifton, GA",2012,12
23180,"Frankfort, KY",2012,4
37740,"Payson, AZ",2012,3
13100,"Beatrice, NE",2012,5
21540,"Escanaba, MI",2012,4
41260,"St. Marys, PA",2012,3
49460,"Yankton, SD",2012,4
13220,"Beckley, WV",2012,7
13420,"Bemidji, MN",2012,2
29380,"Lake City, FL",2012,4
36660,"Opelousas-Eunice, LA",2012,3
36700,"Orangeburg, SC",2012,4
10940,"Alma, MI",2012,0
14140,"Bluefield, WV-VA",2012,2
16500,"Centralia, WA",2012,1
17060,"Chillicothe, OH",2012,5
15700,"Cambridge, MD",2012,1
17540,"Clinton, IA",2012,2
32300,"Martinsville, VA",2012,1
16260,"Cedar City, UT",2012,4
20180,"DuBois, PA",2012,1
22580,"Forest City, NC",2012,2
36620,"Ontario, OR-ID",2012,4
18060,"Columbus, MS",2012,2
23860,"Georgetown, SC",2012,6
32980,"Merrill, WI",2012,2
17220,"Clarksburg, WV",2012,2
18460,"Cornelia, GA",2012,5
25740,"Helena, MT",2012,6
30380,"Lewistown, PA",2012,4
32380,"Mason City, IA",2012,7
17940,"Columbia, TN",2012,3
19860,"Dickinson, ND",2012,3
21380,"Emporia, KS",2012,3
38380,"Plainview, TX",2012,0
46460,"Union City, TN-KY",2012,1
14820,"Brevard, NC",2012,1
23940,"Gillette, WY",2012,6
33940,"Montrose, CO",2012,2
23780,"Garden City, KS",2012,3
42900,"Seneca Falls, NY",2012,2
43320,"Show Low, AZ",2012,4
45620,"Thomasville, GA",2012,2
30260,"Lewisburg, PA",2012,2
32220,"Marshall, TX",2012,4
40740,"Roswell, NM",2012,2
45340,"Taos, NM",2012,3
47820,"Washington, NC",2012,3
49060,"Winfield, KS",2012,2
33620,"Moberly, MO",2012,1
44980,"Sunbury, PA",2012,3
15340,"Bucyrus, OH",2012,1
18300,"Coos Bay, OR",2012,3
32140,"Marshall, MN",2012,2
39940,"Rexburg, ID",2012,4
46820,"Vermillion, SD",2012,2
11940,"Athens, TN",2012,2
21580,"Espanola, NM",2012,1
33060,"Miami, OK",2012,2
14620,"Bradford, PA",2012,3
18940,"Crowley, LA",2012,1
22280,"Fernley, NV",2012,2
40780,"Russellville, AR",2012,4
40940,"Safford, AZ",2012,4
22700,"Fort Dodge, IA",2012,2
29860,"Laurel, MS",2012,3
30900,"Logansport, IN",2012,1
10620,"Albemarle, NC",2012,4
17700,"Coffeyville, KS",2012,2
18740,"Coshocton, OH",2012,2
31580,"Madisonville, KY",2012,3
42500,"Scottsburg, IN",2012,1
10020,"Abbeville, LA",2012,3
15420,"Burley, ID",2012,1
22840,"Fort Payne, AL",2012,2
35900,"North Wilkesboro, NC",2012,2
43060,"Shawnee, OK",2012,0
43260,"Sheridan, WY",2012,4
15220,"Brownwood, TX",2012,2
15740,"Cambridge, OH",2012,1
20540,"Dyersburg, TN",2012,1
34500,"Mount Vernon, IL",2012,1
49780,"Zanesville, OH",2012,0
14300,"Bonham, TX",2012,1
19020,"Culpeper, VA",2012,2
20900,"El Campo, TX",2012,2
21740,"Evanston, WY",2012,3
31260,"Lufkin, TX",2012,5
35220,"New Castle, IN",2012,2
39220,"Price, UT",2012,3
46860,"Vernal, UT",2012,1
45540,"The Villages, FL",2012,1
15660,"Calhoun, GA",2012,1
21260,"Ellensburg, WA",2012,1
25300,"Hannibal, MO",2012,5
25580,"Hastings, NE",2012,3
27020,"Iron Mountain, MI-WI",2012,1
32660,"McMinnville, TN",2012,1
35700,"Nogales, AZ",2012,2
37220,"Pahrump, NV",2012,5
42420,"Scottsbluff, NE",2012,1
45740,"Toccoa, GA",2012,1
48180,"Waycross, GA",2012,0
10460,"Alamogordo, NM",2012,2
17380,"Cleveland, MS",2012,0
