pl_code,stco_name,cbsa_name,population,unweighted_total,total,ptotal,pemployed,punemployed,pnilf,plw1,plw5,plw5plus,pmale,med_age,pa1821,pa2224,pwhiteNH,pblackNH,platino,pasianNH,potherNH,pinsch,plths,phs,psc,paa,pbaplus,pdis,pdiss,pdish,pdisv,pdisi,pdisw,pdisc,pfb,plep,pmar_1,pnospouse_kids,pchildren,pwparents,pgroupquarters,med_fam_income_adj,ppoor,psafetynet,psnap,pmedicaid,occ1,pocc1,occ2,pocc2,occ3,pocc3,ind1,pind1,ind2,pind2,ind3,pind3,fb1,pfb1,fb2,pfb2,fb3,pfb3,lsh1,plsh1,lsh2,plsh2,lsh3,plsh3,stco_code,cbsa_code
42091c,"Montgomery County, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Cluster 3,26,1342.63747599828,0.1535803061985501,0,0.811407268047333,0.188592746853828,0.509806632995605,0.216513648629189,0.2736797332763672,0.502655923366547,20,1,0,0.684996604919434,0.0784209445118904,0.0714845359325409,0.098313957452774,0.0667839720845222,0.737371623516083,0,0,0.928764522075653,0.0712354630231857,0,0.057189553976059,0.0271491799503565,0.0300403758883476,0.0271491799503565,0.0271491799503565,0.0271491799503565,0.057189553976059,0,0,0.0667839720845222,0.0205329284071922,0.0873169004917145,0.739643156528473,0,87544.2807463961,0.260624706745148,0.17687015235424,0.13085660338401794,0.17687015235424042,Service,0.439710438251495,(None reported),0.30386069416999817,Office and Administrative Support,0.11527162790298462,Leisure and Hospitality,0.296858459711075,Unclassified,0.20244427025318146,Education and Health Services,0.1309761106967926,United States,1,.,NA,.,NA,English,0.921050906181335,Korean,0.05660500377416611,Vietnamese,0.022344080731272697,42091,37980
42091c,"Montgomery County, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Cluster 5,30,1487.90288608488,0.17019678425758128,0,0.79215669631958,0.207843318581581,0.724768698215485,0.104154147207737,0.1710771769285202,0.487673163414001,23,0.0885123088955879,0.911487698554993,0.945977807044983,0,0,0.0540222115814686,0,0.227481067180634,0,0,0,0,1,0.11023435741663,0.0593797862529755,0,0.11023435741663,0,0.0593797862529755,0,0,0,0.0662999823689461,0,0,0.820811688899994,0,171332.849409395,0.112888343632221,0,0,0,Professional and Related,0.240797728300095,Office and Administrative Support,0.23075491189956665,Service,0.22156871855258942,Education and Health Services,0.255031377077103,Leisure and Hospitality,0.21434874832630157,Professional and Business Services,0.1412082314491272,United States,0.977453589439392,Germany,0.02254646085202694,.,NA,English,0.945977807044983,Urdu,0.029913125559687614,Spanish,0.024109087884426117,42091,37980
42091c,"Montgomery County, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Out-of-work population,164,8742.25028736758,NA,0,0.646162092685699,0.353837907314301,0.498498886823654,0.242530554533005,0.25897055864334106,0.535924732685089,22,0.487385660409927,0.512614369392395,0.716810584068298,0.120804324746132,0.0858350172638893,0.0605943873524666,0.0159557163715363,0.208162903785706,0.0658830553293228,0.479469567537308,0.24374321103096,0.0407073758542538,0.170196786522865,0.144943207502365,0.0189809501171112,0.0154774682596326,0.0635870695114136,0.0274187996983528,0.0401411838829517,0.0835232436656952,0.0434634909033775,0.0156532861292362,0.0733696445822716,0.0882930755615234,0.118192374706268,0.767936587333679,0.00828542001545429,81779.3800952327,0.224001541733742,0.231750831007957,0.1552876979112625,0.19576770067214966,(None reported),0.306538462638855,Service,0.28459107875823975,Office and Administrative Support,0.16300414502620697,Leisure and Hospitality,0.245267540216446,"Trade, Transportation, and Utilities",0.19105015695095062,(None reported),0.15259644389152527,United States,0.952699184417725,Mexico,0.017400985583662987,Costa Rica,0.012157892808318138,English,0.900515675544739,Spanish,0.05535757169127464,Korean,0.021699441596865654,42091,37980
42091c,"Montgomery County, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Universe population,1583,63838.6457672062,NA,0.58648008108139,0.105922132730484,0.307597815990448,0.762675762176514,0.0773057192564011,0.16001853346824646,0.494349390268326,21,0.585422098636627,0.414577931165695,0.722133755683899,0.115207277238369,0.0627713650465012,0.0683433040976524,0.0315443128347397,0.573237657546997,0.105628810822964,0.28531488776207,0.370276302099228,0.0489198192954063,0.18986015021801,0.0622589997947216,0.0137805482372642,0.00752496952190995,0.0176111329346895,0.0247392896562815,0.0167104434221983,0.0405545420944691,0.0696663036942482,0.0249405931681395,0.047333899885416,0.0329484418034554,0.0520632825791836,0.715259432792664,0.0860684812068939,103130.192,0.196454882621765,0.15394651889801,0.0902133584022522,0.11178331822156906,Service,0.293943822383881,(None reported),0.21823501586914063,Sales and Related,0.15004847943782806,Leisure and Hospitality,0.215897023677826,"Trade, Transportation, and Utilities",0.20235994458198547,Education and Health Services,0.17015987634658813,United States,0.922522902488708,Mexico,0.010918092913925648,Philippines,0.006382794119417667,English,0.87110710144043,Spanish,0.04638969525694847,Korean,0.014351394958794117,42091,37980
42091c,"Montgomery County, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Cluster 2,34,1981.09705840093,0.2266117982533153,0,0.489670723676682,0.510329246520996,0.350019186735153,0.502015113830566,0.1479656994342804,0.539235949516296,22,0,1,0.76216846704483,0.143241360783577,0.0791655853390694,0,0.0154245905578136,0.0121539020910859,0.0155922491103411,0.984407722949982,0,0,0,0.206080287694931,0,0,0.121398076415062,0.0690899565815926,0.0952334329485893,0.0846822038292885,0.0154245905578136,0.0154245905578136,0.117528669536114,0.182118520140648,0.205255404114723,0.765263497829437,0,53309.7514746555,0.12553608417511,0.218181639909744,0.18695585429668427,0.14272569119930267,Service,0.432541817426682,(None reported),0.21375417709350586,Office and Administrative Support,0.18178978562355042,"Trade, Transportation, and Utilities",0.228463053703308,Leisure and Hospitality,0.22295504808425903,Manufacturing,0.1615215241909027,United States,0.984575390815735,Egypt,0.015424590557813644,.,NA,English,0.931574463844299,Spanish,0.05300093814730644,Arabic,0.015424590557813644,42091,37980
42091c,"Montgomery County, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Cluster 4,21,1144.10074193085,0.13087027988480918,0,0.672809302806854,0.327190697193146,0.374877721071243,0.483158946037292,0.14196331799030304,0.566671311855316,23,0,1,0.320032596588135,0.372386604547501,0.0929003357887268,0.197842285037041,0.0168381854891777,0.0615354180335999,0,0,0.772545635700226,0.227454334497452,0,0.0625489950180054,0,0,0,0,0,0.0625489950180054,0.0929003357887268,0.0929003357887268,0.0993321612477303,0.0715145245194435,0.0883527100086212,0.680412888526917,0.0600949041545391,87246.9992309809,0.259920567274094,0.124483175575733,0.08748176693916321,0.03700140491127968,Sales and Related,0.238192811608315,Service,0.22644458711147308,(None reported),0.1789647340774536,Leisure and Hospitality,0.355527549982071,"Trade, Transportation, and Utilities",0.2954182028770447,(None reported),0.14196333289146423,United States,0.907099664211273,Costa Rica,0.0929003357887268,.,NA,English,0.807718634605408,Korean,0.09938106685876846,Spanish,0.0929003357887268,42091,37980
42101a,"Philadelphia, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Cluster 3,80,5376.17041227523,0.1429227421935487,0,0.758337557315826,0.241662472486496,0.287753254175186,0.213752225041389,0.49849453568458557,0.424423545598984,20,1,0,0.165954306721687,0.630111455917358,0.121549546718597,0.0367998629808426,0.0455848202109337,0.539282619953156,0,0,0.90335077047348,0.096649207174778,0,0.0490092299878597,0,0,0,0.0390269085764885,0,0.0490092299878597,0.129477366805077,0.0660690069198608,0.00296680326573551,0.0396349206566811,0.0426017269492149,0.765503585338593,0.000865317590069026,35044.24,0.451623529195786,0.57922101020813,0.43299850821495056,0.5056898593902588,(None reported),0.54914003610611,Service,0.20172278583049774,Sales and Related,0.13788636028766632,Unclassified,0.303421497344971,(None reported),0.19507300853729248,Leisure and Hospitality,0.18036781251430511,United States,0.859458923339844,Sierra Leone,0.03838301822543144,Dominican Republic,0.024485986679792404,English,0.845166444778442,Spanish,0.08603199571371078,Chinese,0.01982976868748665,42101,37980
42101a,"Philadelphia, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Cluster 5,48,1584.75036320471,0.04212977830544325,0,0.713459432125092,0.286540567874908,0.625875532627106,0.182938978075981,0.19118547439575195,0.525309145450592,23,0.0190809965133667,0.980919003486633,0.333459049463272,0.252753466367722,0.0924694463610649,0.246930867433548,0.0743871480226517,0.193398207426071,0,0,0,0,1,0.0295650605112314,0,0,0,0,0,0.0295650605112314,0.200127050280571,0.083274133503437,0.0620227642357349,0,0.0194239690899849,0.495285212993622,0,78098.592,0.217495903372765,0.109161108732224,0.07959604263305664,0.048989031463861465,(None reported),0.259319871664047,Office and Administrative Support,0.21334409713745117,Service,0.19625011086463928,"Trade, Transportation, and Utilities",0.247550740838051,Education and Health Services,0.2121690958738327,Leisure and Hospitality,0.111550472676754,United States,0.746809959411621,China,0.10261364281177521,Korea,0.037650514394044876,English,0.632616579532623,Chinese,0.10261364281177521,Spanish,0.0743749588727951,42101,37980
42101a,"Philadelphia, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Out-of-work population,552,37615.9198302725,NA,0,0.516400992870331,0.483598977327347,0.277334123849869,0.18365789949894,0.5390079617500305,0.49544683098793,21,0.555578112602234,0.444421857595444,0.120832845568657,0.605210721492767,0.194054692983627,0.0461089685559273,0.0337927788496017,0.135411217808723,0.2049840092659,0.487841904163361,0.237428590655327,0.027615699917078,0.0421297773718834,0.0943330302834511,0.00632267957553267,0.00594938173890114,0.00431713135913014,0.0307910516858101,0.0111751817166805,0.0660066455602646,0.0716753900051117,0.0441420860588551,0.0337498150765896,0.106133937835693,0.125870391726494,0.687376856803894,0.0122760217636824,30288.6592945306,0.502928137779236,0.604556202888489,0.4973905682563782,0.4041765630245209,(None reported),0.593746602535248,Service,0.14803703129291534,Sales and Related,0.12855251133441925,(None reported),0.344524323940277,Unclassified,0.20355559885501862,"Trade, Transportation, and Utilities",0.12741237878799438,United States,0.916575491428375,China,0.013549999333918095,Dominican Republic,0.012670437805354595,English,0.798835873603821,Spanish,0.130910724401474,Chinese,0.014201157726347446,42101,37980
42101a,"Philadelphia, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Universe population,3692,175976.600414628,NA,0.430088639259338,0.131737947463989,0.438173413276672,0.57169234752655,0.0767261534929276,0.35158151388168335,0.478921562433243,21,0.57438325881958,0.42561674118042,0.324366956949234,0.41776704788208,0.145110473036766,0.0882118195295334,0.0245436877012253,0.537637293338776,0.13070946931839,0.305712342262268,0.402201265096664,0.0401185974478722,0.121258325874805,0.0729693844914436,0.00829619541764259,0.00550707569345832,0.0135607533156872,0.0268274266272783,0.00825678370893002,0.052767064422369,0.090812660753727,0.0532127879559994,0.0260895118117332,0.0670897290110588,0.0779924243688583,0.514209806919098,0.147084757685661,42908.934000585,0.459211111068726,0.37840723991394,0.29443249106407166,0.24667668342590332,(None reported),0.414536565542221,Service,0.19633355736732483,Sales and Related,0.1377614587545395,(None reported),0.305059641599655,"Trade, Transportation, and Utilities",0.18083932995796204,Education and Health Services,0.15701919794082642,United States,0.896828770637512,China,0.021758416667580605,Dominican Republic,0.009165661409497261,English,0.784799873828888,Spanish,0.1003507450222969,Chinese,0.024758780375123024,42101,37980
42101a,"Philadelphia, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Cluster 2,144,10569.1108176727,0.28097440831865395,0,0.429859191179276,0.570140779018402,0.307566046714783,0.23271182179451,0.4597221314907074,0.5174919962883,23,0,1,0.0939538553357124,0.623268723487854,0.194021597504616,0.0444563180208206,0.0442995056509972,0.0245468057692051,0.332290083169937,0.667709946632385,0,0,0,0.164254024624825,0.00361559609882534,0.00932486169040203,0.012832279317081,0.0535696558654308,0.0225995294749737,0.0931527614593506,0.0402604229748249,0.0373958423733711,0.0398502610623837,0.141407638788223,0.176476210355759,0.670250058174133,0.0187386143952608,31539.816,0.533723294734955,0.634528279304504,0.5361302495002747,0.3844907581806183,(None reported),0.506922125816345,Sales and Related,0.18103346228599548,Service,0.17587891221046448,(None reported),0.372058898210526,Leisure and Hospitality,0.1454411894083023,"Trade, Transportation, and Utilities",0.13596472144126892,United States,0.947699308395386,Vietnam,0.01692473143339157,Germany,0.00763991242274642,English,0.837887227535248,Spanish,0.10774180293083191,Vietnamese,0.021970881149172783,42101,37980
42101a,"Philadelphia, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Cluster 4,70,4593.71449143016,0.12212155151748377,0,0.509777247905731,0.490222752094269,0.24573802947998,0.290173768997192,0.46408820152282715,0.404621720314026,23,0,1,0.161529451608658,0.526311933994293,0.237091436982155,0.0533920712769032,0.0216751173138618,0.121920481324196,0,0,0.88697874546051,0.113021247088909,0,0.0752138271927834,0,0.0201512966305017,0.00582689233124256,0.0101242251694202,0.0283375177532434,0.0447155423462391,0.0440690442919731,0.0181407295167446,0.0345429182052612,0.21678464114666,0.23356668651104,0.65715354681015,0,27764.6043533197,0.573015987873077,0.581817030906677,0.43786734342575073,0.2986452877521515,(None reported),0.497939765453339,Service,0.15284083783626556,Sales and Related,0.139205664396286,(None reported),0.364941895008087,"Trade, Transportation, and Utilities",0.2170279175043106,Leisure and Hospitality,0.11922433972358704,United States,0.947901725769043,China,0.026178674772381783,Philippines,0.008029334247112274,English,0.691763520240784,Spanish,0.25078463554382324,Korean,0.0208981204777956,42101,37980
42101a,"Philadelphia, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Cluster 1,210,15492.1737456897,0.4118515196648709,0,0.473290026187897,0.526709973812103,0.226808801293373,0.108238361775875,0.6649528741836548,0.52893054485321,20,1,0,0.0896944254636765,0.643699049949646,0.216868698596954,0.0277645625174046,0.0219732895493507,0.0689605176448822,0.271017581224442,0.728982388973236,0,0,0,0.0746543779969215,0.0128852007910609,0.00210859160870314,0,0.0216707475483418,0.00331350089982152,0.0634264349937439,0.0680946707725525,0.0448422618210316,0.0371431075036526,0.0831930786371231,0.099197119474411,0.700560688972473,0.0167227182537317,24910.1407744429,0.508138477802277,0.650318801403046,0.5536945462226868,0.45000436902046204,(None reported),0.731078028678894,Service,0.10405606776475906,Sales and Related,0.08602555841207504,(None reported),0.398356407880783,Unclassified,0.26861897110939026,Leisure and Hospitality,0.08114082366228104,United States,0.923239886760712,Dominican Republic,0.019728410989046097,Sudan,0.013411897234618664,English,0.804868400096893,Spanish,0.13252954185009003,Arabic,0.015090164728462696,42101,37980
44007c,"Providence County, RI","Providence-Warwick, RI-MA",Cluster 3,67,2863.76082275226,0.25871965181298834,0,0.729460597038269,0.270539402961731,0.49336102604866,0.190189018845558,0.31644994020462036,0.45977982878685,20,0.632786393165588,0.367213606834412,0.405710935592651,0.119500249624252,0.399537235498428,0.0127792675048113,0.06247229129076,0.372635185718536,0,0,0.918690860271454,0.0813091546297073,0,0.0737554579973221,0,0,0.030612425878644,0.0114830331876874,0,0.0431430339813232,0.191679999232292,0.0740533694624901,0.0765519067645073,0.0155162755399942,0.0557896569371223,0.685170650482178,0.00348374806344509,48482.0473107787,0.311247766017914,0.361928254365921,0.265707790851593,0.18176619708538055,(None reported),0.353262394666672,Sales and Related,0.2143917977809906,Service,0.2071804702281952,"Trade, Transportation, and Utilities",0.20848523080349,Leisure and Hospitality,0.16361376643180847,(None reported),0.16251270473003387,United States,0.808320045471191,Guatemala,0.07624006271362305,Bolivia,0.05414705350995064,English,0.524825394153595,Spanish,0.3945171535015106,French Creole,0.0471159853041172,44007,39300
44007c,"Providence County, RI","Providence-Warwick, RI-MA",Cluster 1,98,4127.69984520655,0.3729072128705303,0,0.443160653114319,0.556839346885681,0.361392766237259,0.14866016805172,0.4899470806121826,0.587942242622375,19,1,0,0.447535216808319,0.0734195485711098,0.395424485206604,0.0187914110720158,0.0648293644189835,0.0568438395857811,0.347081780433655,0.652918219566345,0,0,0,0.146467283368111,0.00764493271708488,0.0246842857450247,0.0126785701140761,0.0305219739675522,0.0340843833982944,0.109990879893303,0.0995906814932823,0.103043258190155,0.0182295124977827,0.0813884735107422,0.0852647200226784,0.864115118980408,0.000566581671591848,30288.6592945306,0.325280100107193,0.546829879283905,0.4526961147785187,0.26756834983825684,(None reported),0.537406504154205,Service,0.14435003697872162,Sales and Related,0.1276082843542099,(None reported),0.422542840242386,"Trade, Transportation, and Utilities",0.19663693010807037,Leisure and Hospitality,0.11576046049594879,United States,0.890189290046692,Dominican Republic,0.07067329436540604,Cabo Verde,0.013405367732048035,English,0.648149251937866,Spanish,0.2937394976615906,Portuguese,0.027731791138648987,44007,39300
44007c,"Providence County, RI","Providence-Warwick, RI-MA",Cluster 5,23,927.087790831059,0.08375553870918825,0,0.26041054725647,0.73958945274353,0.313356339931488,0.240164712071419,0.446478933095932,0.406378984451294,23,0.108111776411533,0.891888201236725,0.472980469465256,0.0719097629189491,0.279143452644348,0.175966292619705,0,0.129749149084091,0,0,0,0,1,0.0193477775901556,0,0,0,0,0,0.0193477775901556,0.331033706665039,0.0719097629189491,0.194098308682442,0.112396784126759,0.112396784126759,0.386415898799896,0,52065.728,0.405493468046188,0.3221535384655,0.3031640350818634,0.06357353925704956,(None reported),0.465939044952393,Service,0.17782838642597198,Office and Administrative Support,0.11812569200992584,(None reported),0.446478933095932,Education and Health Services,0.1869841068983078,"Trade, Transportation, and Utilities",0.13874806463718414,United States,0.668966293334961,India,0.13189636170864105,Cabo Verde,0.07190976291894913,English,0.472980469465256,Spanish,0.27914348244667053,Telugu,0.13189636170864105,44007,39300
44007c,"Providence County, RI","Providence-Warwick, RI-MA",Out-of-work population,258,11068.9729314505,NA,0,0.485592246055603,0.514407753944397,0.370049983263016,0.192278549075127,0.4376714825630188,0.514659464359283,21,0.545676469802856,0.454323559999466,0.396989047527313,0.0871929302811623,0.442535668611526,0.0250518526881933,0.0482305027544498,0.129857987165451,0.272777676582336,0.384747117757797,0.237683370709419,0.0210362765938044,0.0837555378675461,0.090778537094593,0.00852254312485456,0.00920494832098484,0.0126479668542743,0.0200244430452585,0.0194923356175423,0.0651449635624886,0.198463439941406,0.150374680757523,0.0886494144797325,0.10156174749136,0.157876461744308,0.638196647167206,0.00111259648110718,35878.8035845886,0.390622496604919,0.527908682823181,0.4459076225757599,0.2568577229976654,(None reported),0.500948786735535,Service,0.16165632009506226,Sales and Related,0.13078010082244873,(None reported),0.343900710344315,"Trade, Transportation, and Utilities",0.17894859611988068,Leisure and Hospitality,0.13231287896633148,United States,0.797725439071655,Guatemala,0.07860396802425385,Dominican Republic,0.05433349311351776,English,0.538898050785065,Spanish,0.3936474025249481,French Creole,0.0225339625030756,44007,39300
44007c,"Providence County, RI","Providence-Warwick, RI-MA",Universe population,2185,72371.2456553671,NA,0.562637388706207,0.0983445793390274,0.339018017053604,0.737012445926666,0.062235027551651,0.20075251162052155,0.494364351034164,21,0.586164712905884,0.413835287094116,0.542298913002014,0.0833426490426064,0.255421847105026,0.0665855631232262,0.0523510314524174,0.574159204959869,0.124055452644825,0.289123862981796,0.415743917226791,0.0483702756464481,0.122706510126591,0.069956362247467,0.0106724258512259,0.0153271332383156,0.0177395418286324,0.0249594990164042,0.0148464245721698,0.0492523014545441,0.144631579518318,0.0692317858338356,0.0391847230494022,0.0572369173169136,0.0761020332574844,0.502803087234497,0.208596393465996,58759.9990313894,0.41407036781311,0.316582769155502,0.2230548858642578,0.18958939611911774,(None reported),0.26515120267868,Service,0.26445889472961426,Office and Administrative Support,0.13932101428508759,Leisure and Hospitality,0.200650587677956,"Trade, Transportation, and Utilities",0.19411224126815796,(None reported),0.18534332513809204,United States,0.845390141010284,Dominican Republic,0.024712298065423965,China,0.02089354395866394,English,0.655299544334412,Spanish,0.22167186439037323,Chinese,0.023723119869828224,44007,39300
44007c,"Providence County, RI","Providence-Warwick, RI-MA",Cluster 2,70,3150.42447266063,0.28461759660729335,0,0.385773122310638,0.614226877689362,0.28598541021347,0.237235277891159,0.4767793118953705,0.500394225120544,23,0,1,0.300472676753998,0.08036869764328,0.591428935527802,0,0.0277296788990498,0.00486706895753741,0.503652572631836,0.496347427368164,0,0,0,0.0543092228472233,0.0199274122714996,0,0,0.0199274122714996,0.0238285455852747,0.0398644842207432,0.295161157846451,0.304855346679688,0.160879746079445,0.20302040874958,0.35919389128685,0.373590081930161,0,25331.9792,0.544010519981384,0.714543879032135,0.6428220272064209,0.36796191334724426,(None reported),0.597732186317444,Service,0.13819026947021484,Office and Administrative Support,0.1259160339832306,(None reported),0.375560522079468,Leisure and Hospitality,0.15347959101200104,"Trade, Transportation, and Utilities",0.14075419306755066,United States,0.704838812351227,Guatemala,0.1914774626493454,Dominican Republic,0.06615404039621353,Spanish,0.557452082633972,English,0.42794665694236755,French,0.01460120640695095,44007,39300
47037a,"Nashville-Davidson, TN","Nashville-Davidson--Murfreesboro--Franklin, TN",Cluster 5,20,749.382912316257,0.07483323627359832,0,0.50361567735672,0.49638432264328,0.505837440490723,0.315063923597336,0.17909863591194153,0.462462544441223,24,0.144509822130203,0.855490148067474,0.595590174198151,0.178368985652924,0.0298022981733084,0.101547472178936,0.0946910530328751,0.123779006302357,0,0,0,0,1,0.115087136626244,0,0,0,0.0816892981529236,0.0816892981529236,0.115087136626244,0.0198581721633673,0.0198581721633673,0.0643392130732536,0,0,0.355598121881485,0,45056.88,0.497455656528473,0.102901436388493,0.10290143638849258,0,Professional and Related,0.211499840021133,"Management, Business, and Financial",0.18809866905212402,(None reported),0.17909862101078033,Public Administration,0.208171278238297,Leisure and Hospitality,0.17009875178337097,"Trade, Transportation, and Utilities",0.14216645061969757,United States,0.916956722736359,England,0.06318509578704834,India,0.01985817216336727,English,0.772468864917755,Spanish,0.09469105303287506,Persian,0.06316307932138443,47037,34980
47037a,"Nashville-Davidson, TN","Nashville-Davidson--Murfreesboro--Franklin, TN",Out-of-work population,214,10014.0385426662,NA,0,0.533654808998108,0.466345220804214,0.50822126865387,0.151086077094078,0.3406926691532135,0.445785403251648,21,0.572807490825653,0.427192509174347,0.295186728239059,0.529301464557648,0.107097595930099,0.018204128369689,0.0502100698649883,0.150213062763214,0.162213668227196,0.497769117355347,0.263819217681885,0.00136475078761578,0.0748332366347313,0.116043463349342,0.0146361142396927,0,0.00748269818723202,0.0566082447767258,0.032590277493,0.0921144112944603,0.0878784283995628,0.0596717782318592,0.105780258774757,0.162390932440758,0.220758140087128,0.596342384815216,0.00702347327023745,31298.281271015,0.441232234239578,0.521844565868378,0.4393932521343231,0.3354644775390625,(None reported),0.457973450422287,Service,0.1663636714220047,Sales and Related,0.1628309041261673,(None reported),0.249974638223648,Leisure and Hospitality,0.20123212039470673,"Trade, Transportation, and Utilities",0.18917737901210785,United States,0.898341834545135,Mexico,0.04493941739201546,Nigeria,0.009051403030753136,English,0.836120188236237,Spanish,0.10681868344545364,Arabic,0.02198641560971737,47037,34980
47037a,"Nashville-Davidson, TN","Nashville-Davidson--Murfreesboro--Franklin, TN",Universe population,1989,69828.1753171702,NA,0.607110261917114,0.098194807767868,0.29469496011734,0.808305740356445,0.0559762418270111,0.13571803271770477,0.484683215618134,21,0.546974301338196,0.453025668859482,0.492773860692978,0.327799201011658,0.107830695807934,0.0314948707818985,0.0401013717055321,0.512396812438965,0.105243675410748,0.287515848875046,0.4072145819664,0.0241887550801039,0.175837144255638,0.0540143549442291,0.00728815654292703,0.00710358330979943,0.00792636815458536,0.0186408087611198,0.0134710632264614,0.0340078547596931,0.105181314051151,0.0548835918307304,0.0598265156149864,0.0649402588605881,0.0848371163010597,0.377920478582382,0.174809515476227,46139.724325335,0.402209132909775,0.244124159216881,0.196079283952713,0.1447022259235382,(None reported),0.242866784334183,Service,0.23636342585086823,Sales and Related,0.14720797538757324,Leisure and Hospitality,0.213769286870956,"Trade, Transportation, and Utilities",0.1877467781305313,Education and Health Services,0.15326237678527832,United States,0.884023189544678,Mexico,0.026594582945108414,Guatemala,0.010570425540208817,English,0.84344869852066,Spanish,0.09354358911514282,Arabic,0.01351267658174038,47037,34980
47037a,"Nashville-Davidson, TN","Nashville-Davidson--Murfreesboro--Franklin, TN",Cluster 2,46,2331.76473360494,0.23284958647504178,0,0.379409670829773,0.620590329170227,0.387486845254898,0.198848649859428,0.41366448998451233,0.336715787649155,23,0,1,0.274901330471039,0.495286107063293,0.150358766317368,0,0.0794537663459778,0.068474605679512,0.320402443408966,0.679597556591034,0,0,0,0.111226312816143,0,0,0.0172604694962502,0.0646145343780518,0,0.0939658433198929,0.166420012712479,0.143851459026337,0.226718962192535,0.159307956695557,0.261627584695816,0.354094356298447,0.0211570803076029,20798.2127155777,0.590887546539307,0.590753436088562,0.5830045938491821,0.3222748041152954,(None reported),0.49156180024147,Service,0.2803177237510681,Sales and Related,0.09855902194976807,(None reported),0.352182149887085,Leisure and Hospitality,0.31227338314056396,"Trade, Transportation, and Utilities",0.10851014405488968,United States,0.833580017089844,Mexico,0.10084005445241928,Guatemala,0.02211943082511425,English,0.799663245677948,Spanish,0.1421043574810028,Arabic,0.042171210050582886,47037,34980
47037a,"Nashville-Davidson, TN","Nashville-Davidson--Murfreesboro--Franklin, TN",Cluster 4,31,1305.06772341903,0.13032381669579307,0,0.558785796165466,0.441214203834534,0.593364417552948,0.202624440193176,0.20401114225387573,0.408928155899048,22,0,1,0.496937692165375,0.428802251815796,0.0742600485682487,0,0,0.290126740932465,0,0,0.989528000354767,0.010471997782588,0,0.0994415581226349,0.0326930657029152,0,0,0.0495380535721779,0.0611999705433846,0.0667484924197197,0.0588650032877922,0,0.195731818675995,0.369571805000305,0.544724643230438,0.41995444893837,0,17021.488,0.448390960693359,0.597887456417084,0.408435195684433,0.426215261220932,Office and Administrative Support,0.299623906612396,(None reported),0.27776649594306946,Professional and Related,0.16966773569583893,(None reported),0.233160361647606,"Trade, Transportation, and Utilities",0.21904796361923218,Professional and Business Services,0.17654362320899963,United States,0.941134929656982,Egypt,0.03269306570291519,Iraq,0.017879020422697067,English,0.867830991744995,Spanish,0.052359990775585175,Kurdish,0.047115933150053024,47037,34980
47037a,"Nashville-Davidson, TN","Nashville-Davidson--Murfreesboro--Franklin, TN",Cluster 1,90,4277.32845459681,0.42713321267665194,0,0.589648246765137,0.410351753234863,0.560698568820953,0.0973292961716652,0.34197211265563965,0.508317410945892,20,1,0,0.223490163683891,0.592237830162048,0.115006357431412,0.0248283259570599,0.0444373488426208,0.101021870970726,0.20510721206665,0.79489278793335,0,0,0,0.139247640967369,0.0242908485233784,0,0.00810895767062902,0.0557819157838821,0.043315265327692,0.102609716355801,0.0935774445533752,0.0578039176762104,0.0450951009988785,0.103196159005165,0.130624487996101,0.773080587387085,0.00490960665047169,31298.281271015,0.389652878046036,0.544381260871887,0.45592135190963745,0.36722174286842346,(None reported),0.513013601303101,Sales and Related,0.1877448856830597,Service,0.18258129060268402,(None reported),0.236188873648643,"Trade, Transportation, and Utilities",0.22180524468421936,Leisure and Hospitality,0.18619100749492645,United States,0.88523143529892,Mexico,0.05023924261331558,Nigeria,0.021191053092479706,English,0.842494964599609,Spanish,0.114166758954525,Arabic,0.018509872257709503,47037,34980
